form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00169821,B866094,,,CCM,French Hill for Arkansas,,,,,,PO BOX 7244,,Little Rock,AR,72217,G2024,,2024-02-16,5000.00,,Contribution,011,C00551275,,H4AR02141,Hill,French,,,,H,AR,02,,,,,,,,
SB23,C00169821,B866093,,,PAC,Jobs Opportunity and New Ideas PAC,,,,,,1101 30th St NW Suite 390,,Washington,DC,20007,O2024,Not Applicable,2024-02-16,1500.00,,Contribution,011,C00566851,,,,,,,,,, ,,,,,,,,
SB23,C00169821,B866092,,,CCM,Womack for Congress Committee,,,,,,PO Box 508,,Rogers,AR,72757,G2024,,2024-02-16,5000.00,,Contribution,011,C00477745,,H0AR03055,Womack,Steve,,,,H,AR,03,,,,,,,,
SB23,C00169821,B866533,,,CCM,Citizens For Eleanor Holmes Norton,,,,,,PO Box 70626,,Washington,DC,20024,P2024,,2024-02-26,1000.00,,Contribution,011,C00244335,,H0DC00058,Norton,Eleanor Holmes,,,,H,DC, ,,,,,,,,
SB23,C00169821,B866534,,,PAC,Dirigo PAC,,,,,,1020 N. Fairfax St Suite 201,,Alexandria,VA,22314,O2024,Not Applicable,2024-02-26,1000.00,,Contribution,011,C00391797,,,,,,,,,, ,,,,,,,,
SB23,C00169821,B866532,,,CCM,Friends of Jahana Hayes,,,,,,228 Second St SE,,Washington,DC,20003,O2024,Convention,2024-02-26,2500.00,,Contribution,011,C00677898,,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00169821,B866537,,,PAC,LANKPAC,,,,,,PO Box 65192,,Washington,DC,20035,O2024,Not Applicable,2024-02-26,1000.00,,Contribution,011,C00492058,,,,,,,,,, ,,,,,,,,
SB23,C00169821,B866535,,,CCM,Mary Miller for Congress,,,,,,422 First St SE 3rd Floor,,Washington,DC,20003,P2024,,2024-02-26,1000.00,,Contribution,011,C00723916,,H0IL15129,Miller,Mary,,,,H,IL,15,,,,,,,,
SB23,C00169821,B866531,,,CCM,Ron Estes For Congress,,,,,,PO Box 782952,,Wichita,KS,67278,P2024,,2024-02-26,1000.00,,Contribution,011,C00632067,,H8KS04112,Estes,Ron,,,,H,KS,04,,,,,,,,
SB23,C00169821,B866536,,,PAC,Senate Eagle PAC,,,,,,1101 30th St NW Suite 390,,Washington,DC,20007,O2024,Not Applicable,2024-02-26,1000.00,,Contribution,011,C00719971,,,,,,,,,, ,,,,,,,,
