form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00614917,EB322,,,CCM,Adam for Colorado,,,,,,P.O. Box 1240,,Glenwood Springs,CO,81602,G2024,,2024-06-30,1000.00,,Contribution,011,,Adam for Colorado,,Frisch,Adam,,,,H,CO,03,,,,,,,,
SB23,C00614917,EB317,,,CCM,Adam Gray for Congress,,,,,,P.O. Box 1229,,Merced,CA,95341,G2024,,2024-06-30,3300.00,,Contribution,011,,Adam Gray for Congress,,Gray,Adam,,,,H,CA,13,,,,,,,,
SB23,C00614917,EB320,,,COM,Committee to Elect Jared Golden,,,,,,P.O. Box 7108,,Lewiston,ME,04240,G2024,,2024-06-30,1000.00,,Contribution,011,,Committee to Elect Jared Golden,,Golden,Jared,,,,H,ME,02,,,,,,,,
SB23,C00614917,EB321,,,CCM,Cooke for Congress,,,,,,P.O. Box 1846,,Eau Claire,WI,54702,P2024,,2024-06-30,1000.00,,Contribution,011,,Cooke for Congress,,Cooke,Rebecca,,,,H,WI,03,,,,,,,,
SB23,C00614917,EB325,,,CCM,Don Davis for NC,,,,,,P.O. Box 511,,Snow Hill,NC,28580,G2024,,2024-06-30,1000.00,,Contribution,011,,Don Davis for NC,,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00614917,EB324,,,CCM,Eric Sorensen for Illinois,,,,,,P.O. Box 1172,,Moline,IL,61265,G2024,,2024-06-30,1000.00,,Contribution,011,,Eric Sorensen for Illinois,,Sorensen,Eric,,,,H,IL,17,,,,,,,,
SB23,C00614917,EB323,,,CCM,Kristen for Michigan,,,,,,P.O. Box 854,,Bay City,MI,48707,P2024,,2024-06-30,1000.00,,Contribution,011,,Kristen for Michigan,,Rivet,Kristen McDonald,,,,H,MI,08,,,,,,,,
SB23,C00614917,EB318,,,CCM,Marie for Congress,,,,,,P.O. Box 1164,,Washougal,WA,98671,P2024,,2024-06-30,1000.00,,Contribution,011,,Marie for Congress,,Perez,Marie Gluesenkamp,,,,H,WA,03,,,,,,,,
SB23,C00614917,EB319,,,CCM,Mary Peltola for Alaska,,,,,,"810 N Street, Suite 301",,Anchorage,AK,99501,P2024,,2024-06-30,1000.00,,Contribution,011,,Mary Peltola for Alaska,,Peltola,Mary,,,,H,AK,,,,,,,,,
SB23,C00614917,EB326,,,CCM,Nikki for Congress,,,,,,P.O. Box 5171,,Springfield,IL,62705,G2024,,2024-06-30,1000.00,,Contribution,011,,Nikki for Congress,,Budzinski,Nikki,,,,H,IL,13,,,,,,,,
