form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00034405,C2BAA434E87868D3711,,,COM,Andy Boyd Campaign,,,,,,129 Whispering Trees,,Columbus,MS,39702,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,B682BBBD948B0B20618,,,COM,Angelique Ashby for Senate 2026,,,,,,1017 L Street,#794,Sacramento,CA,95814,,,2023-05-09,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,A9B11745EB78C378B68,,,COM,Bill Kinkade Campaign,,,,,,71 Peachtree Road,,Byhalia,MS,38611,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,0C27BA90B4368FCE016,,,COM,Blanca Pacheco for Assembly 2024,,,,,,"1787 Tribute Road, Suite K",,Sacramento,CA,95815,,,2023-05-16,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,F4EAA4AADB8F5EEAB47,,,COM,Blanca Rubio for Assembly 2024,,,,,,921 11th Street,Suite 904,Sacramento,CA,95814,,,2023-05-25,1500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,DBB7B18DADA5F4E4919,,,COM,Carl L. Mickens Campaign,,,,,,P.O. Box 427,,Brooksville,MS,39739,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,A921CB20244F87FA32F,,,COM,Charles Younger Senate Campaign,,,,,,1213 Younger Road,,Columbus,MS,39701,,,2023-05-25,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,82760C9CEAAB2D16485,,,COM,Committee to Elect Briggs Hopson,,,,,,1007 Mission Park Drive,,Vicksburg,MS,39180,,,2023-05-25,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,D89F6FD1768A8912ECB,,,COM,"Daryl L. Porter, Jr. Campaign",,,,,,P.O. Box 772,,Summit,MS,39666,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,64A7EED801104334814,,,COM,Dean Kirby Campaign,,,,,,P.O. Box 54099,,Pearl,MS,39288,,,2023-05-25,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,60ACDFFB4F5C722B3D1,,,COM,Friends of Delbert Hosemann,,,,,,PO Box 321286,,Flowood,MS,39232,,,2023-05-25,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,A9C7C163475E834F022,,,COM,Friends of Jenifer Branning,,,,,,235 West Beacon Street,,Philadelphia,MS,39530,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,B6D455523E5EADF7A42,,,COM,Iowa Industry Political Action Committee (IIPAC),,,,,,"400 East Court Avenue, Ste 100",,Des Moines,IA,50309,,,2023-05-09,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,C62DF24F50FBE4B6081,,,COM,Jacqui Irwin for Assembly 2024,,,,,,1414 K Street,Suite 250,Sacramento,CA,95814,,,2023-05-16,1000.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,23ADBCE7EC921151E96,,,COM,Jason White Campaign,,,,,,P.O. Box 246,,West,MS,39192,,,2023-05-25,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,0354B6E331A3A5FB278,,,COM,Kelvin E. Butler Campaign,,,,,,2018 Hawthorne Drive,,McComb,MS,39648,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,9A172656504DAEA241B,,,COM,Kevin K. Ford Campaign,,,,,,206 Willow Way,,Vicksburg,MS,39183,,,2023-05-25,500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
SB29,C00034405,BC176DD995046EA077D,,,COM,"Tate for Governor, Inc.",,,,,,P.O. Box 24355,,Jackson,MS,39225,,,2023-05-25,2500.00,,Nonfederal Contribution,011,,,,,,,,,,,,,,,,,,,
