form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00756569,500691233,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-07-11,822.65,2024-07-11,1645.30,Walk Literature,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691235,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-07-20,822.65,2024-07-20,1645.30,Walk Literature,,,S,H4AZ03117,TERAN,RAQUEL,,,,H,03,AZ,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691258,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-09,1684.66,2024-08-09,217878.64,Walk Literature,,,S,P80000722,Harris,Kamala,,,,P,00,US,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691274,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-09,1684.66,2024-08-09,213005.85,Walk Literature,,,S,H4AZ07043,GALLEGO,RUBEN,,,,S,03,AZ,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691259,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-19,1320.85,2024-08-19,217878.64,Walk Literature,,,S,P80000722,Harris,Kamala,,,,P,00,US,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691276,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-19,1320.85,2024-08-19,213005.85,Walk Literature,,,S,H4AZ07043,GALLEGO,RUBEN,,,,S,03,AZ,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691264,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-24,1114.51,2024-08-24,213005.85,Walk Literature,,,S,H4AZ07043,GALLEGO,RUBEN,,,,S,03,AZ,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691269,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-24,1114.51,2024-08-24,217878.64,Walk Literature,,,S,P80000722,Harris,Kamala,,,,P,00,US,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691289,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-24,1535.33,2024-08-24,217878.64,Walk Literature,,,S,P80000722,Harris,Kamala,,,,P,00,US,Walsh,Brendan,,,,2024-12-06,
SE,C00756569,500691291,,,ORG,J & R Graphics and Printing,,,,,,638 W Indian School Rd,,Phoenix,AZ,850133136,G2024,,2024-08-24,1535.33,2024-08-24,213005.85,Walk Literature,,,S,H4AZ07043,GALLEGO,RUBEN,,,,S,03,AZ,Walsh,Brendan,,,,2024-12-06,
