form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00651505,500336850,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-07-26,135.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500336946,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-07-26,60.00,0.00,Bank Fe,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626836,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,20.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626837,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-08-25,40.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626839,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-09-27,20.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626840,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-09-27,140.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626842,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-10-27,20.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626843,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-10-27,80.25,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626844,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,20.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626846,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-11-29,60.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626847,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-12-29,20.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626848,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2023-12-29,90.00,0.00,Bank Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500336852,,,ORG,Black Women Forward Action Fund,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-08-16,2027.56,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626853,,,ORG,Black Women Forward Action Fund,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-12-29,2836.17,0.00,Staff Time and Overhead,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626854,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-08-18,2001.75,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626856,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-08-30,550.37,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626857,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-09-11,9160.05,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626859,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-10-23,2023.00,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626860,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-10-23,4211.75,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626862,,,ORG,Elias Law Group,,,,,,250 Massachusetts Ave NW,Ste 400,Washington,DC,200015825,,,2023-12-29,263.50,0.00,Legal Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626870,,,ORG,"Grand Central Consulting,LLC",,,,,,PO Box 445,,Harrison,NY,105280445,,,2023-08-30,1750.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626874,,,ORG,"Grand Central Consulting,LLC",,,,,,PO Box 445,,Harrison,NY,105280445,,,2023-09-11,1750.00,0.00,Research,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500336851,,,COM,Premier Political Compliance,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-07-26,1500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500336900,,,COM,Premier Political Compliance,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-08-18,1500.00,0.00,Compliance Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626849,,,COM,Premier Political Compliance,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-09-11,1500.00,0.00,Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626850,,,COM,Premier Political Compliance,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-11-10,1500.00,0.00,Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626851,,,COM,Premier Political Compliance,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2023-12-08,1500.00,0.00,Compliance Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,500626876,,,ORG,Public Policy Polling,,,,,,2912 Highwoods Blvd,Ste 201,Raleigh,NC,276041095,,,2023-08-30,7500.00,0.00,Polling,,,,,,,,,,,,,,,,,,,,
SB21B,C00651505,4710402I,4710402,SA11AI,ORG,Smart Justice California Action Fund,,,,,,1787 Tribute Rd,Ste K,Sacramento,CA,958154404,,,2023-10-12,27500.00,0.00,Polling,,,,,,,,,,,,,,,,,,,,* In-Kind Received
