form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00768200,SB22-1478,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-07-31,257100.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-1479,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-07-31,400.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO BUILDING FUND/HEADQUARTERS ACCOUNT
SB22,C00768200,SB22-1480,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-07-31,2500.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO OPERATIONS ACCOUNT
SB22,C00768200,SB22-1481,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2024-07-31,51825.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-1482,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2024-07-31,90025.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB22,C00768200,SB22-1556,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-08-31,247444.66,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-1557,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-08-31,2500.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO OPERATIONS ACCOUNT
SB22,C00768200,SB22-1558,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-08-31,349500.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO BUILDING FUND/HEADQUARTERS ACCOUNT
SB22,C00768200,SB22-1559,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-08-31,215555.34,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO RECOUNT/LEGAL FUND ACCOUNT
SB22,C00768200,SB22-1560,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2024-08-31,45150.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-1561,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2024-08-31,75900.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
SB22,C00768200,SB22-1677,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,344950.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO GENERAL ACCOUNT
SB22,C00768200,SB22-1678,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,167700.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO OPERATIONS ACCOUNT
SB22,C00768200,SB22-1679,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,368850.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO BUILDING FUND/HEADQUARTERS ACCOUNT
SB22,C00768200,SB22-1680,,,PTY,DCCC ,,,,,,430 South Capitol Street SE,2nd Floor,Washington,DC,20003,,,2024-09-30,34800.00,0.00,Transfer ,,C00000935,DCCC ,,,,,,,,,,,,,,,,,TRANSFER TO RECOUNT/LEGAL FUND ACCOUNT
SB22,C00768200,SB22-1681,,,PAC,"Jobs, Education, & Families First - JEFF PAC ",,,,,,PO Box 65322,,Washington,DC,20035,,,2024-09-30,72925.00,0.00,Transfer ,,C00617803,"Jobs, Education, & Families First - JEFF PAC ",,,,,,,,,,,,,,,,,
SB22,C00768200,SB22-1682,,,CCM,Jeffries for Congress ,,,,,,PO Box 65322,,Washington,DC,20035,,,2024-09-30,122850.00,0.00,Transfer ,,C00503052,Jeffries for Congress ,H2NY10092,Jeffries,Hakeem,,,,H,NY,08,,,,,,,,
