form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00326595,B845828,,,CCM,Alma Adams for Congress,,,,,,514 Daniels St #286,,Raleigh,NC,27605,P2024,,2023-05-01,1000.00,,Contribution,011,C00546358,,H4NC12100,Shealey Adams,Alma,,,,H,NC,12,,,,,,,,
SB23,C00326595,B845829,,,CCM,Julia Letlow For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,P2024,,2023-05-01,1000.00,,Contribution,011,C00766428,,H2LA05126,Letlow,Julia,,,,H,LA,05,,,,,,,,
SB23,C00326595,B845830,,,CCM,Pete Sessions For Congress,,,,,,3410 Alabama Ave,,Alexandria,VA,22305,P2024,,2023-05-01,2500.00,,Contribution,011,C00303305,,H2TX03126,Sessions,Pete,A,,,H,TX,17,,,,,,,,
SB23,C00326595,B846181,,,PAC,Bridge PAC,,,,,,499 South Capitol St SW Suite 420,,Washington,DC,20003,O2023,Not Applicable,2023-05-05,5000.00,,Contribution,011,C00399196,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846182,,,PAC,Country Roads PAC,,,,,,PO Box 15180,,Washington,DC,20003,O2023,Not Applicable,2023-05-05,5000.00,,Contribution,011,C00484402,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846183,,,CCM,Hern For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,P2024,,2023-05-05,1500.00,,Contribution,011,C00636092,,H8OK01157,Hern,Kevin,R,,,H,OK,01,,,,,,,,
SB23,C00326595,B846184,,,CCM,Lou Correa for Congress,,,,,,3230 Arena Blvd Ste 245-416,,Sacramento,CA,95834,P2024,,2023-05-05,2500.00,,Contribution,011,C00578302,,H6CA46116,Correa,Lou,,,,H,CA,46,,,,,,,,
SB23,C00326595,B846683,,,PAC,Across the Aisle PAC,,,,,,611 Pennsylvania Avenue SE Suite 1,,Washington,DC,20003,O2023,Not Applicable,2023-05-12,5000.00,,Contribution,011,C00696591,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846680,,,PTY,American Bankers Association PAC (Bankpac),,,,,,1333 New Hampshire Avenue NW Suite,,Washington,DC,20036,O2023,Not Applicable,2023-05-12,5000.00,,Contribution,011,C00004275,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846679,,,PTY,Bank Policy Institute PAC,,,,,,1300 I Street N.W. Suite 1100,,Washington,DC,20005,O2023,Not Applicable,2023-05-12,5000.00,,Contribution,011,C00193177,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846686,,,CCM,Bill Foster for Congress Committee,,,,,,499 S Capitol St SW. Ste 420,,Washington,DC,20003,P2024,,2023-05-12,1000.00,,Contribution,011,C00435099,,H8IL14067,Foster,Bill,G,,,H,IL,11,,,,,,,,
SB23,C00326595,B846684,,,CCM,Brian Higgins For Congress,,,,,,415 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-05-12,1000.00,,Contribution,011,C00401034,,H4NY27076,Higgins,Brian,,,,H,NY,26,,,,,,,,
SB23,C00326595,B846685,,,CCM,Case for Congress,,,,,,10 E Street SE,,Washington,DC,20003,P2024,,2023-05-12,1000.00,,Contribution,011,C00382978,,H2HI02128,Case,Ed,,,,H,HI,01,,,,,,,,
SB23,C00326595,B846681,,,PTY,Consumer Bankers Association PAC (CBA PAC),,,,,,1225 Eye Street NW Suite 1100,,Washington,DC,20005,O2023,Not Applicable,2023-05-12,5000.00,,Contribution,011,C00035535,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846682,,,PAC,PAC Unitatis,,,,,,824 S. Milledge Ave. Suite 101,,Athens,GA,30605,O2023,Not Applicable,2023-05-12,5000.00,,Contribution,011,C00693127,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B846678,,,PTY,Securities Industry And Financial Markets Assn PAC,,,,,,1101 New York Avenue  NW 8th Floor,,Washington,DC,20005,O2023,Not Applicable,2023-05-12,2500.00,,Contribution,011,C00431312,,,,,,,,,, ,,,,,,,,
SB23,C00326595,B847888,,,CCM,Aaron Bean For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,P2024,,2023-05-30,2500.00,,Contribution,011,C00816983,,H2FL04211,Bean,Aaron,P,,,H,FL,04,,,,,,,,
SB23,C00326595,B847885,,,CCM,Cathy McMorris Rodgers for Congress,,,,,,410 1st St SE 2nd Floor,,Washington,DC,20003,P2024,,2023-05-30,1000.00,,Contribution,011,C00390476,,H4WA05077,McMorris Rodgers,Cathy,,,,H,WA,05,,,,,,,,
