form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00624049,500161010,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-07-31,3.95,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500160910,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-07-23,4.35,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161930,,,ORG,Comerica Bank,,,,,,333 W Santa Clara St,,San Jose,CA,951131713,P2024,,2023-09-14,132.00,0.00,Bank Service Charge,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161931,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-09-10,2.81,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161932,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-09-17,1.19,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161642,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-31,63.20,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500162193,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-09-24,14.23,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161224,,,ORG,Comerica Bank,,,,,,333 W Santa Clara St,,San Jose,CA,951131713,P2024,,2023-08-11,110.00,0.00,Bank Service Charge,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500162305,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-09-30,4.19,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161455,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-20,5.14,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500160806,,,ORG,Comerica Bank,,,,,,333 W Santa Clara St,,San Jose,CA,951131713,P2024,,2023-07-14,88.00,0.00,Bank Service Charge,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161316,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-06,94.69,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161456,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-23,45.15,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500160807,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-07-16,1.19,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161317,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-13,29.31,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161457,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-08-27,435.01,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161318,,,ORG,"Contribution Solutions, LLC",,,,,,1346 The Alameda,# 7-380,San Jose,CA,951265006,P2024,,2023-08-16,3426.50,0.00,Bookkeeping and Reporting,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161458,,,ORG,"Contribution Solutions, LLC",,,,,,1346 The Alameda,# 7-380,San Jose,CA,951265006,P2024,,2023-08-30,1849.75,0.00,Bookkeeping and Reporting,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500161009,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-07-30,10.52,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
SB21B,C00624049,500160659,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,P2024,,2023-07-09,1.98,0.00,Credit Card Processing,,,,,,,,,,,,,,,,,,,,
