form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21b,C00383976,17600103,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600135,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-14,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600230,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-12,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600325,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600420,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600422,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-07-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600433,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600450,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17600992,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-07-05,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17600994,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-07-07,19.99,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17602642,,,IND,,Okon,Ted,A.,,,144 Chesterfield Drive,,Pinehurst,NC,283748790,,,2023-08-08,472.19,0.00,Travel Expenses,002,,,,,,,,,,,,,,,,,,,Travel Expenses
SB21b,C00383976,17610435,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-07-14,513.00,0.00,Travel Expenses,002,,,,,,,,,,,,,,,,,,,Travel Expenses
SB21b,C00383976,17610438,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-08-01,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17610440,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-08-07,19.99,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17612025,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612027,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-14,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612029,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-07,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612033,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-08-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612040,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-07,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612043,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-06,5.31,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612046,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-03,5.40,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17612049,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-01,12.53,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17650817,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-08-19,25.83,0.00,Postage,001,,,,,,,,,,,,,,,,,,,Postage
SB21b,C00383976,17650822,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-09-07,19.99,0.00,Postage,001,,,,,,,,,,,,,,,,,,,Postage
SB21b,C00383976,17682410,,,ORG,American Express,,,,,,P.O. Box 1270,,Newark,NJ,07101,,,2023-09-01,70.00,0.00,Office Supplies & Stationary,001,,,,,,,,,,,,,,,,,,,Office Supplies & Stationary
SB21b,C00383976,17682449,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-14,2.95,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
SB21b,C00383976,17682450,,,ORG,PayPal,,,,,,12312 Port Grace Blvd,,La Vista,NE,68125,,,2023-09-14,3.38,0.00,Bank Fees,001,,,,,,,,,,,,,,,,,,,Bank Fees
