form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00524769,SB29.7427,,,PAC,Alma for Arizona,,,,,,5158 S. 17th Ave.,,Tucson,AZ,85706,G2023,,2023-01-04,250.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7417,,,CCM,Borrelli Senate Committee,,,,,,2650 Diablo Dr.,,Lake Havasu City,AZ,86406,G2023,,2023-01-04,500.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7414,,,CCM,Brian Fernandez for State Senate - District 23,,,,,,PO Box 545,,Yuma,AZ,85366,G2023,,2023-01-04,250.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7425,,,CCM,Conservatives for Diaz,,,,,,PO Box 58,,Benson,AZ,85602,G2023,,2023-01-04,250.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7433,,,CCM,Conservatives for Toma,,,,,,6290 W Parkside Ln,,Glendale,AZ,85310,G2023,,2023-01-04,1000.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7428,,,CCM,Consuelo Hernandez for State Representative - District 21,,,,,,2230 E Nevada St,,Tucson,AZ,85706,G2023,,2023-01-04,250.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7430,,,CCM,Contreras for House,,,,,,12204 W Mohave St,,Avondale,AZ,85323,G2023,,2023-01-04,500.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7422,,,CCM,David Cook 4 State House,,,,,,PO Box 871,,Globe,AZ,85502,G2023,,2023-01-04,250.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7413,,,CCM,Elect Gabaldon for Senate,,,,,,348 E. Calle Garbillo,,Green Valley,AZ,85614,G2023,,2023-01-04,500.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
SB29,C00524769,SB29.7410,,,CCM,Friends of Warren Petersen,,,,,,3425 E Augusta St,,Queen Creek,AZ,85142,G2023,,2023-01-04,1000.00,,Contribution to a Non-Federal Campaign,,,,,,,,,,,,,,,,,,,,
