form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002469,27365572,,,CCM,Cleaver For Congress,,,,,,P.O.Box 411872,,Kansas City,MO,64141,G2024,,2024-09-30,-5000.00,0.00,,011,C00395848,Cleaver For Congress,H4MO05234,Cleaver,Emanuel,,Rep.,II,H,MO,05,,,,,,,X,Re-designation on 09/30/2024
SB23,C00002469,27411296,,,CCM,Shri For Congress,,,,,,19460 Lowell Dr,,Detroit,MI,48203,G2024,,2024-09-30,-5000.00,0.00,,011,C00798132,Shri For Congress,H2MI13204,Thanedar,Shri,,Rep.,,H,MI,13,,,,,,,X,Re-designation on 09/30/2024
SB23,C00002469,27499739,,,CCM,Lalota For Congress,,,,,,PO Box 5744,,Hauppauge,NY,11788,G2024,,2024-09-10,1000.00,0.00,,011,C00806018,Lalota For Congress,H2NY01190,LaLota,Nick,,Rep.,,H,NY,01,,,,,,,,
SB23,C00002469,27499740,,,CCM,Troy Carter For Congress,,,,,,PO Box 50730,,New Orleans,LA,70150,G2024,,2024-09-10,5000.00,0.00,,011,C00763649,Troy Carter For Congress,H2LA02149,Carter,Troy,,Rep.,,H,LA,02,,,,,,,,
SB23,C00002469,27499741,,,CCM,Cleo Fields For Congress,,,,,,2147 Government St,,Baton Rouge,LA,70806,G2024,,2024-09-10,5000.00,0.00,,011,C00868513,Cleo Fields For Congress,H4LA06211,Fields,Cleo,,Sen.,,H,LA,06,,,,,,,,
SB23,C00002469,27499742,,,CCM,Gillen For Ny,,,,,,PO Box 33079,,Washington,NY,20036,G2024,,2024-09-10,5000.00,0.00,,011,C00840165,Gillen For Ny,H4NY04158,Gillen,Laura,,Ms.,,H,NY,04,,,,,,,,
SB23,C00002469,27499743,,,CCM,Clarke For Congress,,,,,,PO Box 250200,,Brooklyn,NY,11225,G2024,,2024-09-10,5000.00,0.00,,011,C00415331,Clarke For Congress,H4NY11138,Clarke,Yvette,D.,Rep.,,H,NY,09,,,,,,,,
SB23,C00002469,27500182,,,CCM,Delbene For Congress,,,,,,PO Box 477,,Kirkland,WA,98083,G2024,,2024-09-11,5000.00,0.00,,011,C00459099,Delbene For Congress,H0WA08046,DelBene,Suzan,,Rep.,,H,WA,01,,,,,,,,
SB23,C00002469,27500183,,,CCM,Marie For Congress,,,,,,PO Box 1164,,Washougal,WA,98671,G2024,,2024-09-11,5000.00,0.00,,011,C00806174,Marie For Congress,H2WA03217,Gluesenkamp Perez,Marie,,Rep.,,H,WA,03,,,,,,,,
SB23,C00002469,27500184,,,CCM,Emily Randall For Congress,,,,,,PO Box 1883,,Port Orchard,WA,98366,G2024,,2024-09-11,5000.00,0.00,,011,C00857094,Emily Randall For Congress,H4WA06117,Randall,Emily,,Sen.,,H,WA,06,,,,,,,,
SB23,C00002469,27500185,,,CCM,Pramila For Congress,,,,,,PO Box 21912,,Seattle,WA,98111,G2024,,2024-09-11,5000.00,0.00,,011,C00605592,Pramila For Congress,H6WA07458,Jayapal,Pramila,,Rep.,,H,WA,07,,,,,,,,
SB23,C00002469,27500186,,,CCM,Dr Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,G2024,,2024-09-11,5000.00,0.00,,011,C00652628,Dr Kim Schrier For Congress,H8WA08189,Schrier,Kim,,Rep.,M.D.,H,WA,08,,,,,,,,
SB23,C00002469,27500187,,,CCM,Adam Smith For Congress Committee,,,,,,PO Box 578,,Renton,WA,98057,G2024,,2024-09-11,5000.00,0.00,,011,C00304709,Adam Smith For Congress Committee,H6WA09025,Smith,Adam,,Rep.,,H,WA,09,,,,,,,,
SB23,C00002469,27500188,,,CCM,Strickland For Washington,,,,,,4250 Martin Way E,Ste 105 Pmb 16,Tacoma,WA,98516,G2024,,2024-09-11,5000.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,Rep.,,H,WA,10,,,,,,,,
