form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00773390,SB21B-998651,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2024-06-05,701.24,19092.10,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998653,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2024-06-12,701.24,19092.10,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998655,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2024-06-20,701.24,19092.10,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998657,,,IND,,CAPPLEMAN,OLIVER,,,,2752 CRANSTON CIR,,YORKVILLE,IL,60560,,,2024-06-27,701.24,19092.10,PAYROLL,001,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998745,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-04,47.38,46004.04,LEADS/PHONE LISTS - CLEARING FROM 5/29,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998743,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-04,613.50,46004.04,LEADS/PHONE LISTS - CLEARING FROM 5/29,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998673,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-05,87.44,46004.04,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998665,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-05,680.33,46004.04,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998675,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-12,40.44,46004.04,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
SB21B,C00773390,SB21B-998667,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR,,HENDERSON,NV,89014,,,2024-06-12,618.68,46004.04,LEADS/PHONE LISTS,003,,,,,,,,,,,,,,,,,00000,,
