form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00029447,500018190,,,PAC,AB PAC,,,,,,800 Maine Ave SW,Ste 400,Washington,DC,200242995,,,2024-10-18,500000.00,0.00,Contribution,,C00492140,AB PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500018183,,,CCM,BELLFORMISSOURI,,,,,,PO Box 1900669,,Saint Louis,MO,63119,G2024,,2024-10-17,5000.00,0.00,Contribution,,C00842336,,,BELL,WESLEY,,,,H,MO,01,,,,,,,,
SB23,C00029447,500018179,,,PTY,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,,,,,430 S Capitol St SE,,Washington,DC,200034024,,,2024-10-17,15000.00,0.00,Contribution,,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,,,,,,,,,,,,,,,,,
SB23,C00029447,500018192,,,CCM,EMILY RANDALL FOR CONGRESS,,,,,,PO Box 1883,,Port Orchard,WA,983660680,G2024,,2024-10-23,5000.00,0.00,Contribution,,C00857094,,,RANDALL,EMILY,,,,H,WA,06,,,,,,,,
SB23,C00029447,500018199,,,PAC,FLIP THE 40TH,,,,,,1007 Delmont Ave NW,,Massillon,OH,446479602,,,2024-10-31,25000.00,0.00,Contribution,,C00865717,FLIP THE 40TH,,,,,,,,,,,,,,,,,
SB23,C00029447,500018196,,,CCM,FRIENDS OF CHRIS SMITH,,,,,,PO Box 3184,,Hamilton,NJ,086190184,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00096412,,,SMITH,CHRISTOPHER,H.,,,H,NJ,04,,,,,,,,
SB23,C00029447,500018187,,,CCM,FRIENDS OF LUCY MCBATH,,,,,,885 Woodstock Rd,Ste 430 Pmb 528,Roswell,GA,300752211,G2024,,2024-10-17,2500.00,0.00,Contribution,,C00672295,,,MCBATH,LUCIA KAY,,,,H,GA,06,,,,,,,,
SB23,C00029447,500018194,,,PAC,HOUSE MAJORITY PAC,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2024-10-23,150000.00,0.00,Contribution,,C00495028,HOUSE MAJORITY PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500018198,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,777 S Figueroa St,Ste 4050,Los Angeles,CA,900175864,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00629659,,,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00029447,500018197,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,2758 US Highway 34,Ste B,Oswego,IL,605438301,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00652719,,,UNDERWOOD,LAUREN,,,,H,IL,14,,,,,,,,
SB23,C00029447,500018201,,,CCM,MARK POCAN FOR CONGRESS,,,,,,PO Box 327,,Madison,WI,537010327,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00502179,,,POCAN,MARK,,,,H,WI,02,,,,,,,,
SB23,C00029447,500018208,,,CCM,MAXINE FOR CONGRESS,,,,,,PO Box 12209,,Portland,OR,972120209,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00859108,,,DEXTER,MAXINE,,,,H,OR,03,,,,,,,,
SB23,C00029447,500018189,,,PTY,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,,,,,,255 Plato Blvd E,,Saint Paul,MN,551071623,,,2024-10-17,2500.00,0.00,Contribution,,C00025254,MINNESOTA DEMOCRATIC-FARMER-LABOR PARTY,,,,,,,,,,,,,,,,,
SB23,C00029447,500018191,,,CCM,MOORE FOR CONGRESS,,,,,,PO Box 16646,,Milwaukee,WI,532160646,G2024,,2024-10-17,2500.00,0.00,Contribution,,C00397505,,,MOORE,GWEN S,,,,H,WI,04,,,,,,,,
SB23,C00029447,500018195,,,PAC,PROTECTING OUR VOTE FEDERAL PAC,,,,,,499 S Capitol St SW,Ste 422,Washington,DC,200034028,,,2024-10-23,5000.00,0.00,Contribution,,C00686584,PROTECTING OUR VOTE FEDERAL PAC,,,,,,,,,,,,,,,,,
SB23,C00029447,500018202,,,CCM,SANFORD BISHOP FOR CONGRESS,,,,,,PO Box 909,,Columbus,GA,319020909,G2024,,2024-10-31,2500.00,0.00,Contribution,,C00266940,,,BISHOP,SANFORD,D.,,JR.,H,GA,02,,,,,,,,
SB23,C00029447,500018193,,,PAC,SMP,,,,,,700 13th St NW,Ste 600,Washington,DC,200055998,,,2024-10-23,150000.00,0.00,Contribution,,C00484642,SMP,,,,,,,,,,,,,,,,,
