form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00429175,18445188,,,COM,Friends of Rosemary Brown,,,,,,PO Box 17,,Tannerville,PA,18372,,,2024-10-16,2500.00,0.00,Non-Federal Contribution,011,,,,Brown,Rosemary,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18445189,,,COM,Malcolm For PA,,,,,,PO Box 3307,,Philadelphia,PA,19107,,,2024-10-16,10000.00,0.00,Non-Federal Contribution,011,,,,Kenyatta,Malcolm,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18445190,,,COM,Committee to Elect Joe Emrick,,,,,,PO Box 121,,Tannersville,PA,18372,,,2024-10-16,5000.00,0.00,Non-Federal Contribution,011,,,,Emrick,Joe,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447991,,,COM,Friends of Jim Haddock,,,,,,855 Suscon Road,,Pittston Township,PA,18640,,,2024-10-21,5000.00,0.00,Non-Federal Contribution,011,,,,Haddock,Jim,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447992,,,COM,Friends of Matt Bradford,,,,,,PO Box 349,,Norristown,PA,19404,,,2024-10-21,25000.00,0.00,Non-Federal Contribution,011,,,,,,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447993,,,COM,Friends of Devlin Robinson,,,,,,PO Box 792,,Harrisburg,PA,17108,,,2024-10-21,10000.00,0.00,Non-Federal Contribution,011,,,,Robinson,Devlin,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447994,,,COM,Citizens for Jordan Harris,,,,,,615 Chestnut Street,PO Box 39717,Philadelphia,PA,19105,,,2024-10-21,25000.00,0.00,Non-Federal Contribution,011,,,,Harris,Jordan,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447995,,,COM,Citizens For Alec,,,,,,PO Box 412,,Harrisburg,PA,17108,,,2024-10-21,2500.00,0.00,Non-Federal Contribution,011,,,,Ryncavage,Alec,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18447996,,,COM,Friends of Kyle Donahue,,,,,,PO Box 4074,,Scranton,PA,18505,,,2024-10-21,2500.00,0.00,Non-Federal Contribution,011,,,,Donahue,Kyle,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18448023,,,COM,Friends of Jesse Topper,,,,,,PO Box 458,,Bedford,PA,15522,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Topper,Jesse,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18448024,,,COM,Friends of Pat Gallagher,,,,,,PO Box 6093,,Philadelphia,PA,19114,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Gallagher,Pat,,,,,,,,,,,,,,Non-Federal Contribution
SB29,C00429175,18448025,,,COM,Friends of Melissa Cerrato,,,,,,PO Box 151,,Horsham,PA,19044,,,2024-10-21,500.00,0.00,Non-Federal Contribution,011,,,,Cerrato,Melissa,,,,,,,,,,,,,,Non-Federal Contribution
