form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00738039,500002339,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,125.40,2024-10-23,1374.62,Texting Services,,,O,P80001571,Trump,Donald,J.,,,P,,AZ,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002340,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,125.40,2024-10-23,1374.62,Texting Services,,,O,P80001571,Trump,Donald,J.,,,P,,WI,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002341,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,125.40,2024-10-23,1374.63,Texting Services,,,O,P80001571,Trump,Donald,J.,,,P,,PA,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002342,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,125.40,2024-10-23,1374.63,Texting Services,,,O,P80001571,Trump,Donald,J.,,,P,,NC,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002343,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-03,169.70,2024-10-23,651418.93,Texting Services,,,O,P80001571,Trump,Donald,J.,,,P,,GA,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002295,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-22,1249.23,2024-11-07,651418.93,Actual cost of Texting Services as disclosed on 10/23 24-hr Report,,,O,P80001571,Trump,Donald,J.,,,P,,GA,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002296,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-22,1249.23,2024-11-07,1374.63,Actual cost of Texting Services as disclosed on 10/23 24-hr Report,,,O,P80001571,Trump,Donald,J.,,,P,,NC,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002297,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-22,1249.23,2024-11-07,1374.63,Actual cost of Texting Services as disclosed on 10/23 24-hr Report,,,O,P80001571,Trump,Donald,J.,,,P,,PA,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002298,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-22,1249.22,2024-11-07,1374.62,Actual cost of Texting Services as disclosed on 10/23 24-hr Report,,,O,P80001571,Trump,Donald,J.,,,P,,WI,Stanger,Howie,,,,2024-12-05,
SE,C00738039,500002299,,,ORG,Scale to Win,,,,,,13742 Harper St,,Santa Ana,CA,927031419,G2024,,2024-10-22,1249.22,2024-11-07,1374.62,Actual cost of Texting Services as disclosed on 10/23 24-hr Report,,,O,P80001571,Trump,Donald,J.,,,P,,AZ,Stanger,Howie,,,,2024-12-05,
