form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012476,SB23.23958,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO BOX 230985,,TIGARD,OR,97281,G2024,,2024-09-16,5000.00,,Contribution,011,C00793703,ANDREA SALINAS FOR OREGON,H2OR06066,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00012476,SB23.23965,,,CCM,BRITTANY PETTERSEN FOR COLORADO,,,,,,PO BOX 150887,,LAKEWOOD,CO,80215,G2024,,2024-09-16,5000.00,,Contribution,011,C00637215,BRITTANY PETTERSEN FOR COLORADO,H8CO07045,Pettersen,Brittany,,,,H,CO,07,,,,,,,,
SB23,C00012476,SB23.23975,,,CCM,COMMITTEE TO ELECT JARED GOLDEN,,,,,,PO BOX 7108,,LEWISTON,ME,04240,G2024,,2024-09-16,5000.00,,Contribution,011,C00653816,COMMITTEE TO ELECT JARED GOLDEN,H8ME02185,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00012476,SB23.23979,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO BOX 563,,MERRIFIELD,VA,22116,G2024,,2024-09-24,5000.00,,Contribution,011,C00445452,CONNOLLY FOR CONGRESS,H8VA11062,CONNOLLY,GERALD,,,,H,VA,11,,,,,,,,
SB23,C00012476,SB23.24012,,,CCM,COURTNEY FOR CONGRESS,,,,,,PO BOX 1372,,VERNON,CT,06066,P2024,,2024-09-04,-5000.00,,Voided Check,011,C00410233,COURTNEY FOR CONGRESS,H2CT02112,COURTNEY,JOSEPH D,,,,H,CT,02,,,,,,,,
SB23,C00012476,SB23.23976,,,CCM,DARREN SOTO FOR CONGRESS,,,,,,P.O. BOX 421349,,KISSIMMEE,FL,34742,G2024,,2024-09-24,5000.00,,Contribution,011,C00581074,DARREN SOTO FOR CONGRESS,H6FL09179,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00012476,SB23.23986,,,CCM,DEBBIE FOR FLORIDA,,,,,,PO BOX 432250,,SOUTH MIAMI,FL,33243,G2024,,2024-09-24,5000.00,,Contribution,011,C00848648,DEBBIE FOR FLORIDA,S4FL00611,MUCARSEL-POWELL,DEBBIE,,,,S,FL,00,,,,,,,,
SB23,C00012476,SB23.23984,,,CCM,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,,,,,,1071 TWIN BRANCH LN,,WESTON,FL,33326,G2024,,2024-09-24,5000.00,,Contribution,011,C00385773,DEBBIE WASSERMAN SCHULTZ FOR CONGRESS,H4FL20023,WASSERMAN SCHULTZ,DEBBIE,,,,H,FL,25,,,,,,,,
SB23,C00012476,SB23.23953,,,CCM,DOGGETT FOR CONGRESS,,,,,,PO BOX 5843,,AUSTIN,TX,78763,G2024,,2024-09-03,5000.00,,Contribution,011,C00286500,DOGGETT FOR CONGRESS,H4TX10028,DOGGETT,LLOYD A MR.,,,,H,TX,37,,,,,,,,
SB23,C00012476,SB23.23960,,,CCM,DR KIM SCHRIER FOR CONGRESS,,,,,,PO BOX 2728,,ISSAQUAH,WA,98027,G2024,,2024-09-16,5000.00,,Contribution,011,C00652628,DR KIM SCHRIER FOR CONGRESS,H8WA08189,SCHRIER,KIM DR.,,,,H,WA,08,,,,,,,,
