form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00831164,500074157,,,ORG,Gillibrand For Senate,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-07-24,36500.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074158,,,ORG,Gillibrand For Senate,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-08-02,13300.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074159,,,ORG,Gillibrand For Senate,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-08-19,12000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074160,,,ORG,Gillibrand For Senate,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-09-04,25700.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074161,,,ORG,Gillibrand For Senate,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-09-19,60000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074164,,,ORG,New York State Democratic Committee,,,,,,64 Beaver St,Ste 210,New York,NY,100042508,,,2024-07-24,43000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074165,,,ORG,New York State Democratic Committee,,,,,,64 Beaver St,Ste 210,New York,NY,100042508,,,2024-08-02,17800.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074166,,,ORG,New York State Democratic Committee,,,,,,64 Beaver St,Ste 210,New York,NY,100042508,,,2024-08-19,30000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074167,,,ORG,New York State Democratic Committee,,,,,,64 Beaver St,Ste 210,New York,NY,100042508,,,2024-09-04,62000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074168,,,ORG,New York State Democratic Committee,,,,,,64 Beaver St,Ste 210,New York,NY,100042508,,,2024-09-19,108000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074169,,,ORG,Off The Sidelines PAC,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-07-24,31900.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074170,,,ORG,Off The Sidelines PAC,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-08-02,2700.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074171,,,ORG,Off The Sidelines PAC,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-08-19,25000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074172,,,ORG,Off The Sidelines PAC,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-09-04,33000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
SB22,C00831164,500074173,,,ORG,Off The Sidelines PAC,,,,,,124 Washington St,Ste 101,Foxboro,MA,020351368,,,2024-09-19,84000.00,0.00,Transfer,,,,,,,,,,,,,,,,,,,,
