form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00829754,SB21B.5480,,,ORG,535 Strategies,,,,,,8 The Green Suite A,,Dover,DE,19901,,,2023-12-31,1218.41,,Digital fundraising consulting expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5482,,,ORG,535 Strategies,,,,,,8 The Green Suite A,,Dover,DE,19901,,,2023-12-31,3070.95,,Digital fundraising consulting expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5483,,,ORG,ActBlue,,,,,,P.O. Box 441146,,Somerville,MA,02144,,,2023-12-31,606.87,,Credit card fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5448,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-09-15,2000.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5455,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-10-18,1000.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5457,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-10-19,2500.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5458,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-10-19,250.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5459,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-10-27,250.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5466,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-11-20,300.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5468,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-12-01,300.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5476,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-12-18,300.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5477,,,ORG,Grassroots Analytics,,,,,,806 7th St NW Ste 3,,Washington,DC,20001,,,2023-12-18,300.00,,Digital fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5443,,,ORG,NGP VAN INC,,,,,,655 15th St. NW Suite 650,,Washington,DC,20005,,,2023-08-14,593.75,,Email provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5449,,,ORG,NGP VAN INC,,,,,,655 15th St. NW Suite 650,,Washington,DC,20005,,,2023-09-25,593.75,,Email provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5456,,,ORG,NGP VAN INC,,,,,,655 15th St. NW Suite 650,,Washington,DC,20005,,,2023-10-18,593.75,,Email provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5465,,,ORG,NGP VAN INC,,,,,,655 15th St. NW Suite 650,,Washington,DC,20005,,,2023-11-20,593.75,,Email provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5475,,,ORG,NGP VAN INC,,,,,,655 15th St. NW Suite 650,,Washington,DC,20005,,,2023-12-18,593.75,,Email provider,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5435,,,ORG,Squarespace INC,,,,,,225 Varick Street,,New York,NY,10014,,,2023-07-31,251.18,,Website hosting and design,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5484,,,ORG,Switchboard PBC,,,,,,PO Box 33485,,Washington,DC,20033,,,2023-07-10,369.24,,Fundraising expenses,003,C00829754,Defeat Extremists,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5471,,,ORG,Switchboard PBC,,,,,,PO Box 33485,,Washington,DC,20033,,,2023-12-11,356.22,,Fundraising expenses,,,,,,,,,,,,,,,,,,,,
SB21B,C00829754,SB21B.5441,,,ORG,USPS,,,,,,173 Columbus Ave,,New York,NY,10023,,,2023-08-18,294.00,,PO Box,,,,,,,,,,,,,,,,,,,,
