form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00252684,B866072,,,CCM,DelBene for Congress,,,,,,499 S Capital Street SW Suite 420,,Washington,DC,20003,G2024,,2024-02-20,2500.00,,Contribution,011,C00459099,,H0WA08046,DelBene,Suzan,K,,,H,WA,01,,,,,,,,
SB23,C00252684,B866074,,,CCM,Kaine Victory Fund,,,,,,1490-5A Quarterpath Rd #272,,Williamsburg,VA,23185,O2024,Not Applicable,2024-02-20,1000.00,,Contribution,011,C00833350,,,,,,,,,, ,,,,,,,,
SB23,C00252684,B866073,,,CCM,Scalise Leadership Fund 2024,,,,,,320 First Street SE,,Washington,DC,20003,O2024,Not Applicable,2024-02-20,2500.00,,Contribution,011,C00568162,,,,,,,,,,,,,,,,,,
SB23,C00252684,B867503,,,CCM,Blake Moore For Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,O2024,Convention,2024-03-08,2500.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00252684,B867504,,,CCM,Blake Moore For Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,G2024,,2024-03-08,5000.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00252684,B867502,,,CCM,Celeste for Congress,,,,,,1794 W. Aaron Tippets Road,,Cedar City,UT,84721,O2024,Convention,2024-03-08,1000.00,,Contribution,011,C00842765,,H4UT02296,Maloy,Celeste,,,,H,UT,02,,,,,,,,
SB23,C00252684,B867505,,,PAC,M-PAC,,,,,,401 2nd Avenue South Suite 303,,Seattle,WA,98104,O2024,Not Applicable,2024-03-08,5000.00,,Contribution,011,C00365270,,,,,,,,,, ,,,,,,,,
SB23,C00252684,B869210,,,CCM,Carol For Congress,,,,,,217 3rd St. SE.,,Washington,DC,20003,P2024,,2024-04-02,1000.00,,Contribution,011,C00653220,,H8WV03097,Miller,Carol,,,,H,WV,01,,,,,,,,
SB23,C00252684,B869211,,,COM,Casey Keystone Victory Fund,,,,,,750 1st Street NE Suite 1070,,Washington,DC,20002,O2024,Not Applicable,2024-04-02,1000.00,,Contribution,011,C00545830,,,,,,,,,, ,,,,,,,,
SB23,C00252684,B869209,,,CCM,Lauren Underwood For Congress,,,,,,660 Pennsylvania Ave SE Suite 202,,Washington,DC,20003,G2024,,2024-04-02,1000.00,,Contribution,011,C00652719,,H8IL14174,Underwood,Lauren,,,,H,IL,14,,,,,,,,
SB23,C00252684,B869208,,,CCM,Smucker For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,P2024,,2024-04-02,1000.00,,Contribution,011,C00599464,,H6PA16320,Smucker,Lloyd,K,,,H,PA,11,,,,,,,,
