form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00148031,B877803,,,PTY,AEMPAC,,,,,,1300 I Street NW Suite 520 West,,Washington,DC,20005,O2024,Not Applicable,2024-07-11,5000.00,,Contribution,011,C00442996,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877802,,,PTY,American Road & Transportation Builders Assoc PAC,,,,,,250 E Street SW Suite 900,,Washington,DC,20024,O2024,Not Applicable,2024-07-11,5000.00,,Contribution,011,C00118208,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877790,,,CCM,Andy Barr for Congress Inc.,,,,,,PO Box 2059,,Lexington,KY,40588,G2024,,2024-07-11,2500.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00148031,B877799,,,CCM,Blake Moore For Congress,,,,,,358 South 700 E B505,,Salt Lake City,UT,84102,G2024,,2024-07-11,5000.00,,Contribution,011,C00738872,,H0UT01205,Moore,Blake,,,,H,UT,01,,,,,,,,
SB23,C00148031,B877792,,,CCM,Buddy Carter for Congress,,,,,,PO Box 10570,,Savannah,GA,31412,G2024,,2024-07-11,5000.00,,Contribution,011,C00543967,,H4GA01039,Carter,Buddy,,,,H,GA,01,,,,,,,,
SB23,C00148031,B877791,,,CCM,Deborah Ross for Congress,,,,,,P.O. Box 28258,,Raleigh,NC,27611,G2024,,2024-07-11,2500.00,,Contribution,011,C00729277,,H0NC02125,Ross,Deborah,,,,H,NC,02,,,,,,,,
SB23,C00148031,B877788,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-07-11,2500.00,,Contribution,011,C00555888,,H4VA08224,Beyer,Don,,,Jr.,H,VA,08,,,,,,,,
SB23,C00148031,B877787,,,CCM,Friends of Raja for Congress,,,,,,PO Box 681202,,Schaumburg,IL,60168,G2024,,2024-07-11,5000.00,,Contribution,011,C00575092,,H6IL08147,Krishnamoorthi,S. Raja,,,,H,IL,08,,,,,,,,
SB23,C00148031,B877789,,,CCM,Jimmy Panetta for Congress,,,,,,P.O. Box 103,,Carmel Valley,CA,93924,G2024,,2024-07-11,2500.00,,Contribution,011,C00592154,,H6CA20152,Panetta,Jimmy,,,,H,CA,19,,,,,,,,
SB23,C00148031,B877796,,,CCM,Mann for Congress,,,,,,PO Box 1084,,Salina,KS,67402,P2024,,2024-07-11,2500.00,,Contribution,011,C00460659,,H0KS01123,Mann,Tracey,R,,,H,KS,01,,,,,,,,
SB23,C00148031,B877795,,,CCM,Mary Peltola for Alaska,,,,,,810 N Street Suite 301,,Anchorage,AK,99501,P2024,,2024-07-11,2500.00,,Contribution,011,C00812388,,H2AK01158,Peltola,Mary,,,,H,AK, ,,,,,,,,
SB23,C00148031,B877804,,,CCM,Messmer for Congress,,,,,,P.O. Box 44003,,Indianapolis,IN,46244,G2024,,2024-07-11,5000.00,,Contribution,011,C00867218,,H4IN08249,Messmer,Mark,,,,H,IN,08,,,,,,,,
SB23,C00148031,B877801,,,PTY,MinePAC A PAC of the National Mining Assn,,,,,,101 Constitution Avenue  NW 500 E,,Washington,DC,20001,O2024,Not Applicable,2024-07-11,5000.00,,Contribution,011,C00304634,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877800,,,PTY,National Association of Manufacturers PAC (NAM-PAC),,,,,,733 10th Street NW Suite 700,,Washington,DC,20001,O2024,Not Applicable,2024-07-11,5000.00,,Contribution,011,C00541169,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877794,,,PAC,Oorah! PAC,,,,,,PO Box 3743,,Carmel,IN,46082,O2024,Not Applicable,2024-07-11,2500.00,,Contribution,011,C00551853,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877793,,,CCM,Rudy for Indiana,,,,,, 5776 Grape Road PMB #176,,Mishawaka,IN,46545,G2024,,2024-07-11,5000.00,,Contribution,011,C00822767,,H2IN02295,Yakym,Rudy,,,,H,IN,02,,,,,,,,
SB23,C00148031,B877797,,,PAC,Tahoma PAC,,,,,,401 2nd Ave S Ste 303,,Seattle,WA,98104,O2024,Not Applicable,2024-07-11,2500.00,,Contribution,011,C00765727,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B877798,,,CCM,Westerman for Congress,,,,,,P.O. Box 21097,,Hot Springs,AR,71903,G2024,,2024-07-11,5000.00,,Contribution,011,C00548180,,H4AR04048,Westerman,Bruce,,,,H,AR,04,,,,,,,,
SB23,C00148031,B878733,,,CCM,Brad Knott for Congress,,,,,,PO Box 97275,,Raleigh,NC,27624,G2024,,2024-07-22,2500.00,,Contribution,011,C00855361,,H4NC13116,Knott,Brad,,,,H,NC,13,,,,,,,,
SB23,C00148031,B878720,,,PAC,Bridge the Gap PAC,,,,,,PO Box 83142,,Gaithersburg,MD,20883,O2024,Not Applicable,2024-07-22,2500.00,,Contribution,011,C00655423,,,,,,,,,, ,,,,,,,,
SB23,C00148031,B878728,,,CCM,Crawford for Congress,,,,,,PO Box 16956,,Jonesboro,AR,72403,G2024,,2024-07-22,2500.00,,Contribution,011,C00462374,,H0AR01083,Crawford,Eric Alan Rick,,,,H,AR,01,,,,,,,,
SB23,C00148031,B878725,,,CCM,Don Davis for NC,,,,,,PO Box 511,,Snow Hill,NC,28580,G2024,,2024-07-22,5000.00,,Contribution,011,C00795211,,H2NC02287,Davis,Don,,,,H,NC,01,,,,,,,,
SB23,C00148031,B878721,,,CCM,Friends of Dusty Johnson,,,,,,PO Box 278,,Mitchell,SD,57301,G2024,,2024-07-22,5000.00,,Contribution,011,C00628917,,H8SD01055,Johnson,Dusty,,,,H,SD,01,,,,,,,,
SB23,C00148031,B878722,,,CCM,Friends of Lucy McBath,,,,,,375 Rockbridge Rd NW Suite 172-255,,Roswell,GA,30047,G2024,,2024-07-22,2500.00,,Contribution,011,C00672295,,H8GA06393,McBath,Lucia,K,,,H,GA,06,,,,,,,,
SB23,C00148031,B878734,,,CCM,Friends of Tim Moore,,,,,,  PO Box 97275,,Raleigh,NC,27624,G2024,,2024-07-22,2500.00,,Contribution,011,C00856005,,H4NC14015,Moore,Tim,,,,H,NC,14,,,,,,,,
SB23,C00148031,B878730,,,CCM,Hogan for Maryland Inc,,,,,,2077 Somerville Road Ste 206,,Annapolis,MD,21401,G2024,,2024-07-22,5000.00,,Contribution,011,C00869016,,S4MD00483,Hogan,Larry,,,,S,MD, ,,,,,,,,
SB23,C00148031,B878731,,,CCM,Kat for Congress,,,,,,5200 NW 43rd St. Suite 102-180,,Gainesville,FL,32606,P2024,,2024-07-22,2500.00,,Contribution,011,C00730895,,H0FL03175,Cammack,Kat,,,,H,FL,03,,,,,,,,
SB23,C00148031,B878718,,,CCM,Ken Calvert For Congress Committee,,,,,,PO Box 2438,,Corona,CA,92878,G2024,,2024-07-22,2500.00,,Contribution,011,C00257337,,H2CA37023,Calvert,Ken,,,,H,CA,41,,,,,,,,
SB23,C00148031,B878716,,,CCM,Kustoff for Congress,,,,,,PO BOX 58823,,Nashville,TN,37205,P2024,,2024-07-22,2000.00,,Contribution,011,C00614826,,H2TN07103,Kustoff,David,,,,H,TN,08,,,,,,,,
SB23,C00148031,B878732,,,CCM,Laurel Lee for Congress,,,,,,P.O. Box 2743,,Brandon,FL,33509,P2024,,2024-07-22,2500.00,,Contribution,011,C00815373,,H2FL15241,Lee,Laurel,,,,H,FL,15,,,,,,,,
SB23,C00148031,B878719,,,CCM,Nicole for New York,,,,,,PO Box 60487,,Staten Island,NY,10306,G2024,,2024-07-22,5000.00,,Contribution,011,C00694778,,H0NY11078,Malliotakis,Nicole,,,,H,NY,11,,,,,,,,
SB23,C00148031,B878723,,,CCM,Pete Aguilar for Congress,,,,,,PO Box 10954,,San Bernadino,CA,92423,G2024,,2024-07-22,5000.00,,Contribution,011,C00510461,,H2CA31125,Aguilar,Pete,,,,H,CA,33,,,,,,,,
SB23,C00148031,B878737,,,CCM,Rogers for Senate,,,,,,PO Box 132,,St Joseph,MI,49085,P2024,,2024-07-22,5000.00,,Contribution,011,C00849810,,S4MI00595,Rogers,Mike,,,,S,MI, ,,,,,,,,
SB23,C00148031,B878724,,,CCM,Salud Carbajal for Congress,,,,,,P.O. Box 1290,,Santa Barbara,CA,93102,G2024,,2024-07-22,2500.00,,Contribution,011,C00576041,,H6CA24303,Carbajal,Salud,,,,H,CA,24,,,,,,,,
SB23,C00148031,B878727,,,CCM,Sharice for Congress,,,,,,13851 West 63rd Street #303,,Shawnee,KS,66216,P2024,,2024-07-22,2500.00,,Contribution,011,C00670034,,H8KS03155,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00148031,B878726,,,CCM,Stanton for Congress,,,,,,4340 E. Indian School Rd. Ste. 21-,,Phoenix,AZ,85018,P2024,,2024-07-22,2500.00,,Contribution,011,C00657304,,H8AZ09040,Stanton,Greg,,,,H,AZ,04,,,,,,,,
SB23,C00148031,B878735,,,CCM,Terri Sewell for Congress,,,,,,P.O. Box 1964,,Birmingham,AL,35201,G2024,,2024-07-22,5000.00,,Contribution,011,C00458976,,H0AL07086,Sewell,Terri,,,,H,AL,07,,,,,,,,
SB23,C00148031,B878736,,,CCM,The Pat Harrigan Committee,,,,,,PO BOX 97275,,Raleigh,NC,27624,G2024,,2024-07-22,2500.00,,Contribution,011,C00802298,,H2NC13243,Harrigan,Pat,,,,H,NC,10,,,,,,,,
