form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00881805,SE.4112,,,ORG,DEL RAY MEDIA LLC,,,,,,PO BOX 1309,,ALEXANDRIA,VA,22313,G2024,,2024-07-24,1763281.66,2024-07-22,1763281.66,PLACED MEDIA: TV,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4120,,,ORG,DEL RAY MEDIA LLC,,,,,,PO BOX 1309,,ALEXANDRIA,VA,22313,G2024,,2024-07-31,1763281.66,2024-07-26,4000288.79,PLACED MEDIA: TV,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4142,,,ORG,DEL RAY MEDIA LLC,,,,,,PO BOX 1309,,ALEXANDRIA,VA,22313,G2024,,2024-08-07,1763281.66,2024-08-02,6689601.38,PLACED MEDIA: TV,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4123,,,ORG,"ELECTORAL COMMUNICATIONS GROUP, LLC",,,,,,701 S HOWARD AVE,STE 106-848,TAMPA,FL,33606,G2024,,2024-07-31,133673.52,2024-07-31,4133962.31,TEXT MESSAGES,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4133,,,ORG,"ELECTORAL COMMUNICATIONS GROUP, LLC",,,,,,701 S HOWARD AVE,STE 106-848,TAMPA,FL,33606,G2024,,2024-08-03,124771.04,2024-08-03,6864246.19,TEXT MESSAGES,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4136,,,ORG,"ELECTORAL COMMUNICATIONS GROUP, LLC",,,,,,701 S HOWARD AVE,STE 106-848,TAMPA,FL,33606,G2024,,2024-08-06,116851.84,2024-08-06,6981098.03,TEXT MESSAGES,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4148,,,ORG,RED ELEPHANT STRATEGY LLC,,,,,,25475 MARSH LANDING PKWY,,POINTE VEDRA BEACH,FL,32082,G2024,,2024-08-10,6000.00,2024-08-10,6987098.03,PRODUCTION COST: TV AD,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4113,,,ORG,RESTORE AMERICA MEDIA,,,,,,1626 BELLE VIEW BLVD,STE 7045,ALEXANDRIA,VA,22307,G2024,,2024-07-24,6000.00,2024-07-24,2237007.13,PRODUCTION COST: TV AD,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4151,,,ORG,RESTORE AMERICA MEDIA,,,,,,1626 BELLE VIEW BLVD,STE 7045,ALEXANDRIA,VA,22307,G2024,,2024-08-10,750.00,2024-08-10,6987848.03,PRODUCTION COST: TV AD,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
SE,C00881805,SE.4109,,,ORG,WHISTLESTOP STRATEGIES LLC,,,,,,23150 FASHION DR,STE 231,ESTERO,FL,33928,G2024,,2024-07-26,141528.68,2024-07-24,1904810.34,DIRECT MAIL: PRINTING AND POSTAGE,,C00881805,O,P40011793,KENNEDY,ROBERT F JR.,,,,P,,,GANTT,CHARLES,,,,2024-10-15,
