form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00842575,21b-13-00227-00370,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-07-07,38.36,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00236-00390,,,ORG,Transfirst,,,,,,"12202 Airport Way, Suite 100",,Broomfield,CO,80021,,,2024-07-10,25.85,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00228-00373,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-07-14,19.75,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00237-00391,,,ORG,Run!,,,,,,47 Bergen Street,,Brooklyn,NY,11201,,,2024-07-16,50.00,,Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00230-00377,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-07-21,64.46,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00229-00375,,,ORG,People First Marketing,,,,,,85 Bedford Street,,New York,NY,10014,,,2024-07-22,30670.00,,Digital Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00231-00380,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-07-28,51.44,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00232-00383,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-07-31,13.35,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00233-00386,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-08-04,21.63,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00241-00396,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-08-11,34.85,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00245-00403,,,ORG,Transfirst,,,,,,"12202 Airport Way, Suite 100",,Broomfield,CO,80021,,,2024-08-12,54.65,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00244-00402,,,ORG,Run!,,,,,,47 Bergen Street,,Brooklyn,NY,11201,,,2024-08-16,50.00,,Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00242-00399,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-08-18,27.29,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00247-00406,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-08-25,69.72,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00248-00409,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-08-31,26.85,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00249-00412,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-01,3.18,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00252-00417,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-08,30.31,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00253-00419,,,ORG,Transfirst,,,,,,"12202 Airport Way, Suite 100",,Broomfield,CO,80021,,,2024-09-10,25.85,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00254-00421,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-15,20.10,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00255-00423,,,ORG,Run!,,,,,,47 Bergen Street,,Brooklyn,NY,11201,,,2024-09-16,50.00,,Website,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00256-00425,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-22,64.63,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00260-00436,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-29,27.64,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-00-00226-00226,,,PAC,Honor Bound PAC,,,,,,814 Main Street,,Paris,KY,40361,,,2024-09-29,7544.63,,Inkind: Offset,,C00711549,Honor Bound PAC,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00257-00427,,,ORG,"Patton Data Processing, LLC",,,,,,253 Blackthorn Drive,,Nicholasville,KY,40356,,,2024-09-30,250.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00257-00428,,,ORG,"Patton Data Processing, LLC",,,,,,253 Blackthorn Drive,,Nicholasville,KY,40356,,,2024-09-30,250.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00257-00429,,,ORG,"Patton Data Processing, LLC",,,,,,253 Blackthorn Drive,,Nicholasville,KY,40356,,,2024-09-30,250.00,,Compliance Reporting Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-13-00258-00430,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,02144,,,2024-09-30,9.13,,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00842575,21b-00-00213-00213,,,PAC,Honor Bound PAC,,,,,,814 Main Street,,Paris,KY,40361,,,2024-09-30,897.10,,Inkind: Offset,,C00711549,Honor Bound PAC,,,,,,,,,,,,,,,,,
