form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00012880,87213297,,,CCM,Dr Kim Schrier For Congress,,,,,,PO Box 2728,,Issaquah,WA,98027,P2024,,2023-04-24,1000.00,0.00,,011,C00652628,Dr Kim Schrier For Congress,H8WA08189,Schrier,Kim,,,,H,WA,08,,,,,,,,
SB23,C00012880,87213298,,,CCM,Jeff Jackson For Congress,,,,,,P.O. Box 470882,,Charlotte,NC,28226,P2024,,2023-04-24,1000.00,0.00,,011,C00767400,Jeff Jackson For Congress,S2NC00356,Jackson,Jeff,,,,H,NC,02,,,,,,,,
SB23,C00012880,87213299,,,CCM,Joe Neguse For Congress,,,,,,PO Box 7142,,Boulder,CO,80306,P2024,,2023-04-24,1000.00,0.00,,011,C00648253,Joe Neguse For Congress,H8CO02160,Neguse,Joseph,,,,H,CO,02,,,,,,,,
SB23,C00012880,87213300,,,CCM,Dutch Ruppersberger For Congress Committee,,,,,,PO Box 231,,Lutherville,MD,21094,P2024,,2023-04-24,1000.00,0.00,,011,C00376673,Dutch Ruppersberger For Congress Committee,H2MD02160,Ruppersberger,C.A. Dutch,,,,H,MD,02,,,,,,,,
SB23,C00012880,87213351,,,CCM,Capito For West Virginia,,,,,,P.O. Box 11519,,Charleston,WV,25339,P2026,,2023-04-24,1000.00,0.00,,011,C00539825,Capito For West Virginia,S4WV00159,Capito,Shelley,,,,S,WV,,,,,,,,,
SB23,C00012880,87213352,,,CCM,Van Drew For Congress,,,,,,PO Box 671,,Cape May Court Hou,NJ,08210,P2024,,2023-04-24,1000.00,0.00,,011,C00661868,Van Drew For Congress,H8NJ02166,Van Drew,Jeff,,,,H,NJ,02,,,,,,,,
SB23,C00012880,87213353,,,CCM,"Kuster For Congress, Inc",,,,,,PO Box 1498,,Concord,NH,03302,P2024,,2023-04-24,1000.00,0.00,,011,C00462861,"Kuster For Congress, Inc",H0NH02181,Kuster,Ann,,,,H,NH,02,,,,,,,,
SB23,C00012880,87213354,,,CCM,Mark Pocan For Congress,,,,,,PO Box 327,,Madison,WI,53701,P2024,,2023-04-24,1000.00,0.00,,011,C00502179,Mark Pocan For Congress,H2WI02124,Pocan,Mark,,,,H,WI,02,,,,,,,,
SB23,C00012880,87213355,,,CCM,Lisa Murkowski For US Senate,,,,,,PO Box 100847,,Anchorage,AK,99510,P2028,,2023-04-24,1000.00,0.00,,011,C00384529,Lisa Murkowski For US Senate,S4AK00099,Murkowski,Lisa,,Sen.,,S,AK,,,,,,,,,
SB23,C00012880,87213356,,,CCM,Cole For Congress,,,,,,P.O. Box 722256,,Norman,OK,73070,P2024,,2023-04-24,1000.00,0.00,,011,C00379735,Cole For Congress,H2OK04055,Cole,Tom,,,,H,OK,04,,,,,,,,
SB23,C00012880,87213357,,,CCM,Feenstra For Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-04-24,1000.00,0.00,,011,C00693663,Feenstra For Congress,H0IA04145,Feenstra,Randy,,Rep.,,H,IA,04,,,,,,,,
SB23,C00012880,87213358,,,CCM,Debbie Lesko For Congress,,,,,,PO Box 45388,,Phoenix,AZ,85064,P2024,,2023-04-24,1000.00,0.00,,011,C00663914,Debbie Lesko For Congress,H8AZ08158,Lesko,Debbie,,Rep.,,H,AZ,08,,,,,,,,
