form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00798009,SE.4319,,,ORG,M2 Placement LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,80231,G2024,,2024-10-21,10000.00,2024-10-17,10000.00,Digital Advertising & Production,004,C00798009,S,S6WY00068,BARRASSO,JOHN A,,,,S,00,WY,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4322,,,ORG,M2 Placement LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,80231,G2024,,2024-10-21,5000.00,2024-10-17,5000.00,Digital Advertising & Production,004,C00798009,S,H8PA13125,JOYCE,JOHN,,,,H,13,PA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4324,,,ORG,M2 Placement LLC,,,,,,10065 E Harvard Ave,Ste 400,Denver,CO,80231,G2024,,2024-10-21,10000.00,2024-10-17,10000.00,Digital Advertising & Production,004,C00798009,S,H4KS03212,REDDY,PRASANTH DR.,,,,H,03,KS,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4345,,,ORG,Poolhouse Agency LLC,,,,,,23 W Broad Street,Suite 200,Richmond,VA,23220,G2024,,2024-10-22,4000.00,2024-10-22,118950.27,Production Edit,004,C00798009,S,H8IA02043,MILLER-MEEKS,MARIANNETTE JANE,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4336,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-23,20146.49,2024-10-18,94803.78,Mailer & Postage,004,C00798009,S,H8IA02043,MILLER-MEEKS,MARIANNETTE JANE,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4337,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-23,20146.49,2024-10-18,114950.27,Mailer & Postage,001,C00798009,O,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4350,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-28,20146.49,2024-10-25,139096.76,Mailer & Postage,004,C00798009,S,H8IA02043,MILLER-MEEKS,MARIANNETTE JANE,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4351,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-28,20146.49,2024-10-25,159243.25,Mailer & Postage,004,C00798009,O,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4352,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-30,20146.49,2024-10-25,179389.74,Mailer & Postage,004,C00798009,S,H8IA02043,MILLER-MEEKS,MARIANNETTE JANE,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4353,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-10-30,20146.49,2024-10-25,199536.23,Mailer & Postage,004,C00798009,O,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4366,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-11-04,3989.00,2024-11-04,203525.23,Text Messaging,004,C00798009,O,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4367,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-11-05,3989.00,2024-11-04,207514.23,Text Messaging,004,C00798009,S,H8IA02043,MILLER-MEEKS,MARIANNETTE JANE,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
SE,C00798009,SE.4368,,,ORG,"Prevail Strategies, LLC",,,,,,7304 Aemilian Way,,Austin,TX,78730,G2024,,2024-11-05,3989.00,2024-11-04,211503.23,Text Messaging,004,C00798009,O,H2IA02111,BOHANNAN,CHRISTINA,,,,H,01,IA,Carlin,Robert,F.,,,2025-01-06,
