form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00102152,B6411EE6FDC184E8B966,,,COM,Amprey for Delegate,,,,,,"P.O. Box 50248,",,Baltimore,MD,212114248,O2026,Cycle,2024-07-25,100.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BB054A2E76265487CB92,,,COM,Brooke Lierman for Maryland,,,,,,PO Box 891,,Baltimore,MD,212030891,P2026,,2024-07-09,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BFA0CA08A94B341CD99B,,,COM,Diggs for Senate,,,,,,PO Box 1,,Yorktown,VA,236900001,O2027,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B2116014DD3B145E48CF,,,COM,Ebbin for Virginia,,,,,,PO Box 26415,,Alexandria,VA,223136415,O2027,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B3740D9DC50644829A22,,,COM,Friend of Gary Higgins II,,,,,,39388 Old Whateland Rd,,Waterford,VA,20197,O2025,Cycle,2024-07-25,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BB84D0CDFE7274783A17,,,COM,Friends of Aisha Braveboy,,,,,,3060 Mitchellvillie Road,,Bowie,MD,207161389,O2026,Cycle,2024-07-09,250.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B0108381C076A467E88E,,,COM,Friends of Azlan Salim,,,,,,PO Box 249,,Merrifield,VA,221160249,O2027,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BC59AF492A0914F2DB1B,,,COM,Friends of Glen Sturtevant,,,,,,P.O. Box 2535,,Midlothian,VA,231138535,O2027,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B8892E4F9BAEB4648B7E,,,COM,Friends of Patrick Hope,,,,,,PO Box 3148,,Arlington,VA,222038148,O2025,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B1E41DE0AA5B1422AB22,,,COM,Gary Oates for Chairman,,,,,,1073 Red Bud Road,,Winchester,VA,226034757,O2025,Cycle,2024-07-25,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B32E54406380A41C3A80,,,COM,Marsden for Senate,,,,,,PO Box 10889,,Burke,VA,220090889,O2027,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BA9B2B84D5C074833B7B,,,COM,Reid for Delegate,,,,,,P. O. Box 4132,,Ashburn,VA,201480007,O2025,Cycle,2024-07-25,1000.00,,Contribution to Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B7B2B7E6ED0E648D9836,,,COM,Watts for Delegate,,,,,,PO Box 8004,,Springfield,VA,221518004,O2025,Cycle,2024-07-25,1000.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,BA67495B1E27849D99D8,,,COM,Wes Moore for Maryland,,,,,,711 W. 40th Street,Suite 330,Baltimore,MD,212112142,O2026,Cycle,2024-07-25,1000.00,,Contribution to Committee,,,,,,,,,,,,,,,,,,,,,
SB29,C00102152,B08702F9495CA4155ADD,,,COM,Wren Williams for Delegate,,,,,,PO Box 192,,Stuart,VA,241710192,O2025,Cycle,2024-07-25,500.00,,Contribution to State Committee,,,,,,,,,,,,,,,,,,,,,
