form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00872150,SE.4109,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,P2024,,2024-05-29,42150.00,2024-05-24,42150.00,Television Advertising Buy,004,C00872150,O,H4CO03407,HANKS,RON,,,,H,03,CO,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4112,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,G2024,,2024-05-29,42150.00,2024-05-24,42150.00,Television Advertising Buy,004,C00872150,O,P80001571,TRUMP,DONALD J.,,,,P,00,,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4119,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,P2024,,2024-05-29,32700.00,2024-05-24,74850.00,Radio Advertising Buy,004,C00872150,O,H4CO03407,HANKS,RON,,,,H,03,CO,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4122,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,G2024,,2024-05-29,32700.00,2024-05-24,74850.00,Radio Advertising Buy,004,C00872150,O,P80001571,TRUMP,DONALD J.,,,,P,00,,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4150,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,P2024,,2024-06-05,32912.50,2024-06-03,137012.50,Radio Advertising Buy,004,C00872150,O,H4CO03407,HANKS,RON,,,,H,03,CO,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4152,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,G2024,,2024-06-05,32912.50,2024-06-03,107762.50,Radio Advertising Buy,004,C00872150,O,P80001571,TRUMP,DONALD J.,,,,P,00,,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4154,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,P2024,,2024-06-05,42150.00,2024-06-03,179162.50,Television Advertising Buy,004,C00872150,O,H4CO03407,HANKS,RON,,,,H,03,CO,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4156,,,ORG,Canal Partners Media,,,,,,900 Circle 75 Parkway,Suite 1650,Atlanta,GA,30339,G2024,,2024-06-05,42150.00,2024-06-03,149912.50,Television Advertising Buy,004,C00872150,O,P80001571,TRUMP,DONALD J.,,,,P,00,,LAMORTE,JUSTIN,,,,2024-06-13,
SE,C00872150,SE.4175,,,ORG,Gannett Delaware LocaliQ,,,,,,PO BOX 631437,,CINCINNATI,OH,45263,P2024,,2024-05-29,920.31,,104100.00,Newspaper Advertising Buy; Corresponding Entry on Line 10; Actual Cost - Estimate Reported on 5/31,004,C00872150,O,H4CO03357,HURD,JEFFREY,,,,H,03,CO,LAMORTE,JUSTIN,,,,2024-06-13,X
SE,C00872150,SE.4178,,,ORG,Gannett Delaware LocaliQ,,,,,,PO BOX 631437,,CINCINNATI,OH,45263,G2024,,2024-05-29,920.31,,74850.00,Newspaper Advertising Buy; Corresponding Entry on Line 10; Actual Cost - Estimate Reported on 5/31,004,C00872150,O,P80001571,TRUMP,DONALD J.,,,,P,00,,LAMORTE,JUSTIN,,,,2024-06-13,X
