form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00096362,SB29.10423,,,COM,COMMITTEE TO ELECT CURT VANDERWALL,,,,,,4906 RASMUSSEN ROAD,,LUDINGTON,MI,49431,,,2023-12-12,100.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10412,,,COM,COMMITTEE TO ELECT ED MCBROOM,,,,,,N873 THALER DR,,VULCAN,MI,49892,,,2023-11-03,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10293,,,CCM,COMMITTEE TO ELECT GINA JOHNSON,,,,,,PO BOX 70074,,LAKE ODESSA,MI,48908,,,2023-08-22,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10413,,,CCM,COMMITTEE TO ELECT KAREN WHITSETT,,,,,,11406 Littlefield St,,Detroit,MI,48227,,,2023-11-03,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10365,,,COM,COMMITTEE TO ELECT RICK OUTMAN FOR STATE SENATE,,,,,,6481 N MILES ROAD,,SIX LAKES,MI,48886,,,2023-09-22,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10406,,,COM,COMMITTEE TO ELECT ROGER HAUCK,,,,,,PO BOX 985,,MT PLEASANT,MI,48858,,,2023-11-03,300.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10380,,,COM,COMMITTEE TO ELECT SARAH LIGHTNER,,,,,,9915 N PARMA ROAD,,SPRINGPORT,MI,49284,,,2023-10-13,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10410,,,COM,CTE DAN LAUWERS,,,,,,12401 SPEAKER RD,,BROCKWAT,MI,48097,,,2023-11-03,300.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10405,,,COM,FRIENDS OF JON BUMSTEAD,,,,,,2186 E 72ND STREET,,NEWAYGO,MI,49337,,,2023-11-03,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10408,,,COM,FRIENDS OF RUTH JOHNSON,,,,,,2843 E GRAND RIVER #121,,EAST LANSING,MI,48823,,,2023-11-03,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10404,,,CCM,FRIENDS OF TIMOTHY H BENSON,,,,,,121 W GROVE ST PO BOX 88,,KAWKAWLIN,MI,48631,,,2023-11-03,150.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10364,,,COM,HUIZENGA FOR CONGRESS,,,,,,441 WILLIAM COURT,,ZEELAND,MI,49464,,,2023-09-07,1000.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10373,,,COM,KEVIN DALEY FOR STATE SENATE,,,,,,3387 DALEY RD,,LUM,MI,48412,,,2023-10-10,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10372,,,CCM,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVE SUITE 100,,MIDLAND,MI,48640,,,2023-09-29,1000.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10366,,,COM,THE COMMITTEE TO ELECT LANA THEIS,,,,,,620 N KANE ROAD,,WEBBERVILLE,MI,48892,,,2023-09-22,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10409,,,CCM,THE COMMITTEE TO ELECT TOM KUNSE,,,,,,PO BOX 506,,CLARE,MI,48617,,,2023-11-03,250.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
SB29,C00096362,SB29.10294,,,CCM,WICKER FOR SENATE,,,,,,PO BOX 64,,JACKSON,MI,39205,,,2023-08-28,500.00,,DIRECT CONTRIBUTION,012,C00096362,MICHIGAN FARM BUREAU POLITICAL ACTION COMMITTEE,,,,,,,,,,,,,,,,,
