form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00744532,EB321,,,COM,MAGGIE'S LIST,,,,,,6675 WEEPING WILLOW WAY,,TALLAHASSEE,FL,32311,,,2024-02-29,2000.00,,CONTRIBUTION,011,,MAGGIE'S LIST,,,,,,,,,,,,,,,,,
SB23,C00744532,EB330,,,COM,CAROL FOR CONGRESS,,,,,,228 SOUTH WASHINGTON ST STE 115,,ALEXANDRIA,VA,22314,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00653220,CAROL FOR CONGRESS,,MILLER,CAROL,,,,H,WV,03,,,,,,,,
SB23,C00744532,EB332,,,CCM,ESPOSITO FOR CONGRESS,,,,,,PO BOX 622,,GOSHEN,NY,10924,P2024,,2024-03-22,1500.00,,CONTRIBUTION,011,C00852889,ESPOSITO FOR CONGRESS,,ESPOSITO,ALISON,,,,H,NY,18,,,,,,,,
SB23,C00744532,EB329,,,COM,JOHN DUARTE FOR CONGRESS,,,,,,PO BOX 730,,HILMAR,CA,95324,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00808279,JOHN DUARTE FOR CONGRESS,,DUARTE,JOHN,,,,H,CA,13,,,,,,,,
SB23,C00744532,EB328,,,COM,JULIA LETLOW FOR CONGRESS,,,,,,PO BOX 539,,RAYVILLE,LA,71269,G2024,,2024-03-22,2000.00,,CONTRIBUTION,011,C00766428,JULIA LETLOW FOR CONGRESS,,LETLOW,JULIA,,,,H,LA,05,,,,,,,,
SB23,C00744532,EB322,,,CCM,KEN CALVERT FOR CONGRESS,,,,,,PO BOX 2438,,CORONA,CA,92878,G2024,,2024-03-22,5000.00,,CONTRIBUTION,011,C00257337,KEN CALVERT FOR CONGRESS,,CALVERT,KEN,,,,H,CA,41,,,,,,,,
SB23,C00744532,EB324,,,CCM,LAWLER FOR CONGRESS,,,,,,PO BOX 87,,SOUTH SALEM,NY,10590,G2024,,2024-03-22,3400.00,,CONTRIBUTION,011,C00815415,LAWLER FOR CONGRESS,,LAWLER,MIKE,,,,H,NY,17,,,,,,,,
SB23,C00744532,EB325,,,CCM,LORI CHAVEZ-DEREMER FOR CONGRESS,,,,,,"13203 SE 172ND AVE, STE 166 #399",,HAPPY VALLEY,OR,97086,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00784520,LORI CHAVEZ-DEREMER FOR CONGRESS,,CHAVEZ-DEREMER,LORI,,,,H,OR,05,,,,,,,,
SB23,C00744532,EB327,,,CCM,MARC FOR US,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2024-03-22,3300.00,,CONTRIBUTION,011,C00789586,MARC FOR US,,MOLINARO,MARC,,,,H,NY,19,,,,,,,,
SB23,C00744532,EB326,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,11674 90TH STREET,,OTTUMWA,IA,52501,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00558825,MILLER-MEEKS FOR CONGRESS,,MILLER-MEEKS,MARIANNETTE,,,,H,IA,01,,,,,,,,
SB23,C00744532,EB331,,,COM,VALADAO FOR CONGRESS,,,,,,PO BOX 839,,HANFORD,CA,93232,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00499392,VALADAO FOR CONGRESS,,VALADAO,DAVID,,,,H,CA,21,,,,,,,,
SB23,C00744532,EB323,,,COM,YVETTE4CONGRESS,,,,,,"1111 10TH ST, STE 404",,ALAMOGORDO,NM,88310,G2024,,2024-03-22,2500.00,,CONTRIBUTION,011,C00655571,YVETTE4CONGRESS,,HERRELL,YVETTE,,,,H,NM,02,,,,,,,,
SB23,C00744532,EB334,,,CCM,IOWANS FOR ZACH NUNN,,,,,,2817 N JEFFERSON ST,,ARLINGTON,VA,22207,G2024,,2024-03-29,2500.00,,CONTRIBUTION,011,C00784389,IOWANS FOR ZACH NUNN,,NUNN,ZACH,,,,H,IA,03,,,,,,,,
SB23,C00744532,EB335,,,CCM,KIGGANS FOR CONGRESS,,,,,,PO BOX 5042,,VIRGINIA BEACH,VA,23471,G2024,,2024-03-29,4500.00,,CONTRIBUTION,011,C00776120,KIGGANS FOR CONGRESS,,KIGGANS,JEN,,,,H,VA,02,,,,,,,,
