form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00428623,EB290598,,,CCM,Beth Van Duyne for Congress,,,,,,PO Box 630167,,Irving,TX,75063,P2024,,2023-09-01,1000.00,,2024 Contribution,011,C00714865,Beth Van Duyne for Congress,,Duyne,Beth Van,,,,H,TX,24,,,,,,,,
SB23,C00428623,EB290599,,,CCM,Cliff Bentz for Congress,,,,,,660 Morgan Avenue,,Ontario,OR,97914,P2024,,2023-09-01,2000.00,,2024 Contribution,011,C00725465,Cliff Bentz for Congress,,Bentz,Cliff,,,,H,OR,02,,,,,,,,
SB23,C00428623,EB290600,,,CCM,Cliff Bentz for Congress,,,,,,660 Morgan Avenue,,Ontario,OR,97914,P2024,,2023-09-01,-2000.00,,Void check originally dated 6/30/23,011,C00725465,Cliff Bentz for Congress,,Bentz,Cliff,,,,H,OR,02,,,,,,,,
SB23,C00428623,EB290597,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,P2024,,2023-09-01,1000.00,,2024 Contribution,011,C00555888,Friends of Don Beyer,,Beyer,Don,,,,H,VA,08,,,,,,,,
SB23,C00428623,EB291167,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2023-09-08,1000.00,,2024 Contribution,011,C00575209,Angie Craig for Congress,,Craig,Angie,,,,H,MN,02,,,,,,,,
SB23,C00428623,EB291169,,,CCM,Friends of Rosa DeLauro,,,,,,340 Orange Street,,New Haven,CT,06511,O2024,Convention,2023-09-08,1500.00,,2024 Contribution,011,C00238865,Friends of Rosa DeLauro,,DeLauro,Rosa,,,,H,CT,03,,,,,,,,
SB23,C00428623,EB291165,,,COM,Lead Encourage Elect PAC,,,,,,PO Box 183,,Hudson,WI,54016,,,2023-09-08,1000.00,,2023 Contribution,011,C00494302,Lead Encourage Elect PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB291168,,,CCM,Sharice for Congress,,,,,,13851 W. 63rd Street,Num 303,Shawnee,KS,66216,P2024,,2023-09-08,1000.00,,2024 Contribution,011,C00670034,Sharice for Congress,,Davids,Sharice,,,,H,KS,03,,,,,,,,
SB23,C00428623,EB291164,,,COM,Spike PAC,,,,,,PO Box 9536,,Lowell,MA,01853,,,2023-09-08,1000.00,,2023 Contribution,011,C00787317,Spike PAC,,,,,,,,,,,,,,,,,
SB23,C00428623,EB291183,,,CCM,Bonamici For Congress,,,,,,PO Box 1632,,Beaverton,OR,97075,P2024,,2023-09-15,1000.00,,2024 Contribution,011,C00500421,Bonamici For Congress,,Bonamici,Suzanne,,,,H,OR,01,,,,,,,,
