form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00475673,SB23.4877,,,CCM,BENNET FOR COLORADO,,,,,,PO BOX 3078,,DENVER,CO,80201,G2024,,2023-12-21,1000.00,,Election Support,,C00458398,BENNET FOR COLORADO,S0CO00211,BENNET,MICHAEL F.,,,,S,CO,00,,,,,,,,
SB23,C00475673,SB23.4846,,,CCM,DAN NEWHOUSE FOR CONGRESS,,,,,,PO BOX 10949,,YAKIMA,WA,98909,G2024,,2023-12-05,1000.00,,Support,,C00559393,DAN NEWHOUSE FOR CONGRESS,H4WA04104,NEWHOUSE,DAN,,,,H,WA,04,,,,,,,,
SB23,C00475673,SB23.4869,,,CCM,FRIENDS OF DUSTY JOHNSON,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2023-12-21,1000.00,,Support,,C00628917,FRIENDS OF DUSTY JOHNSON,H8SD01055,JOHNSON,DUSTY,,,,H,SD,01,,,,,,,,
SB23,C00475673,SB23.4851,,,CCM,FRIENDS OF GLENN THOMPSON,,,,,,400 N. MICHAEL STREET,,ST. MARYS,PA,15857,G2024,,2023-08-28,2500.00,,Support,,C00444620,FRIENDS OF GLENN THOMPSON,H8PA05071,THOMPSON,GLENN MR.,,,,H,PA,15,,,,,,,,
SB23,C00475673,SB23.4857,,,CCM,Kay Granger Campaign Fund,,,,,,"701 River Run, Suite 308",,Fort Worth,TX,76107,G2024,,2023-09-20,1000.00,,Support,,,Kay Granger Campaign Fund,H6TX12060,GRANGER,KAY,,,,H,TX,12,,,,,,,,
SB23,C00475673,SB23.4841,,,PAC,KLOBUCHAR FOR MINNESOTA,,,,,,PO BOX 4146,,SAINT PAUL,MN,55104,G2024,,2023-08-28,1000.00,,Support,,,,S6MN00267,KLOBUCHAR,AMY,,,,S,MN,00,,,,,,,,
SB23,C00475673,SB23.4871,,,CAN,,LATURNER,JAKE,,,,2329 SW ASHWORTH PLACE,,TOPEKA,KS,66614,G2024,,2023-12-21,1000.00,,Support,,,,H0KS02188,LATURNER,JAKE,,,,H,KS,02,,,,,,,,
SB23,C00475673,SB23.4853,,,CCM,MANN FOR CONGRESS,,,,,,PO BOX 1084,,SALINA,KS,67402,G2024,,2023-09-13,5000.00,,Support,,C00460659,MANN FOR CONGRESS,H0KS01123,MANN,TRACEY ROBERT,,,,H,KS,01,,,,,,,,
SB23,C00475673,SB23.4838,,,PAC,MARTIN HEINRICH FOR SENATE,,,,,,PO BOX 25763,,ALBUQUERQUE,NM,87125,G2024,,2023-07-24,1000.00,,Support,,,,H8NM01224,HEINRICH,MARTIN,,,,H,NM,01,,,,,,,,
SB23,C00475673,SB23.4856,,,PAC,MCCARTHY VICTORY FUND,,,,,,PO BOX 30844,,BETHESDA,MD,20824,G2024,,2023-07-01,2500.00,,Support,,,,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,20,,,,,,,,
SB23,C00475673,SB23.4850,,,PAC,MOOLENAAR FOR CONGRESS,,,,,,5915 EASTMAN AVENUE,SUITE 100,MIDLAND,MI,48640,G2024,,2023-11-29,1000.00,,Support,,,,H4MI04126,MOOLENAAR,JOHN MR.,,,,H,MI,02,,,,,,,,
SB23,C00475673,SB23.4844,,,PAC,SIMPSON FOR CONGRESS,,,,,,1487 PARKWAY DRIVE,,BLACKFOOT,ID,83221,G2024,,2023-11-14,1000.00,,Support,,,,H8ID02064,SIMPSON,MICHAEL,,,,H,ID,02,,,,,,,,
SB23,C00475673,SB23.4878,,,CCM,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,,,,,,"1701 16th St, NW #121",,Washington,DC,20009,G2024,,2023-12-21,1000.00,,Political Contribution,,C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,H2TX23082,CUELLAR,HENRY,,,,H,TX,28,,,,,,,,
SB23,C00475673,SB23.4858,,,PAC,TEXANS FOR JODEY ARRINGTON,,,,,,PO BOX 6687,,LUBBOCK,TX,79493,G2024,,2023-08-17,2500.00,,Support,,,,H6TX19099,ARRINGTON,JODEY,,,,H,TX,19,,,,,,,,
SB23,C00475673,SB23.4843,,,CCM,WESTERMAN FOR CONGRESS,,,,,,5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2023-11-30,1000.00,,Support,,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,
