form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500016766,,,CCM,Adrian Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-11,1000.00,0.00,,011,C00412890,,,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00002972,500016790,,,CCM,Ami Bera For Congress,,,,,,PO Box 582496,,Elk Grove,CA,957580042,G2024,,2024-07-23,2500.00,0.00,,011,C00461061,,,Bera,Ami,,,,H,CA,07,,,,,,,,
SB23,C00002972,500016806,,,CCM,Andy Harris For Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,G2024,,2024-07-23,2500.00,0.00,,011,C00435974,,,HARRIS,ANDY,,,,H,MD,01,,,,,,,,
SB23,C00002972,500016764,,,CCM,Ann Wagner For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-07-11,2000.00,0.00,,011,C00495846,,,WAGNER,ANN,,,,H,MO,02,,,,,,,,
SB23,C00002972,500016755,,,CCM,Austin Scott For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,G2024,,2024-07-11,1000.00,0.00,,011,C00482737,,,SCOTT,AUSTIN,,,,H,GA,08,,,,,,,,
SB23,C00002972,500016805,,,CCM,Becca Balint For Vermont,,,,,,211 S St NW,,Washington,DC,200011832,P2024,,2024-07-23,2500.00,0.00,,011,C00797175,,,Balint,Becca,,,,H,VT,00,,,,,,,,
SB23,C00002972,500016822,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,G2024,,2024-07-30,1000.00,0.00,,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500016748,,,CCM,Bruce Westerman For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,G2024,,2024-07-11,1000.00,0.00,,011,C00548180,,,WESTERMAN,BRUCE,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016754,,,CCM,Byron Donalds For Congress,,,,,,2430 Vanderbilt Beach Rd,Ste Pm 108,Naples,FL,341092654,P2024,,2024-07-11,1000.00,0.00,,,C00733329,,,DONALDS,BYRON,,,,H,FL,19,,,,,,,,
SB23,C00002972,500016818,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2024-07-30,1000.00,0.00,,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00002972,500016773,,,CCM,Citizens For Brendan Boyle,,,,,,1701 16Th St NW,Apt 121,Washington,DC,200093110,G2024,,2024-07-11,2500.00,0.00,,011,C00543363,,,BOYLE,BRENDAN,,,,H,DC,02,,,,,,,,
SB23,C00002972,500016802,,,CCM,Citizens To Elect Rick Larsen,,,,,,PO Box 326,,Everett,WA,982060326,G2024,,2024-07-23,2000.00,0.00,,011,C00345546,,,LARSEN,RICK,,,,H,WA,02,,,,,,,,
SB23,C00002972,500016780,,,CCM,Cliff Bentz For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-11,2000.00,0.00,,011,C00725465,,,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00002972,500016799,,,CCM,Cliff Bentz For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-23,1000.00,0.00,,011,C00725465,,,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00002972,500016816,,,CCM,Committee To Elect Jared Golden,,,,,,PO Box 7108,,Lewiston,ME,042437108,G2024,,2024-07-30,1000.00,0.00,,011,C00653816,,,GOLDEN,JARED,,,,H,ME,02,,,,,,,,
SB23,C00002972,500016792,,,CCM,Committee To Re-Elect Henry Hank Johnson,,,,,,4153 Flat Shoals Pkwy,Ste 322,Decatur,GA,300344106,G2024,,2024-07-23,1500.00,0.00,,011,C00418293,,,JOHNSON,HANK,,,,H,DC,04,,,,,,,,
SB23,C00002972,500016770,,,CCM,Dan Crenshaw For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-11,1000.00,0.00,,011,C00660795,,,CRENSHAW,DAN,,,,H,TX,02,,,,,,,,
SB23,C00002972,500016820,,,CCM,Dan Crenshaw For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,G2024,,2024-07-30,1000.00,0.00,,011,C00660795,,,CRENSHAW,DAN,,,,H,TX,02,,,,,,,,
SB23,C00002972,500016791,,,CCM,Darren Soto For Congress,,,,,,660 Pennsylvania Ave SE,Ste 202,Washington,DC,200034357,G2024,,2024-07-23,2500.00,0.00,,011,C00581074,,,SOTO,DARREN,,,,H,FL,09,,,,,,,,
SB23,C00002972,500016804,,,CCM,Dave Taylor For Congress,,,,,,9856 Archer Ln,,Dublin,OH,430178914,G2024,,2024-07-23,1000.00,0.00,,011,C00860213,,,TAYLOR,DAVID,,,,H,OH,02,,,,,,,,
SB23,C00002972,500016809,,,CCM,DelBene For Congress,,,,,,499 S Capitol St SW,Ste 420,Washington,DC,200034027,P2024,,2024-07-30,1000.00,0.00,,011,C00459099,,,DELBENE,SUZAN,,,,H,WA,01,,,,,,,,
SB23,C00002972,500016808,,,CCM,DEREK SCHMIDT FOR CONGRESS,,,,,,PO Box 4010,,Topeka,KS,666040010,P2024,,2024-07-30,5000.00,0.00,,011,C00877373,,,SCHMIDT,DEREK,,,,H,KS,02,,,,,,,,
