form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00494567,SB21B.5748,,,ORG,BB&T,,,,,,1909 K Street NW,,Washington,DC,20006,,,2024-04-15,1487.29,,jfc credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5747,,,ORG,BB&T,,,,,,1909 K Street NW,,Washington,DC,20006,,,2024-05-15,126.40,,jfc credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5745,,,ORG,BB&T,,,,,,1909 K Street NW,,Washington,DC,20006,,,2024-06-17,94.90,,jfc credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5738,,,ORG,"Bogart Associates, Inc.",,,,,,1200 Trinity Drive,,Alexandria,VA,22314,,,2024-04-16,2500.00,,jfc fundraising consulting fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5746,,,ORG,"Bogart Associates, Inc.",,,,,,1200 Trinity Drive,,Alexandria,VA,22314,,,2024-06-04,5014.37,,jfc fundraising consulting fee/delivery,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5736,,,ORG,CitiBusinessCard,,,,,,P.O. Box 9001037,,Louisville,KY,40290,,,2024-04-14,3000.00,,jfc catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5736.0,SB21B.5736,SB21B,ORG,The Fried Rice Collective,,,,,,423 8th Street SE,,Washington,DC,20003,,,2024-04-14,3000.00,,jfc catering,,,,,,,,,,,,,,,,,,,X,
SB21B,C00494567,SB21B.5740,,,ORG,CitiBusinessCard,,,,,,P.O. Box 9001037,,Louisville,KY,40290,,,2024-05-13,1000.00,,jfc catering,,,,,,,,,,,,,,,,,,,,
SB21B,C00494567,SB21B.5740.0,SB21B.5740,SB21B,ORG,The Fried Rice Collective,,,,,,423 8th Street SE,,Washington,DC,20003,,,2024-05-13,1000.00,,jfc catering,,,,,,,,,,,,,,,,,,,X,
SB21B,C00494567,SB21B.5749,,,ORG,Huckaby Davis Lisker,,,,,,228 S. Washington Street,#115,Alexandria,VA,22314,,,2024-06-30,3062.88,,jfc compliance/accounting svcs phone/delivery/postage,,,,,,,,,,,,,,,,,,,,
