form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002972,500015341,,,CCM,AARON BEAN FOR CONGRESS,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-03-14,5000.00,0.00,,011,C00816983,,,BEAN,AARON,P.,,,H,FL,04,,,,,,,,
SB23,C00002972,500015310,,,CCM,Adrian Smith For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-03-14,5000.00,0.00,,011,C00412890,,,SMITH,ADRIAN,,,,H,NE,03,,,,,,,,
SB23,C00002972,500015323,,,CCM,Amodei For Nevada,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-03-14,1000.00,0.00,,011,C00496760,,,AMODEI,MARK,,,,H,NV,02,,,,,,,,
SB23,C00002972,500015278,,,CCM,Andy Harris For Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-03-14,1000.00,0.00,,011,C00435974,,,HARRIS,ANDY,,,,H,MD,01,,,,,,,,
SB23,C00002972,500015380,,,CCM,Andy Harris For Congress,,,,,,107 S West St,Ste 176,Alexandria,VA,223142824,P2024,,2023-03-21,1000.00,0.00,,011,C00435974,,,HARRIS,ANDY,,,,H,MD,01,,,,,,,,
SB23,C00002972,500015359,,,CCM,Ann Wagner For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-03-16,2000.00,0.00,,011,C00495846,,,WAGNER,ANN,,,,H,MO,02,,,,,,,,
SB23,C00002972,500015279,,,CCM,Ashley Hinson For Congress,,,,,,PO Box 15239,,Washington,DC,200030239,P2024,,2023-03-14,3000.00,0.00,,011,C00706267,,,HINSON,Ashley,,,,H,IA,02,,,,,,,,
SB23,C00002972,500015370,,,CCM,August Pfluger For Congress,,,,,,403 1St St SE,,Washington,DC,200031827,P2024,,2023-03-21,1000.00,0.00,,011,C00719294,,,PFLUGER,AUGUST,,,,H,TX,11,,,,,,,,
SB23,C00002972,500015336,,,CCM,Austin Scott For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-03-14,3500.00,0.00,,011,C00482737,,,SCOTT,AUSTIN,,,,H,GA,08,,,,,,,,
SB23,C00002972,500015325,,,CCM,Bice For Congress,,,,,,2308 Mount Vernon Ave,Ste 707,Alexandria,VA,223011328,P2024,,2023-03-14,1000.00,0.00,,011,C00703843,,,Bice,Stephanie,,,,H,OK,05,,,,,,,,
SB23,C00002972,500015344,,,CCM,Bilirakis For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-03-16,1000.00,0.00,,011,C00408534,,,BILIRAKIS,GUS,,,,H,FL,12,,,,,,,,
SB23,C00002972,500015281,,,CCM,Bill Johnson For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-03-14,5000.00,0.00,,011,C00476820,,,JOHNSON,BILL,,,,H,VA,06,,,,,,,,
SB23,C00002972,500015424,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,P2024,,2023-03-31,-1000.00,0.00,Redesignation of 2/14/22 contribution from Primary to Convention,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500015425,,,CCM,Blake Moore For Congress,,,,,,3213 Duke St,Ste 700,Alexandria,VA,223144533,C2024,Convention,2023-03-31,1000.00,0.00,Redesignation of 2/14/22 contribution from Primary to Convention,011,C00738872,,,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00002972,500015447,,,CCM,Brian Mast For Congress,,,,,,PO Box 3016,,Stuart,FL,349953016,G2022,,2023-03-01,-2500.00,0.00,Void of 9/15/22 contribution - lost in mail,011,C00632257,,,MAST,BRIAN,,,,H,DC,18,,,,,,,,
SB23,C00002972,500015333,,,CCM,Brittany Pettersen For Colorado,,,,,,810 7Th St NE,# 212,Washington,DC,200023610,P2024,,2023-03-14,1000.00,0.00,,011,C00637215,,,Pettersen,Brittany,Louise,,,H,CO,07,,,,,,,,
SB23,C00002972,500015282,,,CCM,Bruce Westerman For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-03-14,1000.00,0.00,,011,C00548180,,,WESTERMAN,BRUCE,,,,H,DC,04,,,,,,,,
SB23,C00002972,500015372,,,CCM,Bruce Westerman For Congress,,,,,,5827 Colfax Ave,,Alexandria,VA,223111013,P2024,,2023-03-21,1000.00,0.00,,011,C00548180,,,WESTERMAN,BRUCE,,,,H,DC,04,,,,,,,,
SB23,C00002972,500015283,,,CCM,Buddy Carter For Congress,,,,,,824 S Milledge Ave,Ste 101,Athens,GA,306051332,P2024,,2023-03-14,2000.00,0.00,,011,C00543967,,,CARTER,BUDDY,,,,H,GA,01,,,,,,,,
SB23,C00002972,500015373,,,CCM,Carol Miller For Congress,,,,,,1316 12Th St,,Huntington,WV,257014015,P2024,,2023-03-21,1500.00,0.00,,011,C00653220,,,MILLER,CAROL,,,,H,WV,03,,,,,,,,
SB23,C00002972,500015354,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-03-16,2000.00,0.00,,011,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00002972,500015329,,,CCM,Chuck Fleischmann For Congress Committee,,,,,,411 1St St SE,,Washington,DC,200031827,P2024,,2023-03-14,1000.00,0.00,,011,C00461822,,,FLEISCHMANN,CHUCK,,,,H,TN,03,,,,,,,,
SB23,C00002972,500015288,,,CCM,Cliff Bentz For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-03-14,1000.00,0.00,,011,C00725465,,,BENTZ,CLIFF,,,,H,OR,02,,,,,,,,
SB23,C00002972,500015368,,,CCM,Collins For Congress,,,,,,410 1St St SE,Fl 2,Washington,DC,200031867,P2024,,2023-03-16,1000.00,0.00,,011,C00544684,,,Collins,Michael,,,Jr,H,GA,10,,,,,,,,
SB23,C00002972,500015296,,,CCM,Curtis For Congress,,,,,,439 New Jersey Ave SE,,Washington,DC,200034034,P2024,,2023-03-14,1000.00,0.00,,011,C00647339,,,CURTIS,JOHN,,,,H,DC,03,,,,,,,,
SB23,C00002972,500015338,,,CCM,Dan Newhouse For Congress,,,,,,PO Box 10949,,Yakima,WA,989091949,P2024,,2023-03-14,1000.00,0.00,,011,C00559393,,,NEWHOUSE,DAN,,,,H,DC,04,,,,,,,,
