form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00008268,B842199,,,CCM,Cryan for Senate,,,,,,722 Greenwood Rd. South,,Union,NJ,07083,P2023,,2023-03-17,1000.00,,P-2023 State Senate 20 NJ,011,,,,Cryan,Joseph,,,,S,NJ,20,,,,,,,,
SB29,C00008268,B842187,,,CCM,DeAngelo for Assembly,,,,,,105 Limewood Drive,,Hamilton,NJ,08690,P2023,,2023-03-17,1000.00,,P-2023 State House 14 NJ,011,,,,DeAngelo,Wayne,,,,H,NJ,14,,,,,,,,
SB29,C00008268,B842201,,,CCM,Committee to Elect Patrick Diegnan,,,,,,PO Box 736,,South Plainfield,NJ,07080,P2023,,2023-03-17,1000.00,,P-2023 State Senate 18 NJ,011,,,,Diegnan,Patrick,,,,S,NJ,18,,,,,,,,
SB29,C00008268,B842189,,,CCM,Egan for Assembly,,,,,,20 New York Avenue,,New Brunswick,NJ,08901,P2023,,2023-03-17,1000.00,,P-2023 State House 17 NJ,011,,,,Egan,Joseph,V,,,H,NJ,17,,,,,,,,
SB29,C00008268,B842192,,,CCM,Assemblyman Thomas P. Giblin,,,,,,P.O. Box 43062,,Montclair,NJ,07043,P2023,,2023-03-17,1000.00,,P-2023 State House 34 NJ,011,,,,Giblin,Thomas,P,,,H,NJ,34,,,,,,,,
SB29,C00008268,B842185,,,CCM,Craig Guy for Hudson County Exec,,,,,,PO Box 3586,,Jersey City,NJ,07303,P2023,,2023-03-17,2600.00,,P-2023 Co. Executive  NJ,011,,,,Guy,Craig,,,,,NJ, ,,,,,,,,
SB29,C00008268,B842197,,,CCM,Johnson for State Senate,,,,,,PO Box 14,,Tenafly,NJ,07670,P2023,,2023-03-17,1000.00,,P-2023 State Senate 37 NJ,011,,,,Johnson,Gordon,,,,S,NJ,37,,,,,,,,
SB29,C00008268,B842188,,,CCM,EFO Yvonne Lopez for Assembly,,,,,,PO Box 283,,Keasbey,NJ,08832,P2023,,2023-03-17,1000.00,,P-2023 State House 19 NJ,011,,,,Lopez,Yvonne,,,,H,NJ,19,,,,,,,,
SB29,C00008268,B842184,,,CCM,Friends of Julio Marenco,,,,,,8500 BLVD East,,North Bergen,NJ,07047,P2023,,2023-03-17,1000.00,,P-2023 State House 33 NJ,011,,,,Marenco,Julio,,,,H,NJ,33,,,,,,,,
SB29,C00008268,B842191,,,CCM,Eliana Pintor Marin for Assembly,,,,,,263 Lafayette St. 1st floor,,Newark,NJ,07105,P2023,,2023-03-17,1000.00,,P-2023 State House 29th NJ,011,,,,Marin,Eliana,P,,,H,NJ,29,,,,,,,,
SB29,C00008268,B842196,,,CCM,Raj Mukherji for Senate,,,,,,PO Box 1,,Jersey City,NJ,07303,P2023,,2023-03-17,1000.00,,P-2023 State Senate 32 NJ,011,,,,Mukherji,Raj,,,,S,NJ,32,,,,,,,,
SB29,C00008268,B842190,,,CCM,Election Fund of Annette Quijano,,,,,,311 W. Henry Street,,Linden,NJ,07036,P2023,,2023-03-17,1000.00,,P-2023 State House 20 NJ,011,,,,Quijano,Annette,,,,H,NJ,20,,,,,,,,
SB29,C00008268,B842195,,,CCM,Cmte to Elect M. Teresa Ruiz,,,,,,530 Beardsley Ave,,Boomfield,NJ,07003,P2023,,2023-03-17,1000.00,,P-2023 State Senate 29 NJ,011,,,,Ruiz,M. Teresa,,,,S,NJ,29,,,,,,,,
SB29,C00008268,B842198,,,CCM,Brian Stack for Senate,,,,,,1104 Palisade Ave. Apt 1-K,,Union City,NJ,07087,P2023,,2023-03-17,1000.00,,P-2023 State Senate 33 NJ,011,,,,Stack,Brian,,,,S,NJ,33,,,,,,,,
SB29,C00008268,B842200,,,CCM,Election Fund of Senator Joseph Vitale,,,,,,P.O. Box 1467,,Woodbridge,NJ,07095,P2023,,2023-03-17,1000.00,,P-2023 State Senate 19 NJ,011,,,,Vitale,Joseph,F,,,S,NJ,19,,,,,,,,
SB29,C00008268,B842186,,,CCM,Dinapoli 2026,,,,,,PO Box 1776,,Mineola,NY,11501,P2026,,2023-03-17,2500.00,,P-2026 State Comptroller  NY,011,,,,Dinapoli,Tom,,,,,NY, ,,,,,,,,
