form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00265546,SB23.19789,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,110.30,,FACEBOOK AD,,,,,HESS,BO,,,,,,,,,,,,,,
SB23,C00265546,SB23.19790,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,104.22,,FACEBOOK AD,,,,,GRUVER,BOB,,,,,,,,,,,,,,
SB23,C00265546,SB23.19791,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,57.36,,FACEBOOK AD,,,,,SMITH,JASON,,,,,,,,,,,,,,
SB23,C00265546,SB23.19792,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,71.98,,FACEBOOK AD,,,,,WOOLDRIDGE,JASON,,,,,,,,,,,,,,
SB23,C00265546,SB23.19793,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,106.62,,FACEBOOK AD,,,,,HUNEYCUTT,CODY,,,,H,NC,67,,,,,,,,
SB23,C00265546,SB23.19794,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,109.60,,FACEBOOK AD,,,,,LINDSEY,LAURA,,,,,,,,,,,,,,
SB23,C00265546,SB23.19795,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,109.20,,FACEBOOK AD,,,,,ALMOND,JONATHON,,,,H,NC,73,,,,,,,,
SB23,C00265546,SB23.19796,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,110.43,,FACEBOOK AD,,,,,CAMPBELL,GRANT,,,,H,NC,83,,,,,,,,
SB23,C00265546,SB23.19797,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-01,120.29,,FACEBOOK AD,,,,,CASKEY,MIKE,,,,,,,,,,,,,,
SB23,C00265546,SB23.19798,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,91.17,,FACEBOOK AD,,,,,HESS,BO,,,,,,,,,,,,,,
SB23,C00265546,SB23.19799,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,112.48,,FACEBOOK AD,,,,,GRUVER,BOB,,,,,,,,,,,,,,
SB23,C00265546,SB23.19800,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,53.81,,FACEBOOK AD,,,,,SMITH,JASON,,,,,,,,,,,,,,
SB23,C00265546,SB23.19801,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,70.00,,FACEBOOK AD,,,,,WOOLDRIDGE,JASON,,,,,,,,,,,,,,
SB23,C00265546,SB23.19802,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,110.04,,FACEBOOK AD,,,,,HUNEYCUTT,CODY,,,,H,NC,67,,,,,,,,
SB23,C00265546,SB23.19803,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,106.57,,FACEBOOK AD,,,,,LINDSEY,LAURA,,,,,,,,,,,,,,
SB23,C00265546,SB23.19804,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,106.57,,FACEBOOK AD,,,,,CAMPBELL,GRANT,,,,H,NC,83,,,,,,,,
SB23,C00265546,SB23.19805,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,107.41,,FACEBOOK AD,,,,,ALMOND,JONATHON,,,,H,NC,73,,,,,,,,
SB23,C00265546,SB23.19806,,,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,G2024,,2024-11-04,118.08,,FACEBOOK AD,,,,,CASKEY,MIKE,,,,,,,,,,,,,,
SB23,C00265546,SB23.19787,,,CCM,JENNIFER BOYSKO FOR CONGRESS,,,,,,80 M STREET SE,SUITE 100,"WASHINGTON, DC",DC,20003,P2024,,2024-11-22,2500.00,,CONTRIBUTION,011,,JENNIFER BOYSKO FOR CONGRESS,,BOYSKO,JENNIFER,,,,S,VA,10,,,,,,,,
