form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00365502,B865054,,,CCM,Andy Barr for Congress Inc.,,,,,,PO Box 2059,,Lexington,KY,40588,P2024,,2024-02-02,2500.00,,Contribution,011,C00467571,,H0KY06104,Barr,Andy,,,,H,KY,06,,,,,,,,
SB23,C00365502,B865051,,,CCM,Dan Newhouse for Congress,,,,,,P.O. BOX 10949,,Yakima,WA,98909,P2024,,2024-02-02,1000.00,,Contribution,011,C00559393,,H4WA04104,Newhouse,Daniel,,,,H,WA,04,,,,,,,,
SB23,C00365502,B865053,,,CCM,Joe Wilson for Congress Committee,,,,,,PO Box 2145,,West Columbia,SC,29171,P2024,,2024-02-02,1000.00,,Contribution,011,C00368522,,H2SC02059,Wilson,Joe,,,,H,SC,02,,,,,,,,
SB23,C00365502,B865052,,,CCM,Simpson for Congress,,,,,,c/o Grand Valley Consulting,439 New Jersey Ave SE,Washington,DC,20003,P2024,,2024-02-02,1000.00,,Contribution,011,C00331397,,H8ID02064,Simpson,Michael,K,,,H,ID,02,,,,,,,,
SB23,C00365502,B865339,,,CCM,Case for Congress,,,,,, PO Box 2941,,Honolulu,HI,96802,P2024,,2024-02-13,2500.00,,Contribution,011,C00382978,,H2HI02128,Case,Ed,,,,H,HI,01,,,,,,,,
SB23,C00365502,B865345,,,PAC,Common Ground PAC,,,,,,1751 Potomac Greens Dr,,Alexandria,VA,22314,O2024,Not Applicable,2024-02-13,3000.00,,Contribution,011,C00538835,,,,,,,,,, ,,,,,,,,
SB23,C00365502,B865342,,,PTY,DCCC,,,,,,430 S. Capitol St. SE 2nd Fl.,,Washington,DC,20003,O2024,Not Applicable,2024-02-13,10000.00,,Contribution,011,C00000935,,,,,,,,,, ,,,,,,,,
SB23,C00365502,B865346,,,CCM,Diana for Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,P2024,,2024-02-13,1500.00,,Contribution,011,C00741090,,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00365502,B865347,,,CCM,Diana for Congress,,,,,,PO Box 7208,,Kingsport,TN,37664,G2024,,2024-02-13,5000.00,,Contribution,011,C00741090,,H0TN01118,Harshbarger,Diana,,,,H,TN,01,,,,,,,,
SB23,C00365502,B865350,,,CCM,Dr Brian Babin for Congress,,,,,,c/o The M Group 107 S. West St.,Suite 176,Alexandria,VA,22314,P2024,,2024-02-13,2000.00,,Contribution,011,C00553859,,H6TX02079,Babin,Brian,,,,H,TX,36,,,,,,,,
SB23,C00365502,B865340,,,PAC,Eureka Political Action Committee,,,,,,c/o Hooks Solutions,403 First St SE,WASHINGTON,DC,20003,O2024,Not Applicable,2024-02-13,2500.00,,Contribution,011,C00390161,,,,,,,,,, ,,,,,,,,
SB23,C00365502,B865343,,,CCM,Friends of Dave Joyce,,,,,,c/o 814 Consulting 5827 Colfax Ave,,Alexandria,VA,22311,P2024,,2024-02-13,3000.00,,Contribution,011,C00527457,,H2OH14064,Joyce,David,P,,,H,OH,14,,,,,,,,
SB23,C00365502,B865344,,,CCM,Friends of Dave Joyce,,,,,,c/o 814 Consulting 5827 Colfax Ave,,Alexandria,VA,22311,G2024,,2024-02-13,5000.00,,Contribution,011,C00527457,,H2OH14064,Joyce,David,P,,,H,OH,14,,,,,,,,
SB23,C00365502,B865341,,,CCM,Jerry Carl for Congress,,,,,,5827 Colfax Avenue,,Alexandria,VA,23111,P2024,,2024-02-13,1000.00,,Contribution,011,C00697789,,H0AL01055,Carl,Jerry,,,,H,AL,01,,,,,,,,
SB23,C00365502,B865349,,,CCM,Kaine for Virginia,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,22314,G2024,,2024-02-13,5000.00,,Contribution,011,C00495358,,S2VA00142,Kaine,Tim,,,,S,VA, ,,,,,,,,
SB23,C00365502,B865811,,,CCM,Mike Rogers for Congress,,,,,,317 15th Street NE,,WASHINGTON,DC,20002,G2024,,2024-02-13,2500.00,,Contribution,011,C00367862,,H2AL03032,Rogers,Mike,,,,H,AL,03,,,,,,,,
SB23,C00365502,B866423,,,CCM,Donald Norcross for Congress,,,,,,PO Box 160,,Collingswood,NJ,08108,P2024,,2024-02-23,1000.00,,Contribution,011,C00558320,,H4NJ01084,Norcross,Donald,W,,,H,NJ,01,,,,,,,,
