form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00415026,9820,,,CCM,ASHLEY HINSON FOR CONGRESS,,,,,,PO BOX 811,,MARION,IA,52302,G2024,,2024-06-21,1000.00,,Political Contribution,,C00706267,ASHLEY HINSON FOR CONGRESS,H0IA01174,ARENHOLZ,ASHLEY,HINSON,,,H,IA,02,,,,,,,,
SB23,C00415026,9817,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,G2024,,2024-06-21,1000.00,,Political Contribution,,C00662650,BALDERSON FOR CONGRESS,H8OH12180,BALDERSON,WILLIAM,TROY,,,H,OH,12,,,,,,,,
SB23,C00415026,9813,,,CCM,COLLINS FOR CONGRESS,,,,,,PO BOX 6491,,ATHENS,GA,30604,G2024,,2024-06-21,1000.00,,Political Contribution,,C00544684,COLLINS FOR CONGRESS,H4GA10071,COLLINS,MICHAEL,A JR,,,H,GA,10,,,,,,,,
SB23,C00415026,9819,,,CCM,COMER FOR CONGRESS,,,,,,P.O. BOX 338,,TOMPKINSVILLE,KY,42167,G2024,,2024-06-21,2500.00,,Political Contribution,,C00588764,COMER FOR CONGRESS,H6KY01110,COMER,JAMES,,,,H,KY,01,,,,,,,,
SB23,C00415026,9824,,,CCM,CRAIG GOLDMAN FOR CONGRESS,,,,,,PO BOX 100039,,FORT WORTH,TX,76185,G2024,,2024-06-21,1000.00,,Political Contribution,,C00855528,CRAIG GOLDMAN FOR CONGRESS,H4TX12065,GOLDMAN,CRAIG,,,,H,TX,12,,,,,,,,
SB23,C00415026,9827,,,CCM,GRAVES FOR CONGRESS,,,,,,P.O. BOX 201,,PLATTE CITY,MO,64079,P2024,,2024-06-21,1000.00,,Political Contribution,,C00359034,GRAVES FOR CONGRESS,H0MO06073,GRAVES,SAMUEL,B. JR.,,,H,MO,06,,,,,,,,
SB23,C00415026,9828,,,CCM,GUTHRIE FOR CONGRESS,,,,,,PO BOX 22401,,LOUISVILLE,KY,40252,G2024,,2024-06-28,5000.00,,Political Contribution,,C00445023,GUTHRIE FOR CONGRESS,H8KY02031,GUTHRIE,S.,BRETT HON.,,,H,KY,02,,,,,,,,
SB23,C00415026,9816,,,CCM,HERN FOR CONGRESS,,,,,,9521-B RIVERSIDE PKWY,#350,TULSA,OK,74137,G2024,,2024-06-21,1000.00,,Political Contribution,,C00636092,HERN FOR CONGRESS,H8OK01157,HERN,KEVIN,,,,H,OK,01,,,,,,,,
SB23,C00415026,9822,,,CCM,JOHN KENNEDY FOR US,,,,,,3337 NORTH HULLEN ST,SUITE 301,METAIRIE,LA,70002,P2028,,2024-06-21,2500.00,,Political Contribution,,C00608398,JOHN KENNEDY FOR US,S4LA00065,KENNEDY,JOHN,NEELY,,,S,LA,,,,,,,,,
SB23,C00415026,9826,,,CCM,KEAN FOR CONGRESS INC,,,,,,PO BOX 999,,EDISON,NJ,08818,G2024,,2024-06-21,1000.00,,Political Contribution,,C00703058,KEAN FOR CONGRESS INC,H0NJ07261,KEAN,THOMAS,H. JR.,,,H,NJ,07,,,,,,,,
SB23,C00415026,9821,,,CCM,MILLER-MEEKS FOR CONGRESS,,,,,,PO BOX 33,,OTTUMWA,IA,52501,G2024,,2024-06-21,1000.00,,Political Contribution,,C00558825,MILLER-MEEKS FOR CONGRESS,H8IA02043,MILLER-MEEKS,MARIANNETTE,JANE,,,H,IA,01,,,,,,,,
SB23,C00415026,9825,,,CCM,MORGAN GRIFFITH FOR CONGRESS,,,,,,PO BOX 361,,CHRISTIANSBURG,VA,24068,G2024,,2024-06-21,2500.00,,Political Contribution,,C00477240,MORGAN GRIFFITH FOR CONGRESS,H0VA09055,GRIFFITH,H,MORGAN,,,H,VA,09,,,,,,,,
SB23,C00415026,9815,,,CCM,ROB FOR PA,,,,,,11 DOCK ST BOX 971,,PITTSTON,PA,18640,G2024,,2024-06-21,1000.00,,Political Contribution,,C00852137,ROB FOR PA,H4PA08124,BRESNAHAN,ROB,,,,H,PA,08,,,,,,,,
SB23,C00415026,9814,,,CCM,WESTERMAN FOR CONGRESS,,,,,,PO BOX 21097,,HOT SPRINGS,AR,71903,G2024,,2024-06-21,2500.00,,Political Contribution,,C00548180,WESTERMAN FOR CONGRESS,H4AR04048,WESTERMAN,BRUCE,,,,H,AR,04,,,,,,,,
