form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00669259,500191555,,,ORG,50+1 Strategies,,,,,,PO Box 358,,San Francisco,CA,941040358,,,2024-09-26,30000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500185900,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-04,6053.38,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500185905,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-04,395.00,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186141,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-18,221.32,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186142,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-11,47.40,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500187977,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-25,130.35,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500187978,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-25,2966.83,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191531,,,ORG,ActBlue Technical Services,,,,,,366 Summer St,,Somerville,MA,021443132,,,2024-09-11,1941.83,0.00,Non-Contribution Account: Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191532,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,898.45,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191533,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-09-26,50.00,0.00,Non-Contribution Account: Bank Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500182107,,,ORG,Blue Wave Political Partners,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-09-16,37500.00,0.00,Non-Contribution Account: Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186076,,,ORG,Blue Wave Political Partners,,,,,,401 2nd Ave S,Ste 303,Seattle,WA,981042862,,,2024-09-09,39500.00,0.00,Non-Contribution Account: Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191536,,,ORG,Breakthrough Campaigns,,,,,,501 Santa Monica Blvd,Ste 600,Santa Monica,CA,904012485,,,2024-09-27,35400.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191541,,,ORG,BSP Research,,,,,,5803 Lubao Ave,,Woodland Hills,CA,913675610,,,2024-09-30,233000.00,0.00,Non-Contribution Account: Focus Groups,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500192170,,,ORG,Bully Pulpit Interactive,,,,,,1445 New York Ave NW,Fl 5,Washington,DC,200052267,,,2024-09-26,5858767.00,0.00,Non-Contribution Account: Media Buy and Ad Servicing,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186077,,,ORG,Cardenas Strategy Group,,,,,,451 Prospect Cir,,South Pasadena,CA,910301749,,,2024-09-09,37000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191556,,,ORG,Cardenas Strategy Group,,,,,,451 Prospect Cir,,South Pasadena,CA,910301749,,,2024-09-30,55500.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186078,,,ORG,CATECOMM,,,,,,4640 Grove Park Dr,,Tallahassee,FL,323113735,,,2024-09-05,54000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191537,,,ORG,Coinbase,,,,,,248 3rd St,Unit 434,Oakland,CA,946074375,,,2024-09-10,25.00,0.00,Non-Contribution Account: Processing Fee,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191557,,,ORG,Comcast Cable Communications Management LLC,,,,,,13431 Collection Center Dr,,Chicago,IL,606930001,,,2024-09-13,915.00,0.00,Non-Contribution Account: Ad Shipping,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500192150,,,ORG,Conexion Political LLC,,,,,,209 Peninsula Dr,,Moneta,VA,241212120,,,2024-09-30,134000.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500186079,,,ORG,David Binder Research,,,,,,44 Page St,Ste 404,San Francisco,CA,941025975,,,2024-09-09,414500.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191540,,,PAC,Forward Majority Action,,,,,,155 W 23rd St,Fl 6,New York,NY,100113191,,,2024-09-10,1000000.00,0.00,Non-Contribution Account: Federal Contribution,,C00631549,Forward Majority Action,,,,,,,,,,,,,,,,,
SB29,C00669259,500192287,,,ORG,Future Forward USA Action,,,,,,611 Pennsylvania Ave SE,Num 143,Washington,DC,200034303,,,2024-09-30,271578.93,0.00,Non-Contribution Account In-Kind: Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500192151,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,,,2024-09-13,-4725.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB29,C00669259,500192152,,,ORG,Gambit Strategies LLC,,,,,,2939 Van Ness St NW,Apt 1006,Washington,DC,200084605,,,2024-09-20,-1158.00,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB29,C00669259,500192153,,,ORG,GCJ Research,,,,,,3458 Kenneth Dr,,Palo Alto,CA,943034218,,,2024-09-19,1490055.56,0.00,Non-Contribution Account: Media Consulting,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191542,,,ORG,Global Strategy Group,,,,,,215 Park Ave S,Fl 15,New York,NY,100031612,,,2024-09-30,120500.00,0.00,Non-Contribution Account: Polling and Surveys,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191543,,,ORG,Grunwald Communications,,,,,,1306 30th St NW,,Washington,DC,200073343,,,2024-09-30,45407.21,0.00,Non-Contribution Account: Ad Production,,,,,,,,,,,,,,,,,,,,
SB29,C00669259,500191535,,,IND,,Harris,Angelique,,,,7209 Flower Tuft Ct,,Springfield,VA,221531508,,,2024-09-30,18750.00,0.00,Non-Contribution Account: Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
