form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00318311,SB23.20008,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-07-05,3500.00,,,011,C00431056,BOB CASEY FOR SENATE INC,,,,,,,S,PA,00,,,,,,,,
SB23,C00318311,SB23.20021,,,CCM,BOB CASEY FOR SENATE INC,,,,,,PO BOX 58746,,PHILADELPHIA,PA,19102,G2024,,2024-09-23,1500.00,,,011,C00431056,BOB CASEY FOR SENATE INC,,,,,,,S,PA,00,,,,,,,,
SB23,C00318311,SB23.20014,,,CCM,DEBORAH ROSS FOR CONGRESS,,,,,,PO BOX 28258,,RALEIGH,NC,27611,G2024,,2024-07-05,1500.00,,,011,C00729277,DEBORAH ROSS FOR CONGRESS,,,,,,,H,NC,02,,,,,,,,
SB23,C00318311,SB23.20016,,,CCM,FRIENDS OF SHERROD BROWN,,,,,,PO BOX 76187,,WASHINGTON,DC,20013,G2024,,2024-07-10,2500.00,,,011,C00264697,FRIENDS OF SHERROD BROWN,,,,,,,S,OH,00,,,,,,,,
SB23,C00318311,SB23.20004,,,CCM,GRACE FOR NEW YORK,,,,,,PO BOX 656555,,FRESH MEADOWS,NY,11365,G2024,,2024-07-03,2500.00,,,011,C00516666,GRACE FOR NEW YORK,,,,,,,H,NY,06,,,,,,,,
SB23,C00318311,SB23.20017,,,CCM,JOE MORELLE FOR CONGRESS,,,,,,P.O. BOX 90914,,ROCHESTER,NY,14609,G2024,,2024-07-10,1500.00,,,011,C00675108,JOE MORELLE FOR CONGRESS,,,,,,,H,NY,25,,,,,,,,
SB23,C00318311,SB23.20012,,,CCM,MAXWELL ALEJANDRO FROST FOR CONGRESS,,,,,,PO BOX 772671,,ORLANDO,FL,32877,G2024,,2024-07-05,1500.00,,,011,C00786822,MAXWELL ALEJANDRO FROST FOR CONGRESS,,,,,,,H,FL,10,,,,,,,,
SB23,C00318311,SB23.20002,,,CCM,MELANIE FOR NEW MEXICO,,,,,,PO BOX 51493,,ALBUQUERQUE,NM,87181,G2024,,2024-07-01,1500.00,,,011,C00765099,MELANIE FOR NEW MEXICO,,,,,,,H,NM,01,,,,,,,,
SB23,C00318311,SB23.20015,,,CCM,PAUL TONKO FOR CONGRESS,,,,,,911 CENTRAL AVENUE,PO BOX 221,ALBANY,NY,12206,G2024,,2024-07-08,1000.00,,,011,C00450049,PAUL TONKO FOR CONGRESS,,,,,,,H,NY,21,,,,,,,,
SB23,C00318311,SB23.20007,,,CCM,ROSEN FOR NEVADA,,,,,,PO BOX 27195,,LAS VEGAS,NV,89126,G2024,,2024-07-03,2500.00,,,011,C00606939,ROSEN FOR NEVADA,,,,,,,S,NV,03,,,,,,,,
SB23,C00318311,SB23.20009,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,P.O. BOX 6233,,GRAND RAPIDS,MI,49516,G2024,,2024-07-05,1000.00,,,011,C00711317,SCHOLTEN FOR CONGRESS,,,,,,,H,MI,03,,,,,,,,
SB23,C00318311,SB23.20000,,,CCM,SHARICE FOR CONGRESS,,,,,,13851 W. 63RD ST.,NUM 303,SHAWNEE,KS,66216,G2024,,2024-07-01,1500.00,,,011,C00670034,SHARICE FOR CONGRESS,,,,,,,H,KS,03,,,,,,,,
SB23,C00318311,SB23.20019,,,CCM,TESTER VICTORY FUND,,,,,,PO BOX 558,,BILLINGS,MT,59103,G2024,,2024-08-19,2500.00,,,011,C00547679,TESTER VICTORY FUND,,,,,,,S,MT,00,,,,,,,,
