form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00174847,SB29.5865,,,ORG,Advancing Together 2023,,,,,,135 Torrington Lane,,Willingboro,NJ,08046,,,2023-10-11,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5863,,,ORG,Barbara Thomson for Judge Committee,,,,,,8002 Winston Road,Suite 300,Philadelphia,PA,19118,,,2023-10-11,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5836,,,ORG,Bellmon for PA,,,,,,PO Box 24681,,Philadelphia,PA,19111,,,2023-07-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5874,,,ORG,Bucks United,,,,,,346 Stratton Court,,Langhorne,PA,19047,,,2023-10-29,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5873,,,ORG,Concerned Citizens of Pennsylvania,,,,,,7028 Brentwood Road,,Philadelphia,PA,19151,,,2023-10-29,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5878,,,ORG,Deeley 15,,,,,,PO Box 42288,,Philadelphia,PA,19101,,,2023-12-11,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5848,,,ORG,Democratic Campaign Committee of Philadelphia,,,,,,219 Spring Garden Street,,Philadelphia,PA,19123,,,2023-08-03,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5868,,,ORG,Democratic Campaign Committee of Philadelphia,,,,,,219 Spring Garden Street,,Philadelphia,PA,19123,,,2023-10-11,750.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5869,,,ORG,Driscoll for Council,,,,,,P.O. Box 63317,,Philadelphia,PA,19114,,,2023-10-11,1500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5833,,,ORG,Friends of Colleen McIntyre Osborne,,,,,,PO Box 22352,,Philadelphia,PA,19110,,,2023-07-12,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5861,,,ORG,Friends of Jason Salus,,,,,,PO Box 1214,,Norristown,PA,19404,,,2023-10-11,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5849,,,ORG,Friends of Joanna McClinton,,,,,,P.O. Box 16668,,Philadelphia,PA,19139,,,2023-08-03,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5857,,,ORG,Friends of Mary Isaacson,,,,,,714 N 3rd Street,,Philadelphia,PA,19123,,,2023-08-31,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5850,,,ORG,Friends of Nancy Guenst,,,,,,PO Box 523,,Hatboro,PA,19040,,,2023-08-03,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5855,,,ORG,Friends of the 58 th Ward,,,,,,5111 Arendell Avenue,,Philadelphia,PA,19114,,,2023-08-31,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5832,,,ORG,Friends of Tim Brennan,,,,,,102 Shewell Avenue,,Doylestown,PA,18901,,,2023-07-09,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5852,,,ORG,Friends of Tina Davis,,,,,,505 Grant Avenue,,Croyden,PA,19021,,,2023-08-31,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5846,,,ORG,Hasher for City Council At-Large,,,,,,3301 Disston Street,,Philadelphia,PA,19149,,,2023-08-03,500.00,,Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00174847,SB29.5867,,,ORG,Kane for Senate,,,,,,209 Harding Avenue,,Havertown,PA,19083,,,2023-10-11,1000.00,,Contribution,,,,,,,,,,,,,,,,,,,,
