form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00494112,SB23.9462,,,CCM,Angie Craig for Congress,,,,,,PO Box 22116,,Eagan,MN,55122,P2024,,2024-03-20,1000.00,,Contribution,,C00575209,Angie Craig for Congress,H6MN02131,Craig,Angela,Dawn,,,H,MN,02,,,,,,,,
SB23,C00494112,SB23.9468,,,CCM,Caraveo for Congress,,,,,,PO Box 953,,Eastlake,CO,80614,P2024,,2024-03-27,1000.00,,Contribution,,C00787788,Caraveo for Congress,H2CO08020,Caraveo,Yadira,,,,H,CO,08,,,,,,,,
SB23,C00494112,SB23.9463,,,CCM,Cartwright for Congress,,,,,,PO Box 414,,Scranton,PA,18501,P2024,,2024-03-20,1000.00,,Contribution,,C00509968,Cartwright for Congress,H2PA17079,Cartwright,Matt,,,,H,PA,17,,,,,,,,
SB23,C00494112,SB23.9464,,,CCM,Chris Deluzio for Congress,,,,,,PO Box 16210,,Pittsburgh,PA,15242,P2024,,2024-03-27,1000.00,,Contribution,,C00787648,Chris Deluzio for Congress,H2PA17103,Deluzio,Christopher,,,,H,PA,17,,,,,,,,
SB23,C00494112,SB23.9465,,,CCM,Chris Pappas for Congress,,,,,,PO Box 313,,Manchester,NH,03105,P2024,,2024-03-20,1000.00,,Contribution,,C00660464,Chris Pappas for Congress,H8NH01210,Pappas,Chris,,,,H,NH,01,,,,,,,,
SB23,C00494112,SB23.9467,,,CCM,Chrissy Houlahan for Congress,,,,,,P.O. Box 222,,Devon,PA,19993,P2024,,2024-03-27,1000.00,,Contribution,,C00637371,Chrissy Houlahan for Congress,H8PA06087,Houlahan,Chrissy,,,,H,PA,06,,,,,,,,
SB23,C00494112,SB23.9466,,,CCM,Dr. Kim Schrier for Congress,,,,,,3020 Issaquah Pine Lake Rd SE,Box 331,Sammamish,WA,98075,P2024,,2024-03-20,1000.00,,Contribution,,C00652628,Dr. Kim Schrier for Congress,H8WA08189,Schrier,Kim,,Dr.,,H,WA,08,,,,,,,,
SB23,C00494112,SB23.9469,,,CCM,Emilia Sykes for Congress,,,,,,PO Box 1347,,Akron,OH,44309,P2024,,2024-03-27,1000.00,,Contribution,,C00801274,Emilia Sykes for Congress,H2OH13264,Sykes,Emilia,,,,H,OH,13,,,,,,,,
SB23,C00494112,SB23.9470,,,CCM,Friends of Jahana Hayes,,,,,,PO Box 1487,,Waterbury,CT,06721,C2024,Convention,2024-03-27,1000.00,,Contribution,,C00677898,Friends of Jahana Hayes,H8CT05245,Hayes,Jahana,,,,H,CT,05,,,,,,,,
SB23,C00494112,SB23.9402,,,CCM,Friends of Lucy McBath,,,,,,885 Woodstock Rd,Suite 430-528,Roswell,GA,30075,P2024,,2024-03-04,1000.00,,Contribution,,C00672295,Friends of Lucy McBath,H8GA06393,McBath,Lucia,Kay,,,H,GA,06,,,,,,,,
SB23,C00494112,SB23.9471,,,CCM,Gabe Vasquez for Congress,,,,,,Drawer L,,Mesilla,NM,88046,P2024,,2024-03-27,1000.00,,Contribution,,C00789404,Gabe Vasquez for Congress,H2NM02191,Vasquez,Gabriel,,,,H,NM,02,,,,,,,,
SB23,C00494112,SB23.9494,,,CCM,Gallego for Arizona,,,,,,PO Box 1710,,Phoenix,AZ,85001,P2024,,2024-03-27,1000.00,,Contribution,,C00558627,Gallego for Arizona,S4AZ00139,Gallego,Ruben,,,,S,AZ,00,,,,,,,,
SB23,C00494112,SB23.9490,,,CCM,Hertel for Michigan,,,,,,PO Box 16037,,Lansing,MI,48901,P2024,,2024-03-28,1000.00,,Contribution,,C00844480,Hertel for Michigan,H4MI07210,Hertel,Curtis,,,Jr.,H,MI,07,,,,,,,,
SB23,C00494112,SB23.9491,,,CCM,Janelle Bynum for Congress,,,,,,10121 SE Sunnyside Rd,#300,Clackamas,OR,97015,P2024,,2024-03-28,1000.00,,Contribution,,C00843425,Janelle Bynum for Congress,H4OR05304,Bynum,Janelle,,,,H,OR,05,,,,,,,,
SB23,C00494112,SB23.9477,,,CCM,Josh Riley for Congress,,,,,,213 Tioga St,PO Box 6806,Ithaca,NY,14851,P2024,,2024-03-27,1000.00,,Contribution,,C00793760,Josh Riley for Congress,H8NY22177,Riley,Josh,,,,H,NY,22,,,,,,,,
SB23,C00494112,SB23.9472,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,45206,G2024,,2024-03-20,1000.00,,Contribution,,C00800276,Landsman for Congress,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00494112,SB23.9473,,,CCM,Landsman for Congress,,,,,,PO Box 68033,,Cincinnati,OH,45206,G2024,,2024-03-27,1000.00,,Contribution,,C00800276,Landsman for Congress,H2OH01194,Landsman,Greg,,,,H,OH,01,,,,,,,,
SB23,C00494112,SB23.9474,,,CCM,Marie for Congress,,,,,,PO Box 1164,,Washougal,WA,98671,P2024,,2024-03-27,1000.00,,Contribution,,C00806174,Marie for Congress,H2WA03217,Gluesenkamp Perez,Marie,,,,H,WA,03,,,,,,,,
SB23,C00494112,SB23.9475,,,CCM,Mike Levin for Congress,,,,,,PO Box 2112,Suite 400,Capistrano Beach,CA,92624,G2024,,2024-03-27,1000.00,,Contribution,,C00634253,Mike Levin for Congress,H8CA49058,Levin,Mike,,,,H,CA,49,,,,,,,,
SB23,C00494112,SB23.9478,,,CCM,Mikie Sherrill for Congress,,,,,,PO Box 43032,,Montclair,NJ,07043,P2024,,2024-03-27,1000.00,,Contribution,,C00640003,Mikie Sherrill for Congress,H8NJ11142,Sherrill,Rebecca,Michelle,,,H,NJ,11,,,,,,,,
SB23,C00494112,SB23.9479,,,CCM,Mondaire for Congress,,,,,,PO Box 873,,Sleepy Hollow,NY,10591,P2024,,2024-03-27,1000.00,,Contribution,,C00711150,Mondaire for Congress,H0NY17174,Jones,Mondaire,,,,H,NY,17,,,,,,,,
SB23,C00494112,SB23.9484,,,CCM,Monica Tranel for Montana,,,,,,PO Box 9384,,Missoula,MT,59807,P2024,,2024-03-27,1000.00,,Contribution,,C00845008,Monica Tranel for Montana,H4MT01066,Tranel,Monica,,,,H,MT,01,,,,,,,,
SB23,C00494112,SB23.9480,,,CCM,Pat Ryan for Congress,,,,,,PO Box 2113,,Kingston,NY,12402,P2024,,2024-03-27,1000.00,,Contribution,,C00815290,Pat Ryan for Congress,H8NY19223,Ryan,Patrick,,,,H,NY,18,,,,,,,,
SB23,C00494112,SB23.9481,,,CCM,Scholten for Congress,,,,,,P.O. Box 6233,,Grand Rapids,MI,49510,P2024,,2024-03-20,1000.00,,Contribution,,C00711317,Scholten for Congress,H0MI03316,Scholten,Hillary,,,,H,MI,03,,,,,,,,
SB23,C00494112,SB23.9485,,,CCM,Vargas for Congress,,,,,,330 Encinitas Blvd,,Encinitas,CA,92024,P2024,,2024-03-27,1000.00,,Contribution,,C00497321,Vargas for Congress,H2CA50026,Vargas,Juan,C.,,,H,CA,51,,,,,,,,
