form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00489336,SB21B.I17461,,,ORG,CMDI,,,,,,7704 LEESBURG PIKE,,FALLS CHURCH,VA,22043,,,2023-10-03,250.00,,SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00489336,SB21B.I17456,,,ORG,THE TOWNSEND GROUP,,,,,,1006 PENDLETON ST,,ALEXANDRIA,VA,22314,,,2023-10-07,18773.01,,FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00489336,SB21B.I17457,,,ORG,BSB SOLUTIONS,,,,,,3538 SOUTH WAKEFIELD STREET,,ARLINGTON,VA,22206,,,2023-10-09,250.00,,COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00489336,SB21B.I17458,,,ORG,GENERAL MOTORS,,,,,,25 MASSACHUSETTS AVE NW,,WASHINGTON,DC,20001,,,2023-10-09,8592.00,,EVENT TICKETS,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00489336,SB21B.I17433,,,ORG,TRUIST BANKCARD CENTER,,,,,,P.O. BOX 580364,,CHARLOTTE,NC,282580340,,,2023-10-22,6523.59,,CREDIT CARD PAYMENT,,,,,,,,,,,,,  ,,,,,,,SEE BELOW SUB VENDORS REACHING ITEMIZATION THRESHOLD
SB21B,C00489336,SB21B.I17434,SB21B.I17433,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619612,,DALLAS,TX,75261,,,2023-10-22,442.90,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17435,SB21B.I17433,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619612,,DALLAS,TX,75261,,,2023-10-22,442.90,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17439,SB21B.I17433,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619612,,DALLAS,TX,75261,,,2023-10-22,360.10,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17443,SB21B.I17433,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619612,,DALLAS,TX,75261,,,2023-10-22,262.11,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17444,SB21B.I17433,SB21B,ORG,AMERICAN AIRLINES,,,,,,PO BOX 619612,,DALLAS,TX,75261,,,2023-10-22,347.81,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17440,SB21B.I17433,SB21B,ORG,AMTRAK,,,,,,50 MASSACHUSETTS AVE. NE,,WASHINGTON,DC,20002,,,2023-10-22,674.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17441,SB21B.I17433,SB21B,ORG,AMTRAK,,,,,,50 MASSACHUSETTS AVE. NE,,WASHINGTON,DC,20002,,,2023-10-22,674.00,,TRAVEL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17453,SB21B.I17433,SB21B,ORG,GRAND FLORIDA CAFE,,,,,,4401 FLORIDIAN WAY,,ORLANDO,FL,32836,,,2023-10-22,371.40,,EVENT FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17445,SB21B.I17433,SB21B,ORG,SAFEWAY,,,,,,415 14TH STREET SE,,WASHINGTON,DC,02003,,,2023-10-22,108.55,,EVENT SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17450,SB21B.I17433,SB21B,ORG,THE HELMSLEY PARK LANE HOTEL,,,,,,36 CENTRAL PARK S,,NEW YORK,NY,10019,,,2023-10-22,1790.78,,LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00489336,SB21B.I17442,SB21B.I17433,SB21B,ORG,WE THE PIZZA,,,,,,305 PENNSYLVANIA AVE SE,,WASHINGTON,DC,20003,,,2023-10-22,464.95,,EVENT FOOD AND BEVERAGE,,,,,,,,,,,,,  ,,,,,,X,
