form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00844613,SE.5222,,,ORG,Armada Strategies,,,,,,3742 NORTH FEDERAL HIGHWAY,#1032,LIGHTHOUSE POINT,FL,33064,G2024,,2024-10-02,500000.00,2024-10-02,3841753.40,Digital ad placement,,C00844613,O,S4TX00722,ALLRED,COLIN,,,,S,00,TX,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5561,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 380,Missoula,MT,59802,G2024,,2024-10-16,22299.54,2024-10-11,368610.66,Phone/Text Messaging,,C00844613,S,P80001571,TRUMP,DONALD J.,,,,P,00,NV,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5598,,,ORG,Battleground Connect,,,,,,350 Ryman St.,Ste. 380,Missoula,MT,59802,G2024,,2024-10-19,19847.76,2024-10-11,285302.70,Phone/Text Messaging,,C00844613,O,H4FL13200,FOX,WHITNEY,,,,H,13,FL,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5229,,,ORG,Catamaran Consulting,,,,,,1920 Hillhurst Ave. #1159,,Los Angeles,CA,90027,G2024,,2024-10-07,27825.00,2024-10-02,1045570.29,"Mail production, postage",,C00844613,O,H4CA47085,MIN,DAVE,,,,H,47,CA,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5276,,,ORG,Catamaran Consulting,,,,,,1920 Hillhurst Ave. #1159,,Los Angeles,CA,90027,G2024,,2024-10-10,27825.00,2024-10-02,1073395.29,"Mail production, postage",,C00844613,O,H4CA47085,MIN,DAVE,,,,H,47,CA,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5289,,,ORG,Catamaran Consulting,,,,,,1920 Hillhurst Ave. #1159,,Los Angeles,CA,90027,G2024,,2024-10-09,12000.00,2024-10-02,12000.00,Door to door field program,,C00844613,S,P80001571,TRUMP,DONALD J.,,,,P,00,NV,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5591,,,ORG,Catamaran Consulting,,,,,,1920 Hillhurst Ave. #1159,,Los Angeles,CA,90027,G2024,,2024-10-18,27825.00,2024-10-02,1101220.29,"Mail production, postage",,C00844613,O,H4CA47085,MIN,DAVE,,,,H,47,CA,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5344,,,ORG,Catamaran Consulting,,,,,,1920 Hillhurst Ave. #1159,,Los Angeles,CA,90027,G2024,,2024-10-09,1000.00,2024-10-09,26553.33,Billboard advertising,,C00844613,O,P00009423,HARRIS,KAMALA,,,,P,00,PA,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5261,,,ORG,"CBS INTERACTIVE, INC.",,,,,,ONE CHASE MANAHATTAN PLAZA,,NEW YORK,NY,10081,G2024,,2024-10-10,12674.64,2024-10-09,671882.29,Digital ad placement,,C00844613,O,H4AZ01194,SHAH,AMISH DR.,,,,H,01,AZ,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5277,,,ORG,"CBS INTERACTIVE, INC.",,,,,,ONE CHASE MANAHATTAN PLAZA,,NEW YORK,NY,10081,G2024,,2024-10-10,3168.61,2024-10-09,1104555.15,Digital ad placement,,C00844613,O,H4CA47085,MIN,DAVE,,,,H,47,CA,Rozansky,Adam,,,,2025-01-31,
SE,C00844613,SE.5352,,,ORG,"CBS INTERACTIVE, INC.",,,,,,ONE CHASE MANAHATTAN PLAZA,,NEW YORK,NY,10081,G2024,,2024-10-10,29670.05,2024-10-09,10075926.10,Digital ad placement,,C00844613,O,S8NV00156,ROSEN,JACKY,,,,S,00,NV,Rozansky,Adam,,,,2025-01-31,
