form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00002089,500025712,,,CCM,APRIL MCCLAIN DELANEY FOR CONGRESS,,,,,,PO Box 83940,,Gaithersburg,MD,208833940,G2024,,2024-10-08,5000.00,0.00,Federal Candidate Contribution,011,C00854471,,,MCCLAIN DELANEY,APRIL,,,,H,MD,06,,,,,,,,
SB23,C00002089,500025660,,,CCM,BETHANY MANN FOR CONGRESS,,,,,,8820 Madge Ave,,Saint Louis,MO,631442226,G2024,,2024-10-01,500.00,0.00,Federal Candidate Contribution,011,C00806190,,,EILEEN,BETHANY,MANN,,,H,MO,03,,,,,,,,
SB23,C00002089,500025648,,,CCM,CASTOR FOR CONGRESS,,,,,,301 W Platt St,# 385,Tampa,FL,336062292,G2024,,2024-10-10,2500.00,0.00,Federal Candidate Contribution,011,C00410761,,,Castor,Katherine Anne,,,,H,FL,14,,,,,,,,
SB23,C00002089,500025642,,,CCM,Castro For Congress,,,,,,PO Box 544,,San Antonio,TX,782920544,G2024,,2024-10-01,3167.00,0.00,Federal Candidate Contribution,011,C00497933,,,Castro,Joaquin,,,,H,TX,20,,,,,,,,
SB23,C00002089,500025641,,,CCM,CLARKE FOR CONGRESS,,,,,,PO Box 250200,,Brooklyn,NY,112250200,G2024,,2024-10-15,3000.00,0.00,Federal Candidate Contribution,011,C00415331,,,Clarke,Yvette,,,,H,NY,09,,,,,,,,
SB23,C00002089,500025752,,,CCM,CLEO FIELDS FOR CONGRESS,,,,,,5347 Hollywood St,,Baton Rouge,LA,708051916,G2024,,2024-10-10,5000.00,0.00,Federal Candidate Contribution,011,C00868513,,,FIELDS,CLEO,,,,H,LA,06,,,,,,,,
SB23,C00002089,500025630,,,CCM,COLIN ALLRED FOR CONGRESS,,,,,,PO Box 601631,,Dallas,TX,753601631,G2024,,2024-10-01,5000.00,0.00,Federal Candidate Contribution,011,C00637868,,,ALLRED,COLIN,,,,H,TX,32,,,,,,,,
SB23,C00002089,500025669,,,CCM,COMMITTEE TO ELECT CAROLINE GLEICH,,,,,,,,PO Box 980561,UT,,G2024,,2024-10-10,500.00,0.00,Federal Candidate Contribution,011,C00865253,,,GLEICH,CAROLINE,,,,S,UT,00,,,,,,,,
SB23,C00002089,500025646,,,CCM,CONNOLLY FOR CONGRESS,,,,,,PO Box 563,,Merrifield,VA,221160563,G2024,,2024-10-03,4000.00,0.00,Federal Candidate Contribution,011,C00445452,,,CONNOLLY,GERRY,,,,H,VA,11,,,,,,,,
SB23,C00002089,500025733,,,CCM,CONROY FOR CONGRESS,,,,,,CONROY FOR CONGRESS,,Conroy For Congress,WA,,G2024,,2024-10-08,5000.00,0.00,Federal Candidate Contribution,011,C00849794,,,CONROY,CARMELA,,,,H,WA,05,,,,,,,,
