form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00286807,SB23-EX4576,,,CCM,Montanans For Tester,,,,,,328 Massachusetts Avenue NE,,Washington,DC,20002,G2024,,2024-07-30,2500.00,0.00,,011,C00412304,Montanans For Tester,S6MT00162,Tester,Jon,,,,S,MT,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4574,,,CCM,Tammy Baldwin For Senate,,,,,,323 7th ST SE,,Washington,DC,20003,P2024,,2024-07-31,1000.00,0.00,,011,C00326801,Tammy Baldwin For Senate,S2WI00219,Baldwin,Tammy,,,,S,WI,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4571,,,CCM,Brian Fitzpatrick For All Of Us,,,,,,ATTN: Karrie Cohen,1110 Trinity DR,Alexandria,VA,22314,G2024,,2024-07-23,1000.00,0.00,,011,C00607416,Brian Fitzpatrick For All Of Us,H6PA08277,Fitzpatrick,Brian,,,,H,PA,08,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4575,,,CCM,Rosen For Nevada,,,,,,PO Box 46110,,Las Vegas,NV,89114,G2024,,2024-07-30,2500.00,0.00,,011,C00606939,Rosen For Nevada,S8NV00156,Rosen,Jacky,,,,S,NV,,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4566,,,CCM,Chris Pappas For Congress,,,,,,PO Box 313,,Manchester,NH,03105,G2024,,2024-07-29,2500.00,0.00,,011,C00660464,Chris Pappas For Congress,H8NH01210,Pappas,Chris,,,,H,NH,01,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4570,,,CCM,Stanton For Congress,,,,,,660 Pennsylvania AVE SE STE 202,,Washington,DC,20003,G2024,,2024-07-21,1000.00,0.00,,011,C00657304,Stanton For Congress,H8AZ09040,Stanton,Greg,,,,H,AZ,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4568,,,CCM,Stanton For Congress,,,,,,660 Pennsylvania AVE SE STE 202,,Washington,DC,20003,P2024,,2024-07-25,1500.00,0.00,,011,C00657304,Stanton For Congress,H8AZ09040,Stanton,Greg,,,,H,AZ,09,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4567,,,CCM,Scanlon For Congress,,,,,,C/O Next Level Partners,PO Box 15320,Washington,DC,20003,G2024,,2024-07-01,2500.00,0.00,,011,C00669358,Scanlon For Congress,H8PA07200,Scanlon,Mary,Gay,,,H,PA,05,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4572,,,CCM,Strickland For Washington,,,,,,401 2nd AVE S STE 303,,Seattle,WA,98104,P2024,,2024-07-25,1000.00,0.00,,011,C00732826,Strickland For Washington,H0WA10034,Strickland,Marilyn,,,,H,WA,10,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4569,,,CCM,Chris Deluzio For Congress,,,,,,PO BOX 16210,,Pittsburgh,PA,15242,G2024,,2024-07-24,1000.00,0.00,,011,C00787648,Chris Deluzio For Congress,H2PA17103,Deluzio,Chris,,,,H,PA,17,,,,,,,,Political Contributions
SB23,C00286807,SB23-EX4573,,,CCM,Citizens For John Rutherford,,,,,,2308 Mount Vernon AVE #337,,Alexandria,VA,22301,P2024,,2024-07-24,1000.00,0.00,,011,C00615294,Citizens For John Rutherford,H6FL04105,Rutherford,John,,,,H,FL,05,,,,,,,,Political Contributions
