form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00842583,SB23.4390,,,CCM,BETH VAN DUYNE FOR CONGRESS,,,,,,PO BOX 630167,,IRVING,TX,75063,G2024,,2024-05-14,1000.00,,,011,C00714865,,,,,,,,H,TX,24,,,,,,,,
SB23,C00842583,SB23.4397,,,CCM,BLAKE MOORE FOR CONGRESS,,,,,,358 SOUTH 700 E,B505,SALT LAKE CITY,UT,84102,P2024,,2024-05-14,1000.00,,,011,C00738872,BLAKE MOORE FOR CONGRESS,H0UT01205,MOORE,BLAKE,,,,H,UT,01,,,,,,,,
SB23,C00842583,SB23.4400,,,CCM,CAREY FOR CONGRESS,,,,,,PO BOX 16032,,COLUMBUS,OH,43216,G2024,,2024-05-20,2500.00,,,011,C00779603,CAREY FOR CONGRESS,H8OH18096,CAREY,MIKE,,,,H,OH,18,,,,,,,,
SB23,C00842583,SB23.4383,,,PAC,CONSERVATIVES HARVESTING SUCCESS PAC,,,,,,PO BOX 2930,,JACKSON,MS,39207,,,2024-05-07,1000.00,,,011,C00678813,,,,,,,,,,,,,,,,,,
SB23,C00842583,SB23.4407,,,CCM,GARBARINO FOR CONGRESS,,,,,,PO BOX 101,,BAYPORT,NY,11705,G2024,,2024-06-18,1000.00,,,011,C00729954,GARBARINO FOR CONGRESS,H0NY02234,GARBARINO,ANDREW,,,,H,NY,02,,,,,,,,
SB23,C00842583,SB23.4408,,,CCM,JIMMY GOMEZ FOR CONGRESS,,,,,,600 PENNSYLVANIA AVE SE #15180,,WASHINGTON,DC,20003,G2024,,2024-06-18,1000.00,,,011,C00629659,JIMMY GOMEZ FOR CONGRESS,H8CA34266,GOMEZ,JIMMY,,,,H,CA,34,,,,,,,,
SB23,C00842583,SB23.4394,,,CCM,JOE NEGUSE FOR CONGRESS,,,,,,PO BOX 7142,,BOULDER,CO,80306,P2024,,2024-05-14,1000.00,,,011,C00648253,JOE NEGUSE FOR CONGRESS,H8CO02160,NEGUSE,JOSEPH,,,,H,CO,02,,,,,,,,
SB23,C00842583,SB23.4380,,,CCM,KANSANS FOR MARSHALL,,,,,,PO BOX 1588,,Great Bend,KS,67530,P2026,,2024-04-09,2000.00,,,011,C00576173,KANSANS FOR MARSHALL,S0KS00315,MARSHALL,ROGER W,,,,S,KS,00,,,,,,,,
SB23,C00842583,SB23.4385,,,CCM,MIKE KELLY FOR CONGRESS,,,,,,PO BOX 476,,LYNDORA,PA,16045,G2024,,2024-05-07,1000.00,,,011,C00474189,MIKE KELLY FOR CONGRESS,H0PA03271,KELLY,GEORGE J JR,,,,H,PA,16,,,,,,,,
SB23,C00842583,SB23.4405,,,PAC,MR. SOUTHERN MISSOURIAN IN THE HOUSE PAC,,,,,,PO BOX 30844,,BETHESDA,MD,20824,,,2024-05-20,5000.00,,,011,C00563726,,,,,,,,,,,,,,,,,,
SB23,C00842583,SB23.4411,,,CCM,TERRI SEWELL FOR CONGRESS,,,,,,PO BOX 1964,,BIRMINGHAM,AL,35201,G2024,,2024-06-26,1000.00,,,011,C00458976,TERRI SEWELL FOR CONGRESS,H0AL07086,SEWELL,TERRI A.,,,,H,AL,07,,,,,,,,
SB23,C00842583,SB23.4381,,,PAC,THE PETER NORBECK LEADERSHIP PAC,,,,,,PO BOX 477,,PIERRE,SD,57501,,,2024-04-09,1000.00,,,011,C00571976,,,,,,,,,,,,,,,,,,
