form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00308478,SB23.14667,,,CCM,AMERICAN REVIVAL PAC,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,O2024,Leadership,2024-03-18,5000.00,,Candidate contribution,011,C00639229,,,,,,,,,,,,,,,,,,
SB23,C00308478,SB23.14642,,,CCM,BALDERSON FOR CONGRESS,,,,,,4679 WINTERSET DR,,COLUMBUS,OH,43220,P2024,,2024-03-07,1000.00,,Candidate contribution,011,C00662650,BALDERSON FOR CONGRESS,H8OH12180,BALDERSON,WILLIAM TROY,,,,H,OH,12,,,,,,,,
SB23,C00308478,SB23.14648,,,CCM,DIANA FOR CONGRESS,,,,,,PO BOX 7208,,KINGSPORT,TN,37664,P2024,,2024-03-07,1000.00,,Candidate contribution,011,C00741090,,,,,,,,H,TN,01,,,,,,,,
SB23,C00308478,SB23.14675,,,CCM,DON BACON FOR CONGRESS,,,,,,P.O. BOX 391368,,OMAHA,NE,68139,P2024,,2024-03-21,2500.00,,Candidate contribution,011,C00575167,,,,,,,,H,NE,02,,,,,,,,
SB23,C00308478,SB23.14676,,,CCM,EMMER FOR CONGRESS,,,,,,PO BOX 279,,ELK RIVER,MN,55330,P2024,,2024-03-21,2500.00,,Candidate contribution,011,C00545749,,,,,,,,H,MN,06,,,,,,,,
SB23,C00308478,SB23.14677,,,CCM,FEENSTRA FOR CONGRESS,,,,,,641 2ND ST,,HULL,IA,51239,P2024,,2024-03-21,1000.00,,Candidate contribution,011,C00693663,,,,,,,,H,IA,04,,,,,,,,
SB23,C00308478,SB23.14678,,,CCM,FINSTAD FOR CONGRESS,,,,,,PO BOX 923,,NEW ULM,MN,56073,P2024,,2024-03-21,1000.00,,Candidate contribution,011,C00807743,,,,,,,,H,MN,01,,,,,,,,
SB23,C00308478,SB23.14679,,,CCM,FISCHBACH FOR CONGRESS,,,,,,PO BOX 190,,LITCHFIELD,MN,55355,P2024,,2024-03-21,2500.00,,Candidate contribution,011,C00717959,,,,,,,,H,MN,07,,,,,,,,
SB23,C00308478,SB23.14647,,,CCM,FRIENDS OF NEAL DUNN,,,,,,PO BOX 16088,,PANAMA CITY,FL,32406,P2024,,2024-03-07,1000.00,,Candidate contribution,011,C00582304,,,,,,,,H,FL,02,,,,,,,,
SB23,C00308478,SB23.14672,,,CCM,FRY FOR CONGRESS,,,,,,PO BOX 14641,,SURFSIDE BEACH,SC,29587,P2024,,2024-03-18,1000.00,,Candidate contribution,011,C00786657,,,,,,,,H,SC,07,,,,,,,,
SB23,C00308478,SB23.14651,,,CCM,KIGGANS FOR CONGRESS,,,,,,P.O. BOX 5042,,VIRGINIA BEACH,VA,23471,P2024,,2024-03-07,1000.00,,Candidate contribution,011,C00776120,,,,,,,,H,VA,02,,,,,,,,
SB23,C00308478,SB23.14654,,,CCM,LAHOOD FOR CONGRESS,,,,,,P.O. BOX 10735,,PEORIA,IL,61612,P2024,,2024-03-07,1000.00,,Candidate contribution,011,C00575050,,,,,,,,H,IL,16,,,,,,,,
SB23,C00308478,SB23.14682,,,CCM,LANGWORTHY FOR CONGRESS,,,,,,PO BOX 120,,CLARENCE,NY,14031,P2024,,2024-03-21,1000.00,,Candidate contribution,011,C00817932,,,,,,,,H,NY,23,,,,,,,,
SB23,C00308478,SB23.14683,,,CCM,MARC FOR US INC.,,,,,,PO BOX 5158,,POUGHKEEPSIE,NY,12602,P2024,,2024-03-21,1000.00,,Candidate contribution,011,C00789586,,,,,,,,H,NY,19,,,,,,,,
SB23,C00308478,SB23.14645,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,P2024,,2024-03-07,2000.00,,Candidate contribution,011,C00546499,,,,,,,,H,IL,12,,,,,,,,
SB23,C00308478,SB23.14646,,,CCM,MIKE BOST FOR CONGRESS COMMITTEE,,,,,,PO BOX 1212,,MURPHYSBORO,IL,62966,G2024,,2024-03-07,3000.00,,Candidate contribution,011,C00546499,,,,,,,,H,IL,12,,,,,,,,
SB23,C00308478,SB23.14668,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,P2024,,2024-03-18,2500.00,,Candidate contribution,011,C00608695,,,,,,,,H,LA,04,,,,,,,,
SB23,C00308478,SB23.14669,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,2900 CLEARVIEW PKWY,SUITE 206,METAIRIE,LA,70006,G2024,,2024-03-18,5000.00,,Candidate contribution,011,C00608695,,,,,,,,H,LA,04,,,,,,,,
SB23,C00308478,SB23.14686,,,CCM,PETE STAUBER FOR CONGRESS,,,,,,23 W CENTRAL ENTRANCE,PMB #333,DULUTH,MN,55811,P2024,,2024-03-21,1000.00,,Candidate contribution,011,C00650697,,,,,,,,H,MN,08,,,,,,,,
