form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00825786,SB65,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-07-01,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB66,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-07-27,40.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB67,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-07-29,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB68,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-03,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB69,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-08,83.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB70,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-10,96.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB71,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-11,105.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB72,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-14,334.10,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB73,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-16,72.20,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB74,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-18,284.60,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB75,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-21,6.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB76,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-24,23.60,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB77,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-25,14.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB78,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-28,20.30,,Processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00825786,SB79,,,ORG,Anedot,,,,,,1920 McKinney Ave Fl 7,,Dallas,TX,75201,P2024,,2023-08-30,69.80,,Processing fee,,,,,,,,,,,,,,,,,,,,
