form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00486845,500447246,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,293.03,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447247,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,40.40,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447248,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,77.98,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447249,,,ORG,Amalgamated Bank,,,,,,275 7Th Ave,,New York,NY,100016708,,,2024-06-28,12.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447254,,,ORG,Bill.Com,,,,,,1810 Embarcadero Rd,,Palo Alto,CA,943033308,,,2024-06-11,198.34,0.00,Payment Processing Subscription Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447255,,,PAC,HOUSE MAJORITY PAC,,,,,,1032 15Th St NW,Ste 247,Washington,DC,200051502,,,2024-06-12,100000.00,0.00,Research,,C00495028,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447240,,,ORG,Jesse Ferguson LLC,,,,,,111 Montague St,Apt 1C,Brooklyn,NY,112013448,,,2024-06-13,10500.00,0.00,Consulting - Political Strategy,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500443785,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,P2024,,2024-06-04,-16.15,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447962,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-06,140.37,0.00,Video Production (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447965,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-06,-140.37,0.00,Video Production (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447241,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-14,5000.00,0.00,"Advance for use of LCV, INC resources",,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447242,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-17,30107.58,0.00,Fundraising Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500445008,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-06-21,-18.17,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447966,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-06-21,-18.17,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446956,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-06-27,-24.23,0.00,Staff Time for Press Release (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446957,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-06-27,-48.45,0.00,Staff Time for Memo (via Drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446958,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,G2024,,2024-06-27,-48.45,0.00,Staff Time for Memo (via Drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447963,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-28,158.22,0.00,Video Production (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447964,,,ORG,"League Of Conservation Voters, Inc.",,,,,,740 15Th St NW,Fl 7,Washington,DC,200051048,,,2024-06-28,-158.22,0.00,Video Production (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447245,,,ORG,Mosaic,,,,,,4801 Viewpoint Pl,,Hyattsville,MD,207811100,,,2024-06-26,1879.00,0.00,Printing,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447825,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-11,356250.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447826,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-11,142500.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447827,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-11,356250.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447828,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-25,65000.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447829,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-25,90000.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447830,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-25,178125.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447831,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-25,71250.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447832,,,ORG,OTG Strategies,,,,,,8651 HIGHWAY N,Ste 214,Lake St Louis,MO,63367,,,2024-06-25,178125.00,0.00,Canvassing Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447141,,,ORG,Ramp,,,,,,71 5Th Ave,Fl 6,New York,NY,100033004,,,2024-06-27,363.32,0.00,Credit Card Payment: Memo Items Listed Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447142,500447141,SB21B,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-06-27,244.22,0.00,Website Services,,,,,,,,,,,,,,,,,,,X,* Itemization for 6/27/2024 Ramp Payment
SB21B,C00486845,500447250,,,ORG,Reger Research,,,,,,509 Franklin St NE,Apt 2,Washington,DC,200171361,,,2024-06-13,17500.00,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447251,,,ORG,Reger Research,,,,,,509 Franklin St NE,Apt 2,Washington,DC,200171361,,,2024-06-26,8750.00,0.00,Research Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446688,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-03,19.05,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446689,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-04,23.84,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446690,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-05,73.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446691,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-06,147.14,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446692,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-07,50.91,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446693,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-10,314.67,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446694,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-11,59.24,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446695,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-12,42.23,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446696,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-13,49.70,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446697,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-14,84.51,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446698,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-17,879.40,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446699,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-24,871.64,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446700,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-25,32.48,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446701,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-26,379.93,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446702,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-27,69.36,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446703,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-28,168.68,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446704,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-30,239.68,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500446705,,,ORG,Stripe,,,,,,3180 18Th St,Ste 100,San Francisco,CA,941102042,,,2024-06-30,187.65,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447252,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-06-11,0.03,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500447253,,,ORG,Truist,,,,,,PO Box 622227,,Orlando,FL,328622227,,,2024-06-11,49.92,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00486845,500444555,,,ORG,Waterfront Strategies,,,,,,PO Box 771733,,Saint Louis,MO,631771733,,,2024-06-04,-990000.00,0.00,Television Ad Buy (Disbursement Reported in Prior Month for Federal IE; See Schedule E),,,,,,,,,,,,,,,,,,,,
