form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00113803,49356108,,,CCM,Deb Fischer for US Senate,,,,,,"5555 South St, Ste 200",,Lincoln,NE,68506,P2024,,2023-11-06,2500.00,0.00,Contribution,011,C00498907,Deb Fischer for US Senate,S2NE00094,Fischer,Debra,S.,Sen.,,S,NE,,,,,,,,,Contribution
SB23,C00113803,49356119,,,PAC,Denali Leadership PAC,,,,,,"901 N Washington St, Ste 700",,Alexandria,VA,22314,,,2023-11-06,1000.00,0.00,Contribution,011,C00438291,,S4AK00099,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49387130,,,CCM,Suozzi for Congress,,,,,,PO Box 669,,Glen Cove,NY,11542,P2024,,2023-11-09,2500.00,0.00,Contribution,011,C00607200,Suozzi for Congress,H6NY03247,Suozzi,Thomas,,,,H,NY,03,,,,,,,,Contribution
SB23,C00113803,49402579,,,CCM,Tammy Baldwin for Senate,,,,,,PO Box 696,,Madison,WI,53701,P2024,,2023-11-10,2500.00,0.00,Contribution,011,C00326801,Tammy Baldwin for Senate,S2WI00219,Baldwin,Tammy,,Sen.,,S,WI,,,,,,,,,Contribution
SB23,C00113803,49402580,,,CCM,Hern for Congress,,,,,,"9521-B Riverside Pkwy, #350",,Tulsa,OK,74137,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00636092,Hern for Congress,H8OK01157,Hern,Kevin,,Rep.,,H,OK,01,,,,,,,,Contribution
SB23,C00113803,49402581,,,CCM,Friends of Don Beyer,,,,,,1751 Potomac Greens Drive,,Alexandria,VA,223146233,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00555888,Friends of Don Beyer,H4VA08224,Beyer,Donald,Sternoff,Rep.,,H,VA,08,,,,,,,,Contribution
SB23,C00113803,49402582,,,CCM,LaHood for Congress,,,,,,PO Box 10735,,Peoria,IL,61612,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00575050,LaHood for Congress,H6IL18088,LaHood,Darin,McKay,Rep.,,H,IL,16,,,,,,,,Contribution
SB23,C00113803,49402583,,,CCM,Smucker for Congress,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00599464,Smucker for Congress,H6PA16320,Smucker,Lloyd,K.,Rep.,,H,PA,11,,,,,,,,Contribution
SB23,C00113803,49402584,,,CCM,Feenstra for Congress,,,,,,641 2nd St,,Hull,IA,51239,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00693663,Feenstra for Congress,H0IA04145,Feenstra,Randall,,Rep.,,H,IA,04,,,,,,,,Contribution
SB23,C00113803,49402585,,,CCM,Rudy for Indiana,,,,,,PO Box 26141,,Alexandria,VA,22313,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00822767,Rudy for Indiana,H2IN02295,Yakym,Rudy,C.,Rep.,III,H,IN,02,,,,,,,,Contribution
SB23,C00113803,49402586,,,CCM,Daniel Webster for Congress,,,,,,PO Box 1007,,Webster,FL,33597,P2024,,2023-11-10,1000.00,0.00,Contribution,011,C00481911,Daniel Webster for Congress,H0FL08208,Webster,Daniel,,Rep.,,H,FL,11,,,,,,,,Contribution
SB23,C00113803,49413065,,,CCM,Elissa Slotkin for Michigan,,,,,,PO Box 4145,,East Lansing,MI,48826,P2024,,2023-11-17,1000.00,0.00,Contribution,011,C00834218,Elissa Slotkin for Michigan,S4MI00470,Slotkin,Elissa,,Rep.,,S,MI,,,,,,,,,Contribution
SB23,C00113803,49413068,,,CCM,Blake Moore for Congress,,,,,,"358 S 700 E, Ste B #505",,Salt Lake City,UT,84102,P2024,,2023-11-17,1000.00,0.00,Contribution,011,C00738872,Blake Moore for Congress,H0UT01205,Moore,Blake,,Rep.,,H,UT,01,,,,,,,,Contribution
SB23,C00113803,49413069,,,CCM,Richard E Neal for Congress Committee,,,,,,76 Magnolia Terrace,,Springfield,MA,01108,P2024,,2023-11-17,1000.00,0.00,Contribution,011,C00226522,Richard E Neal for Congress Committee,H8MA02041,Neal,Richard,E.,Rep.,,H,MA,01,,,,,,,,Contribution
SB23,C00113803,49413071,,,CCM,Martin Heinrich for Senate,,,,,,PO Box 25763,,Albuquerque,NM,87125,P2024,,2023-11-17,1000.00,0.00,Contribution,011,C00434563,Martin Heinrich for Senate,S2NM00088,Heinrich,Martin,,Sen.,,S,NM,,,,,,,,,Contribution
SB23,C00113803,49413073,,,CCM,Vern Buchanan for Congress,,,,,,PO Box 48928,,Sarasota,FL,34230,P2024,,2023-11-17,1500.00,0.00,Contribution,011,C00412759,Vern Buchanan for Congress,H6FL13148,Buchanan,Vernon,G.,Rep.,,H,FL,16,,,,,,,,Contribution
SB23,C00113803,49413074,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2023-11-17,500.00,0.00,Contribution,011,C00409003,,S2SD00068,,,,,,,,,,,,,,,,Contribution
SB23,C00113803,49413075,,,CCM,Friends of McCormick,,,,,,PO Box 3043,,Cumming,GA,30040,P2024,,2023-11-17,2500.00,0.00,Contribution,011,C00706747,Friends of McCormick,H0GA07273,McCormick,Richard,Dean,Rep.,,H,GA,06,,,,,,,,Contribution
SB23,C00113803,49415297,,,CCM,Friends of John Thune,,,,,,PO Box 841,,Sioux Falls,SD,57101,P2028,,2023-11-17,1000.00,0.00,Contribution,011,C00409581,Friends of John Thune,S2SD00068,Thune,John,R.,Sen.,,S,SD,,,,,,,,,Contribution
SB23,C00113803,49443625,,,CCM,Latta for Congress,,,,,,PO Box 106,,Bowling Green,OH,434020106,P2024,,2023-11-28,2500.00,0.00,Contribution,011,C00438697,Latta for Congress,H8OH05036,Latta,Robert,Edward,Rep.,,H,OH,05,,,,,,,,Contribution
