form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00040568,B888182,,,CCM,Howe for ND,,,,,,1011 WESTPORT PKWY PO Box 131,,West Fargo,ND,58078,P2026,,2024-11-14,-1000.00,,P-2026 Secretary of State  ND,011,,,,Howe,Michael,,,,,ND, ,,,,,,,,Voided: Original check dated 10/10/24
SB29,C00040568,B888183,,,CCM,Friends of Jon Godfread,,,,,,P.O. Box 2301,,Bismarck,ND,58502,G2024,,2024-11-20,-1000.00,,G-2024 State Insur. Comm.  ND,011,,,,Godfread,Jon,,,,,ND, ,,,,,,,,Voided: Original check dated 10/10/24
SB29,C00040568,B891943,,,CCM,Friends of Jon Godfread,,,,,,P.O. Box 2301,,Bismarck,ND,58502,G2024,,2024-11-20,1000.00,,G-2024 State Insur. Comm.  ND,011,,,,Godfread,Jon,,,,,ND, ,,,,,,,,
SB29,C00040568,B888186,,,CCM,Friends of Doug Goehring,,,,,,P.O. Box 2241,,Bismarck,ND,58502,P2026,,2024-11-20,-1000.00,,P-2026 State Agric. Comm.  ND,011,,,,Goehring,Doug,,,,,ND, ,,,,,,,,Voided: Original check dated 10/10/24
SB29,C00040568,B891948,,,CCM,Friends of Doug Goehring,,,,,,18250 62nd Ave. SE,,Menoken,ND,58558,P2026,,2024-11-20,1000.00,,P-2026 State Agric. Comm.  ND,011,,,,Goehring,Doug,,,,,ND, ,,,,,,,,
SB29,C00040568,B891792,,,CCM,Howe for ND,,,,,,PO Box 131,,West Fargo,ND,58078,P2026,,2024-11-20,1000.00,,P-2026 Secretary of State  ND,011,,,,Howe,Michael,,,,,ND, ,,,,,,,,
SB29,C00040568,B891945,,,CCM,Brian Kroshus for ND Tax Commissioner,,,,,,PO Box 3217,,Bismarck,ND,58502,P2026,,2024-11-20,1000.00,,P-2026 State Tax Commissioner  ND,011,,,,Kroshus,Brian,,,,,ND, ,,,,,,,,
SB29,C00040568,B888184,,,CCM,Brian Kroshus for ND Tax Commissioner,,,,,,PO Box 3217,,Bismarck,ND,58502,P2026,,2024-11-20,-1000.00,,P-2026 State Tax Commissioner  ND,011,,,,Kroshus,Brian,,,,,ND, ,,,,,,,,Voided: Original check dated 10/10/24
SB29,C00040568,B891946,,,CCM,Drew Wrigley for AG,,,,,,PO Box 747,,Bismarck,ND,58502,P2024,,2024-11-20,1000.00,,P-2024 State Att. General  ND,011,,,,Wrigley,Drew,,,,,ND, ,,,,,,,,
SB29,C00040568,B889094,,,CCM,Trey Caldwell for State House,,,,,,500 NE 4th Street,,Oklahoma City,OK,73501,G2024,,2024-10-17,1000.00,,G-2024 State House 63 OK,011,,,,Caldwell,Trey,,,,H,OK,63,,,,,,,,
SB29,C00040568,B889089,,,CCM,Friends of Kyle Hilbert 2024,,,,,,509 E Grant Pl,,Bristow,OK,74010,G2024,,2024-10-17,4000.00,,G-2024 State House 29 OK,011,,,,Hilbert,Kyle,,,,H,OK,29,,,,,,,,
SB29,C00040568,B889095,,,CCM,Matt Watson for State House District 45,,,,,,500 NW 4th Street,,Oklahoma City,OK,73104,G2024,,2024-10-17,1000.00,,G-2024 State House 45 OK,011,,,,Matt,Watson,,,,H,OK,45,,,,,,,,
SB29,C00040568,B889091,,,CCM,Friends of Lonnie Paxton 2024,,,,,,1408 State Highway 37,,Tuttle,OK,73089,G2024,,2024-10-17,4000.00,,G-2024 State Senate 23 OK,011,,,,Paxton,Lonnie,,,,S,OK,23,,,,,,,,
SB29,C00040568,B892527,,,PAC,Texas Oil and Gas PAC,,,,,,4217 Prickly Pear Drive,,Austin,TX,78731,O2024,Not Applicable,2024-11-25,17856.22,,State PAC,011,,,,,,,,,,, ,,,,,,,,
SB29,C00040568,B868588,,,CCM,Friends of Paul Bettencourt,,,,,,1 E. Greenway Plaza Suite 225,,Houston,TX,77046,G2024,,2024-11-25,-1500.00,,G-2024 State Senate 7 TX,011,,,,Bettencourt,Paul,,,,S,TX,07,,,,,,,,Voided: Original check dated 03/21/24
SB29,C00040568,B882941,,,CCM,Friends of Brandon Creighton,,,,,,2829 Technology Forest,,The Woodland,TX,77381,P2026,,2024-11-25,-1500.00,,P-2026 State Senate 04 TX,011,,,,Creighton,Brandon,,,,S,TX,04,,,,,,,,Voided: Original check dated 09/12/24
SB29,C00040568,B868585,,,CCM,Friends of Pete Flores for Texas Senate,,,,,,1 E. Greenway Plaza Suite 225,,Houston,TX,77046,P2026,,2024-11-25,-1500.00,,P-2026 State Senate 24 TX,011,,,,Flores,Pete,,,,S,TX,24,,,,,,,,Voided: Original check dated 03/21/24
SB29,C00040568,B864271,,,CCM,Ryan Guillen Campaign,,,,,,2504 Sable Palm Drive,,Rio Grande City,TX,78582,P2024,,2024-11-25,-1500.00,,P-2024 State House 31 TX,011,,,,Guillen,Ryan,,,,H,TX,31,,,,,,,,Voided: Original check dated 01/25/24
SB29,C00040568,B888399,,,CCM,Glenn Hegar Campaign,,,,,,815-A Brazos #389,,Austin,TX,78701,P2026,,2024-11-25,-2500.00,,P-2026 State Comptroller  TX,011,,,,Hegar,Glenn,,,,,TX, ,,,,,,,,Voided: Original check dated 10/14/24
SB29,C00040568,B882952,,,CCM,Ana Hernandez for State Rep Dist 143,,,,,,P.O. Box 15538,,Houston,TX,77220,G2024,,2024-11-25,-1000.00,,G-2024 State House 143 TX,011,,,,Hernandez,Ana,E,,,H,TX,14,,,,,,,,Voided: Original check dated 09/12/24
SB29,C00040568,B882954,,,CCM,Lois W. Kolkhorst for Texas Senate,,,,,,PO Box 2546,,Brenham,TX,77834,P2026,,2024-11-25,-1500.00,,P-2026 State Senate 18 TX,011,,,,Kolkhorst,Lois,,,,S,TX,18,,,,,,,,Voided: Original check dated 09/12/24
SB29,C00040568,B888400,,,CCM,Mary Ann Perez Campaign,,,,,,5223 Sleepy Creek Dr.,,Houston,TX,77017,G2024,,2024-11-25,-1000.00,,G-2024 State House 144 TX,011,,,,Perez,Mary Ann,,,,H,TX,14,,,,,,,,Voided: Original check dated 10/14/24
SB29,C00040568,B868587,,,CCM,Shawn Thierry Campaign,,,,,,3139 W. Holcombe #A346,,Houston,TX,77025,O2024,Runoff Primary,2024-11-25,-1000.00,,O-2024 State House 146 TX,011,,,,Thierry,Shawn,,,,H,TX,14,,,,,,,,Voided: Original check dated 03/21/24
SB29,C00040568,B882953,,,CCM,Walle for State Rep Dist 140,,,,,,4101 Washington Ave,,Houston,TX,77007,G2024,,2024-11-25,-1000.00,,G-2024 State House 140 TX,011,,,,Walle,Armando,,,,H,TX,14,,,,,,,,Voided: Original check dated 09/12/24
