form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00771865,SE-S1401131,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-13,98.64,,37466.21,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-12-13,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1401133,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-13,98.64,,12374.29,LEADS/PHONE LISTS,004,,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,DERIDDER,PAUL,A,,,2023-12-13,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1402147,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-21,78.22,,37889.67,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-12-21,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1402149,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-21,78.22,,12797.75,LEADS/PHONE LISTS,004,,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,DERIDDER,PAUL,A,,,2023-12-21,X,INVOICE DID NOT CLEAR BANK BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1403001,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-28,78.22,,38163.42,LEADS / PHONE LISTS(ESTIMATE),004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-12-28,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1403003,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-12-28,78.22,,13071.50,LEADS / PHONE LISTS(ESTIMATE),004,,S,H2AZ01354,CRANE,ELI,,,,H,02,AZ,DERIDDER,PAUL,A,,,2023-12-28,X,INVOICE FOR THIS ESTIMATE NOT ISSUED OR PAID BEFORE CLOSE OF BOOKS
SE,C00771865,SE-S1266741,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-29,174.91,2023-07-05,174.91,LEADS / PHONE LISTS,004,,S,H8ME02185,GOLDEN,JARED,,,,H,02,ME,DERIDDER,PAUL,A,,,2023-06-29,
SE,C00771865,SE-S1266743,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-06-29,174.91,2023-07-05,13557.17,LEADS / PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-06-29,
SE,C00771865,SE-S1266885,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-06,187.12,2023-07-12,786.81,LEADS/PHONE LISTS,004,,S,H8ME02185,GOLDEN,JARED,,,,H,02,ME,DERIDDER,PAUL,A,,,2023-07-06,
SE,C00771865,SE-S1266887,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-06,187.12,2023-07-12,14169.07,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-07-06,
SE,C00771865,SE-S1274839,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-13,117.09,2023-07-19,1358.34,LEADS/PHONE LISTS,004,,S,H8ME02185,GOLDEN,JARED,,,,H,02,ME,DERIDDER,PAUL,A,,,2023-07-13,
SE,C00771865,SE-S1274841,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-13,117.09,2023-07-19,14740.60,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-07-13,
SE,C00771865,SE-S1302673,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-20,73.92,2023-07-26,1716.62,LEADS/PHONE LISTS,004,,S,H8ME02185,GOLDEN,JARED,,,,H,02,ME,DERIDDER,PAUL,A,,,2023-07-20,
SE,C00771865,SE-S1302675,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-20,73.92,2023-07-26,15098.88,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-07-20,
SE,C00771865,SE-S1370381,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-27,126.34,2023-08-02,2022.48,LEADS/PHONE LISTS,004,,S,H8ME02185,GOLDEN,JARED,,,,H,02,ME,DERIDDER,PAUL,A,,,2023-07-27,
SE,C00771865,SE-S1370383,,,ORG,CLOUD DATA SERVICES,,,,,,1009 WHITNEY RANCH DR.,,HENDERSON,NV,89014,P2024,,2023-07-27,126.34,2023-08-02,15404.74,LEADS/PHONE LISTS,004,,S,H6FL18097,MAST,BRIAN,,,,H,21,FL,DERIDDER,PAUL,A,,,2023-07-27,
