form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00022368,50705515,,,COM,Bryan Hughes Campaign,,,,,,PO Box 450,,Mineola,TX,75773,,,2024-09-05,1000.00,0.00,"Bryan Hughes, STATE SENATE 1st TX",011,,,,Hughes,Bryan,,TX Sen.,,,,,,,,,,,,"Bryan Hughes, STATE SENATE 1st TX"
SB29,C00022368,50705516,,,COM,Candy Noble Campaign,,,,,,1105 E Main Street #223,,Allen,TX,75002,,,2024-09-05,750.00,0.00,"Candy Noble, STATE HOUSE 89th TX",011,,,,Noble,Candy,,TX Rep.,,,,,,,,,,,,"Candy Noble, STATE HOUSE 89th TX"
SB29,C00022368,50705517,,,COM,Charles Perry for State Senate Campaign,,,,,,PO Box 94806,,Lubbock,TX,79493,,,2024-09-05,1000.00,0.00,"Charles Perry, STATE SENATE 28th TX",011,,,,Perry,Charles,,TX Sen.,,,,,,,,,,,,"Charles Perry, STATE SENATE 28th TX"
SB29,C00022368,50705518,,,COM,Christian Manuel Campaign,,,,,,3801 Turtle Creek Dr.,,Port Arthur,TX,77642,,,2024-09-05,750.00,0.00,"Christian Manuel, STATE HOUSE 22nd TX",011,,,,Manuel,Christian,,TX Rep.,,,,,,,,,,,,"Christian Manuel, STATE HOUSE 22nd TX"
SB29,C00022368,50705519,,,COM,Citizens for Seth Grove,,,,,,1854 Ashcombe Drive,,Dover,PA,17315,,,2024-09-05,1500.00,0.00,"Seth Grove, STATE HOUSE 196th PA",011,,,,Grove,Seth,,PA Rep.,,,,,,,,,,,,"Seth Grove, STATE HOUSE 196th PA"
SB29,C00022368,50705520,,,COM,CODY HARRIS FOR STATE REPRESENTATIVE,,,,,,1007 N MALLARD ST,,Palestine,TX,75801,,,2024-09-05,750.00,0.00,"Cody Harris, STATE HOUSE 8th TX",011,,,,Harris,Cody,,TX Rep.,,,,,,,,,,,,"Cody Harris, STATE HOUSE 8th TX"
SB29,C00022368,50707281,,,COM,Friends of Joe Pittman,,,,,,119 S 3rd Street,,Indiana,PA,15701,,,2024-09-05,1500.00,0.00,"Joe Pittman, STATE SENATE 41st PA",011,,,,Pittman,Joe,,PA Sen.,,,,,,,,,,,,"Joe Pittman, STATE SENATE 41st PA"
SB29,C00022368,50707282,,,COM,Friends of Kim Ward,,,,,,P.O. BOX 43,,BROCKWAY,PA,15824,,,2024-09-05,1500.00,0.00,"Kim Ward, STATE SENATE 39th PA",011,,,,Ward,Kim,,PA Sen.,,,,,,,,,,,,"Kim Ward, STATE SENATE 39th PA"
SB29,C00022368,50707283,,,COM,James Frank Campaign,,,,,,"3808 B. Kemp Blvd., Suite 321",,Wichita Falls,TX,76308,,,2024-09-05,1000.00,0.00,"James Frank, STATE HOUSE 69th TX",011,,,,Frank,James,,TX Rep.,,,,,,,,,,,,"James Frank, STATE HOUSE 69th TX"
SB29,C00022368,50707285,,,COM,JAY COSTA FOR STATE SENATE,,,,,,314 NEWPORT ROAD,,Pittsburgh,PA,15221,,,2024-09-05,1500.00,0.00,"Jay Costa, STATE SENATE 43rd PA",011,,,,Costa,Jay,,Senator,Jr.,,,,,,,,,,,"Jay Costa, STATE SENATE 43rd PA"
SB29,C00022368,50707286,,,COM,Kevin Sparks Campaign,,,,,,2600 Mockingbird Ln.,,Midland,TX,79705,,,2024-09-05,1000.00,0.00,"Kevin Sparks, STATE SENATE 31st TX",011,,,,Sparks,Kevin,,TX Sen.,,,,,,,,,,,,"Kevin Sparks, STATE SENATE 31st TX"
SB29,C00022368,50707289,,,COM,Pete Flores Campaign,,,,,,1005 Congress Ave Ste 580,,Austin,TX,78701,,,2024-09-05,750.00,0.00,"Pete Flores, STATE SENATE 24th TX",011,,,,Flores,Pete,,TX Sen.,,,,,,,,,,,,"Pete Flores, STATE SENATE 24th TX"
SB29,C00022368,50707290,,,COM,Sam Harless Campaign,,,,,,15814 Champion Forest PMB #312,,Spring,TX,77379,,,2024-09-05,750.00,0.00,"Sam Harless, STATE HOUSE 126th TX",011,,,,Harless,Sam,,TX Rep.,,,,,,,,,,,,"Sam Harless, STATE HOUSE 126th TX"
SB29,C00022368,50707291,,,COM,Senator Judith Zaffarini Campaign,,,,,,PO Box 78042,,Laredo,TX,78042,,,2024-09-05,1000.00,0.00,"Judith Zaffirini, STATE SENATE 21st TX",011,,,,Zaffirini,Judith,,TX Sen.,,,,,,,,,,,,"Judith Zaffirini, STATE SENATE 21st TX"
SB29,C00022368,50707292,,,COM,The Matt Shaheen Campaign,,,,,,3917 Malton Drive,,Plano,TX,75025,,,2024-09-05,750.00,0.00,"Matt Shaheen, STATE HOUSE 66th TX",011,,,,Shaheen,Matt,,TX Rep.,,,,,,,,,,,,"Matt Shaheen, STATE HOUSE 66th TX"
SB29,C00022368,50707340,,,COM,Friends of Kim Ward,,,,,,P.O. BOX 43,,BROCKWAY,PA,15824,,,2024-09-05,-1500.00,0.00,Void - Friends of Kim Ward,011,,,,Ward,Kim,,PA Sen.,,,,,,,,,,,,Void - Friends of Kim Ward
SB29,C00022368,50729210,,,COM,Friends of Judy Ward,,,,,,3521 Sylvan Heights Drive,,Hollidaysburg,PA,16648,,,2024-09-12,1500.00,0.00,"Judith Ward, STATE SENATE 30th PA",011,,,,Ward,Judith,,PA Sen.,,,,,,,,,,,,"Judith Ward, STATE SENATE 30th PA"
