form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00580068,500173432,,,CCM,Titus for Congress,,,,,,PO Box 72454,,Las Vegas,NV,891702454,P2024,,2024-03-15,4000.00,0.00,contribution,,C00499467,,,TITUS,DINA,,,,H,NV,01,,,,,,,,
SB23,C00580068,500173433,,,CCM,Summer Lee For Congress,,,,,,PO Box 82620,,Pittsburgh,PA,152180620,P2024,,2024-03-15,5000.00,0.00,contribution,,C00791780,,,Lee,Summer,,,,H,PA,12,,,,,,,,
SB23,C00580068,500173434,,,CCM,LAUREN UNDERWOOD FOR CONGRESS,,,,,,2758 US Highway 34,Ste B,Oswego,IL,605438301,P2024,,2024-03-15,5000.00,0.00,contribution,,C00652719,,,UNDERWOOD,LAUREN A,,,,H,IL,14,,,,,,,,
SB23,C00580068,500173415,,,CCM,Scholten for Congress,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2024-03-06,4000.00,0.00,Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00580068,500173435,,,CCM,CASTEN FOR CONGRESS,,,,,,4915 Woodward Ave,,Downers Grove,IL,605153332,P2024,,2024-03-15,5000.00,0.00,contribution,,C00648493,,,CASTEN,SEAN,,,,H,IL,06,,,,,,,,
SB23,C00580068,500173416,,,CCM,Engel For Arizona,,,,,,PO Box 40721,,Tucson,AZ,857170721,P2024,,2024-03-13,1000.00,0.00,contribution,,C00773820,,,Engel,Kirsten,,,,H,AZ,06,,,,,,,,
SB23,C00580068,500173436,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,PO Box 5130,,Evanston,IL,602045130,P2024,,2024-03-15,3000.00,0.00,contribution,,C00327023,,,SCHAKOWSKY,JANICE D,,,,H,IL,09,,,,,,,,
SB23,C00580068,500173437,,,CCM,SCHAKOWSKY FOR CONGRESS,,,,,,PO Box 5130,,Evanston,IL,602045130,G2024,,2024-03-15,500.00,0.00,contribution,,C00327023,,,SCHAKOWSKY,JANICE D,,,,H,IL,09,,,,,,,,
SB23,C00580068,500173438,,,CCM,Schneider for Congress,,,,,,PO Box 1318,,Deerfield,IL,600156005,P2024,,2024-03-15,3000.00,0.00,contribution,,C00495952,,,Schneider,Brad,,,,H,IL,10,,,,,,,,
SB23,C00580068,500173509,,,PAC,BIDEN VICTORY FUND,,,,,,430 S Capitol St SE,,Washington,DC,200034024,O2024,,2024-03-28,100000.00,0.00,contribution,,C00744946,BIDEN VICTORY FUND,,,,,,,,,,,,,,,,,
