form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00544957,SB23.8807,,,CCM,BILL CASSIDY FOR US SENATE,,,,,,PO BOX 80505,,BATON ROUGE,LA,70898,G2024,,2023-11-21,5000.00,,,,,BILL CASSIDY FOR US SENATE,,Cassidy,Bill,,,,,,,,,,,,,,
SB23,C00544957,SB23.8808,,,PAC,EDPMA PAC,,,,,,8400 Westpark Drive,,Mclean,VA,22102,,,2023-08-03,5000.00,,,,,EDPMA PAC,,,,,,,,,,,,,,,,,
SB23,C00544957,SB23.8809,,,CCM,"JOBS, EDUCATION, & FAMILIES FIRST  JEFF PAC",,,,,,PO BOX 65322,,WASHINGTON,DC,20035,,,2023-08-03,2500.00,,,,C00617803,"JOBS, EDUCATION, & FAMILIES FIRST  JEFF PAC",,,,,,,,,,,,,,,,,
SB23,C00544957,SB23.8810,,,CCM,KEVIN MCCARTHY FOR CONGRESS,,,,,,PO BOX 12667,,BAKERSFIELD,CA,93389,,,2023-10-10,2500.00,,,,C00420935,KEVIN MCCARTHY FOR CONGRESS,H6CA22125,MCCARTHY,KEVIN,,,,H,CA,20,,,,,,,,
SB23,C00544957,SB23.8815,,,CCM,LISA BLUNT ROCHESTER FOR CONGRESS,,,,,,PO BOX 9767,,WILMINGTON,DE,19809,P2024,,2023-11-21,2500.00,,,,C00590778,LISA BLUNT ROCHESTER FOR CONGRESS,,Blunt-Rochester,Lisa,,,,,,,,,,,,,,
SB23,C00544957,SB23.8816,,,PAC,MADISON PAC; THE,,,,,,235 STATE STREET #206,,SPRINGFIELD,MA,01103,,,2023-10-10,5000.00,,,,C00426809,MADISON PAC; THE,,,,,,,,,,,,,,,,,
SB23,C00544957,SB23.8817,,,CCM,MIKE JOHNSON FOR LOUISIANA,,,,,,C/O 228 S. WASHINGTON ST.,STE. 115,ALEXANDRIA,VA,22314,P2024,,2023-11-21,2500.00,,,,C00608695,MIKE JOHNSON FOR LOUISIANA,,Johnson,Mike,,,,,,,,,,,,,,
SB23,C00544957,SB23.8818,,,CCM,Mr Southern Missourian in the House PAC,,,,,,PO Box 667238,,Houston,TX,77266,,,2023-11-21,2500.00,,,,,Mr Southern Missourian in the House PAC,,,,,,,,,,,,,,,,,
SB23,C00544957,SB23.8819,,,CCM,RICHARD E NEAL FOR CONGRESS COMMITTEE,,,,,,76 MAGNOLIA TERRACE,,SPRINGFIELD,MA,01108,P2024,,2023-11-21,5000.00,,,,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,,Neal,Richard,,,,,,,,,,,,,,
SB23,C00544957,SB23.8820,,,CCM,RON ESTES FOR CONGRESS,,,,,,PO BOX 782952,,WICHITA,KS,67278,G2024,,2023-09-14,2500.00,,,,C00632067,RON ESTES FOR CONGRESS,,Estes,Ron,,,,,,,,,,,,,,
SB23,C00544957,SB23.8821,,,CCM,Ruiz Victory Fund,,,,,,77933 Las Montanas Road,#103,Palm Desert,CA,92211,,,2023-08-03,5000.00,,,,,Ruiz Victory Fund,,,,,,,,,,,,,,,,,
SB23,C00544957,SB23.8822,,,CCM,SINEMA FOR ARIZONA,,,,,,PO BOX 7586,,PHOENIX,AZ,85011,G2024,,2023-08-03,5000.00,,,,C00508804,SINEMA FOR ARIZONA,S8AZ00197,SINEMA,KYRSTEN,,,,S,AZ,00,,,,,,,,
SB23,C00544957,SB23.8825,,,CCM,TAMMY BALDWIN FOR SENATE,,,,,,P.O. BOX 696,,MADISON,WI,53701,G2024,,2023-08-03,1000.00,,,,C00326801,TAMMY BALDWIN FOR SENATE,,Baldwin,Tammy,,,,,,,,,,,,,,
