form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00707844,500734100,,,ORG,"RMGSGR, LLC",,,,,,57 S Fullerton Ave,Unit 2,Montclair,NJ,070422626,,,2024-10-17,-75000.00,0.00,Digital Ad Buy,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB21B,C00707844,500734110,,,ORG,Ambrosino Muir Hansen & Crounse,,,,,,24 Mandana Cir,,Oakland,CA,946102433,,,2024-10-17,-73110.66,0.00,Mail Production and Postage,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB21B,C00707844,500719490,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-21,43.35,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707844,500734090,,,ORG,Cygnal,,,,,,900 17th St NW,Ste 950,Washington,DC,200062520,,,2024-10-22,-21500.00,0.00,Polling,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB21B,C00707844,500725142,,,ORG,Amalgamated Bank,,,,,,1875 K St NW,,Washington,DC,200061238,,,2024-10-29,611.25,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707844,500728262,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-18,16.05,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707844,8627282I,8627282,SA11AI,ORG,Environmental Defense Action Fund,,,,,,1875 Connecticut Ave NW,Ste 600,Washington,DC,200095739,,,2024-10-31,9750.00,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00707844,500726603,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-04,50.36,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707844,500727813,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-11-12,11.46,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00707844,500734104,,,IND,,Seifter,Andrew,,,,8902 Connecticut Ave,,Chevy Chase,MD,208156735,,,2024-10-17,-250.00,0.00,Research Consulting,,,,,,,,,,,,,,,,,,,,Reported on Schedule E.
SB21B,C00707844,500723904,,,ORG,ActBlue Technical Services,,,,,,PO Box 441146,,West Somerville,MA,021440031,,,2024-10-28,96.46,0.00,Credit Card Processing Fee,,,,,,,,,,,,,,,,,,,,
