form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,dissemination_date,expenditure_amount,disbursement_date,calendar_y_t_d_per_election_office,expenditure_purpose_descrip,category_code,payee_cmtte_fec_id_number,support_oppose_code,candidate_id_number,candidate_last_name,candidate_first_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office,candidate_district,candidate_state,completing_last_name,completing_first_name,completing_middle_name,completing_prefix,completing_suffix,date_signed,memo_code,memo_text_description
SE,C00573261,500194199,,,ORG,Dixon Davis Media Group,,,,,,1028 33Rd St NW,,Washington,DC,200073571,G2024,,2024-10-24,19517.00,2024-10-25,99517.00,Media Production,,,O,H2NY19127,MOLINARO,MARCUS,J.,,,H,19,NY,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194192,,,ORG,Liftoff Campaigns,,,,,,403 E Melbourne Ave,,Silver Spring,MD,209013627,G2024,,2024-10-24,20000.00,2024-10-25,99517.00,Text Messaging,,,O,H2NY19127,MOLINARO,MARCUS,J.,,,H,19,NY,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193012,,,ORG,Rising Tide Interactive,,,,,,1250 H St NW,Ste 400,Washington,DC,200055903,G2024,,2024-10-22,50000.00,2024-10-22,287060.67,Media Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193017,,,ORG,Rising Tide Interactive,,,,,,1250 H St NW,Ste 400,Washington,DC,200055903,G2024,,2024-10-22,50000.00,2024-10-22,287060.67,Media Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193018,,,ORG,Rising Tide Interactive,,,,,,1250 H St NW,Ste 400,Washington,DC,200055903,G2024,,2024-10-22,5000.00,2024-10-22,287060.67,Media Production,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193015,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-22,66500.00,2024-10-22,287060.67,Media Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193016,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-22,66500.00,2024-10-22,287060.67,Media Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194198,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-24,45000.00,2024-10-25,99517.00,Media Buy,,,O,H2NY19127,MOLINARO,MARCUS,J.,,,H,19,NY,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500195533,,,ORG,Sage Media Planning & Placement,,,,,,1322 G St SE,,Washington,DC,200033021,G2024,,2024-10-31,5800.00,2024-10-30,287060.67,Media Buy,,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194196,,,ORG,Sapphire Strategies,,,,,,3225 Mckinley St NW,,Washington,DC,200151634,G2024,,2024-10-24,14000.00,2024-10-25,99517.00,Media Buy,,,O,H2NY19127,MOLINARO,MARCUS,J.,,,H,19,NY,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194197,,,ORG,Sapphire Strategies,,,,,,3225 Mckinley St NW,,Washington,DC,200151634,G2024,,2024-10-24,1000.00,2024-10-25,99517.00,Media Production,,,O,H2NY19127,MOLINARO,MARCUS,J.,,,H,19,NY,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500193019,,,ORG,Silversmith Strategies,,,,,,PO Box 21203,,Washington,DC,200090703,G2024,,2024-10-22,6167.67,2024-10-22,287060.67,"Media Production | Orig Rpt Estimate $12,000 10/22/24",,,O,S4OH00192,MORENO,BERNIE,,,,S,00,OH,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194200,,,ORG,"The Pivot Group, Inc.",,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-25,19720.23,2024-10-25,99529.63,Postage,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194201,,,ORG,"The Pivot Group, Inc.",,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-25,18800.80,2024-10-25,99529.63,Postage,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194202,,,ORG,"The Pivot Group, Inc.",,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-25,30504.30,2024-10-31,99529.63,Mail Piece,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Coleman,Kimberly,,,,2024-12-06,
SE,C00573261,500194203,,,ORG,"The Pivot Group, Inc.",,,,,,712 H St NE,Unit 606,Washington,DC,200023627,G2024,,2024-10-25,30504.30,2024-10-31,99529.63,Mail Piece,,,S,H2CA42205,ROLLINS,WILL,,,,H,41,CA,Coleman,Kimberly,,,,2024-12-06,
