form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00575662,VPEPTA9ZDF7,,,CCM,FRIENDS OF JOHN SARBANES,,,,,,PO Box 6854,,Towson,MD,212856854,P2024,,2023-03-07,10000.00,0.00,Political Contribution,,C00415182,,,SARBANES,JOHN P. MR.,,,,H,MD,03,,,,,,,,
SB23,C00575662,VPEPTA9ZD40,,,CCM,ANGIE CRAIG FOR CONGRESS,,,,,,PO Box 22116,,Eagan,MN,551220116,P2024,,2023-03-08,1000.00,0.00,Political Contribution,,C00575209,,,CRAIG,ANGELA DAWN,,,,H,MN,02,,,,,,,,
SB23,C00575662,VPEPTA9ZDH3,,,CCM,SCHOLTEN FOR CONGRESS,,,,,,PO Box 6233,,Grand Rapids,MI,495166233,P2024,,2023-03-15,1000.00,0.00,Political Contribution,,C00711317,,,SCHOLTEN,HILLARY,,,,H,MI,03,,,,,,,,
SB23,C00575662,VPEPTA9ZDB6,,,PTY,DCCC,,,,,,430 S Capitol St SE,Fl 2,Washington,DC,200034024,P2024,,2023-03-29,2500.00,0.00,Political Contribution,,C00000935,DCCC,,,,,,,,,,,,,,,,,
SB23,C00575662,VPEPTA9ZD32,,,CCM,ANDREA SALINAS FOR OREGON,,,,,,PO Box 230985,,Tigard,OR,972810985,P2024,,2023-03-31,1000.00,0.00,Political Contribution,,C00793703,,,SALINAS,ANDREA,,,,H,OR,06,,,,,,,,
SB23,C00575662,VPEPTA9ZD66,,,CCM,CARTWRIGHT FOR CONGRESS,,,,,,PO Box 414,,Scranton,PA,185010414,P2024,,2023-03-31,500.00,0.00,Political Contribution,,C00509968,,,CARTWRIGHT,MATTHEW A.,,,,H,PA,08,,,,,,,,
SB23,C00575662,VPEPTA9ZD82,,,CCM,CHRIS PAPPAS FOR CONGRESS,,,,,,PO Box 313,,Manchester,NH,031050313,P2024,,2023-03-31,500.00,0.00,Political Contribution,,C00660464,,,PAPPAS,CHRIS,,,,H,NH,01,,,,,,,,
SB23,C00575662,VPEPTA9ZDE9,,,CCM,ERIC SORENSEN FOR ILLINOIS,,,,,,PO Box 1172,,Moline,IL,612661172,P2024,,2023-03-31,1000.00,0.00,Political Contribution,,C00793935,,,SORENSEN,ERIC,,,,H,IL,17,,,,,,,,
SB23,C00575662,VPEPTA9ZDG5,,,CCM,PAT RYAN FOR CONGRESS,,,,,,PO Box 2113,,Kingston,NY,124022113,P2024,,2023-03-31,1000.00,0.00,Political Contribution,,C00815290,,,RYAN,PATRICK,,,,H,NY,18,,,,,,,,
SB23,C00575662,VPEPTA9ZDJ1,,,CCM,SUSAN WILD FOR CONGRESS,,,,,,1636 N Cedar Crest Blvd,# 183,Allentown,PA,181042318,P2024,,2023-03-31,500.00,0.00,Political Contribution,,C00658567,,,WILD,SUSAN,,,,H,PA,15,,,,,,,,
