form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00430256,18544727,,,COM,Barker for Iowa,,,,,,308 7th Street,,Nevada,IA,50201,,,2024-12-19,500.00,0.00,2026 IA State Primary Election Contribution,011,,,,Barker,Brett,,,,,,,,,,,,,,2026 IA State Primary Election Contribution
SB29,C00430256,18544728,,,COM,Bousselot for Iowa,,,,,,4003 SW 4th St.,,Ankeny,IA,50008,,,2024-12-19,1000.00,0.00,IA State Primary Election Contribution,011,,,,Bousselot,Michael,,IA Sen.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544729,,,COM,Costello for Iowa Senate,,,,,,37265 Rains Ave.,,Imogene,IA,52645,,,2024-12-19,1500.00,0.00,2026 IA State Primary Election Contribution,011,,,,Costello,Mark,,IA Sen.,,,,,,,,,,,,2026 IA State Primary Election Contribution
SB29,C00430256,18544730,,,COM,Dan Dawson for State Senate,,,,,,213 Upland Dr.,,Council Bluffs,IA,51503,,,2024-12-19,1000.00,0.00,IA State Primary Election Contribution,011,,,,Dawson,Dan,,IA Sen.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544732,,,COM,Citizens for Pat Grassley,,,,,,30601 Deer Trail Drive,,New Hartford,IA,50660,,,2024-12-19,2000.00,0.00,IA State Primary Election Contribution,011,,,,Grassley,Pat,,IA Rep.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544734,,,COM,Friends for Klimesh,,,,,,P.O. Box 111,304 Oak Street,Spillville,IA,52168,,,2024-12-19,1500.00,0.00,IA State Primary Election Contribution,011,,,,Klimesh,Mike,,IA Sen.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544735,,,COM,Jennifer Konfrst for Iowa,,,,,,6518 Northwest Drive,,Windsor Heights,IA,50324,,,2024-12-19,750.00,0.00,IA State Primary Election Contribution,011,,,,Konfrst,Jennifer,,IA Rep.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544736,,,COM,Kraayenbrink for Iowa Senate,,,,,,1561 National Avenue,,Fort Dodge,IA,50501,,,2024-12-19,500.00,0.00,IA State Primary Election Contribution,011,,,,Kraayenbrink,Tim,,IA Sen.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544737,,,COM,Lundgren for House,,,,,,916 Heather Dr.,,Peosta,IA,52068,,,2024-12-19,1000.00,0.00,IA State Primary Election Contribution,011,,,,Lundgren,Shannon,,IA Rep.,,,,,,,,,,,,IA State Primary Election Contribution
SB29,C00430256,18544738,,,COM,Ann Meyer for Statehouse,,,,,,1948 Stadium Drive,,Fort Dodge,IA,50501,,,2024-12-19,1500.00,0.00,IA State Primary Election Contribution,011,,,,Meyer,Ann,,IA Rep.,,,,,,,,,,,,IA State Primary Election Contribution
