form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00865766,500705600,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-02-15,32500.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500706490,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-02-28,14500.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500708690,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-18,5000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500710081,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-29,15000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500707291,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-06,2500.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500706823,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-02-29,10000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500708856,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-20,20000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500709576,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-26,23300.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500709517,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-22,5500.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
SB22,C00865766,500707448,,,PAC,New York State Democratic Committee,,,,,,220 E 42nd St,,New York,NY,100175806,,,2024-03-08,16000.00,0.00,Transfer,,C00143230,,,,,,,,,,,,,,,,,,
