form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00719971,SB23.I21574,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,P2024,,2024-02-02,5000.00,,CONTRIBUTION,011,C00837484,,S4OH00192,MORENO,BERNIE,,,,S,OH,,  ,,,,,,,
SB23,C00719971,SB23.I21918,,,CCM,BERNIE MORENO FOR SENATE,,,,,,PO BOX 340797,,COLUMBUS,OH,43234,G2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00837484,,S4OH00192,MORENO,BERNIE,,,,S,OH,,  ,,,,,,,
SB23,C00719971,SB23.I21920,,,CCM,DEB FISCHER FOR US SENATE,,,,,,"5555 SOUTH ST, STE. 200",,LINCOLN,NE,68506,G2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00498907,,S2NE00094,FISCHER,DEBRA,S.,,,S,NE,,  ,,,,,,,
SB23,C00719971,SB23.I21916,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,PO BOX 23537,,PITTSBURGH,PA,15222,P2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00851980,,S2PA00661,MCCORMICK,DAVE,,,,S,PA,,  ,,,,,,,
SB23,C00719971,SB23.I21917,,,CCM,FRIENDS OF DAVE MCCORMICK,,,,,,PO BOX 23537,,PITTSBURGH,PA,15222,G2024,,2024-03-29,5000.00,,CONTRIBUTION ,011,C00851980,,S2PA00661,MCCORMICK,DAVE,,,,S,PA,,  ,,,,,,,
SB23,C00719971,SB23.I21919,,,CCM,FRIENDS OF JOHN BARRASSO,,,,,,PO BOX 52008,,CASPER,WY,82605,G2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00436386,,S6WY00068,BARRASSO,JOHN,A,,,S,WY,,  ,,,,,,,
SB23,C00719971,SB23.I21913,,,CCM,HOVDE FOR WISCONSIN,,,,,,PO BOX 2055,,MADISON,WI,53701,P2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00870139,,,,,,,,,,,  ,,,,,,,
SB23,C00719971,SB23.I21914,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,P2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00852343,,S4AZ00220,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB23,C00719971,SB23.I21915,,,CCM,KARI LAKE FOR SENATE,,,,,,PO BOX 34341,,PHOENIX,AZ,85067,G2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00852343,,S4AZ00220,LAKE,KARI,,,,S,AZ,,  ,,,,,,,
SB23,C00719971,SB23.I21911,,,CCM,MARSHA FOR SENATE,,,,,,PO BOX 3750,,BRENTWOOD,TN,37024,G2024,,2024-03-29,5000.00,,CONTRIBUTION,011,C00376939,,S8TN00337,BLACKBURN,MARSHA,,MRS.,,S,TN,,  ,,,,,,,
SB23,C00719971,SB23.I21921,,,PTY,NRSC,,,,,,425 2ND STREET NE,,WASHINGTON,DC,20002,O2024,OTHER,2024-03-29,15000.00,,CONTRIBUTION,011,C00027466,,,,,,,,,,,  ,,,,,,,
