form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00851576,500430836,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-17,153.86,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430837,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-21,317.98,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500429373,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-23,258.73,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500429372,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-24,752.48,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500429822,,,ORG,Actblue technical services,,,,,,PO Box 441146,,West Somerville,MA,021440031,G2024,,2024-10-29,639.32,0.00,Credit card processing fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430823,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-17,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430824,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-18,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430825,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-21,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430826,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-22,24.50,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430827,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-23,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430828,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-24,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430829,,,ORG,First Interstate Bank,,,,,,101 E Front St,,Missoula,MT,598024471,G2024,,2024-10-29,10.00,0.00,Bank fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00851576,500430834,,,ORG,NGP Van,,,,,,PO Box 392264,,Pittsburgh,PA,152519264,G2024,,2024-11-04,100.00,0.00,Computer software,,,,,,,,,,,,,,,,,,,,
