form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00347195,500553150,,,COM,Campaign for Michelle Stiff,,,,,,1220 Buell Ct,,Joliet,IL,604356875,G2024,,2024-10-11,2000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553153,,,COM,Campaign to Elect Lynne Chambers,,,,,,PO Box 77,,Grand Chain,IL,629410077,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553155,,,COM,Citizens for Jodi Hoos States Attorney,,,,,,PO Box 5156,,Peoria,IL,616015156,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553148,,,COM,Citizens for Saba Haider,,,,,,893 Meadowridge Dr,,Aurora,IL,605046439,G2024,,2024-10-11,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553161,,,COM,Committee to Elect Corinne Pierog,,,,,,PO Box 3501,,Saint Charles,IL,601749091,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553149,,,COM,Committee to Elect Jennifer Bertino-Tarrant,,,,,,903 Valencia Dr,,Shorewood,IL,604049172,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553139,,,ORG,Faraci for Senate,,,,,,1004 Barclay Ct,,Champaign,IL,618217020,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553137,,,ORG,Friends and Family of Nabeela Syed,,,,,,PO Box 1128,,Palatine,IL,600781128,G2024,,2024-10-11,2000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553136,,,ORG,Friends For Katie Stuart,,,,,,PO Box 591,,Edwardsville,IL,620250591,G2024,,2024-10-11,2000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553144,,,ORG,Friends of Jarrett Clem,,,,,,PO Box 7503,,Champaign,IL,618267503,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553160,,,ORG,Friends of Kelli Wegener,,,,,,5720 Wild Ash Ln,,Crystal Lake,IL,600121265,G2024,,2024-10-11,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553157,,,COM,Friends of Kim Talken,,,,,,213 Winter Park Dr,,Chatham,IL,626299605,G2024,,2024-10-11,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553147,,,ORG,Friends of Kristen Chiaro,,,,,,103 Cottonwood Dr,,Chatham,IL,626291010,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553143,,,COM,Friends of Latoya Greenwood,,,,,,5111 W Main St,,Belleville,IL,622264728,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553159,,,COM,Friends of Marc Ayers,,,,,,1901 Barberry Dr,,Springfield,IL,627044112,G2024,,2024-10-11,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553152,,,COM,Friends of Rinehart,,,,,,146 High St,,Highwood,IL,600401818,G2024,,2024-10-11,500.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553140,,,ORG,Friends to Elect Harry Benton,,,,,,13250 Sunderlin Rd,,Plainfield,IL,605851598,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553151,,,COM,Hart for County Board,,,,,,PO Box 24,,Lake Bluff,IL,600440024,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553138,,,ORG,Joyce for Senate,,,,,,PO Box 131,,Essex,IL,609350131,G2024,,2024-10-11,2000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553162,,,COM,Langfelder for County Record,,,,,,PO Box 1734,,Springfield,IL,627051734,G2024,,2024-10-11,5000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
SB29,C00347195,500553142,,,COM,Maria for 52,,,,,,125 Carriage Rd,,North Barrington,IL,600102272,G2024,,2024-10-11,1000.00,0.00,Non-Federal Contribution,,,,,,,,,,,,,,,,,,,,
