form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00163253,SB29-EX4616,,,ORG,Steve Harshman Campaign,,,,,,4286 Moonbeam Road,,Casper,WY,82604,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4608,,,ORG,Charles Scott Campaign,,,,,,13900 State Hwy 487,,Casper,WY,82604,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4610,,,ORG,Bob Nicholas Campaign,,,,,,6225 Mountainview Drive,,Cheyenne,WY,82009,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4605,,,ORG,Committee To Elect Jared Olsen,,,,,,PO Box 4333,,Cheyenne,WY,82003,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4617,,,ORG,Lloyd Larsen Campaign,,,,,,1076 S Second Street,,Lander,WY,82520,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4611,,,ORG,Trey Sherwood Campaign,,,,,,49 North Street,,Laramie,WY,82072,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4612,,,ORG,Committee To Elect Mike Yin,,,,,,PO Box 13469,,Jackson,WY,83002,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4613,,,ORG,Dalton Banks Campaign,,,,,,PO Box 64,,Cowley,WY,82420,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4607,,,ORG,Barry Crago Campaign,,,,,,443 S Lobban Avenue,,Buffalo,WY,82834,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
SB29,C00163253,SB29-EX4604,,,ORG,Committee To Elect Tara Nethercott,,,,,,PO Box 20173,,Cheyenne,WY,82003,G2024,,2024-10-29,250.00,0.00,2024 Election,011,,,,,,,,,,,,,,,,,,,2024 Election
